protein_name,median_melting_point,transcript_reg,nontranscr_reg
C12orf23,56.254999999999995,False,False
C12orf29,54.325,False,False
C12orf4,52.62,False,False
C12orf45,51.91,False,False
C12orf57,49.16,False,False
C12orf60,56.105000000000004,False,False
C12orf65,46.93,False,False
C12orf73,55.12,False,False
C13ORF1,51.63,False,False
C13ORF3,44.97,False,False
C13orf23,54.57,False,False
C14ORF1,50.4,False,False
C14ORF104,48.53,False,False
C14ORF129,50.97,False,False
C14ORF133,48.28,False,False
C14ORF142,52.605000000000004,False,False
C14ORF149,52.59,False,False
C14ORF156,46.48,False,False
C14ORF159,50.39,False,False
C14ORF166,49.65,False,False
C14ORF2,52.04,False,False
C14ORF21,45.22,False,False
C14ORF4,47.5,False,False
C14ORF94,46.28,False,False
C14orf119,53.795,False,False
C14orf142,57.56,False,False
C14orf159,53.48,False,False
C14orf166,55.644999999999996,False,False
C15ORF15,54.87,False,False
C15ORF23,47.37,False,False
C15ORF24,51.27,False,False
C15ORF29,49.55,False,False
C15ORF38,49.66,False,False
C15ORF39,42.76,False,False
C15ORF40,50.64,False,False
C15ORF41,49.89,False,False
C15ORF44,47.79,False,False
C15ORF58,50.1,False,False
C15orf38-AP3S2,61.33,False,False
C15orf39,52.17,False,False
C15orf40,62.51,False,False
C15orf41,47.44,False,False
C15orf57,47.9,False,False
C16ORF13,49.35,False,False
C16ORF35,47.78,False,False
C16ORF42,51.025,False,False
C16ORF58,50.52,False,False
C16ORF70,50.295,False,False
C16ORF80,49.22,False,False
C16ORF84,48.88,False,False
C16ORF87,47.39,False,False
C16ORF88,50.224999999999994,False,False
C16orf13,50.32,False,False
C16orf58,52.510000000000005,False,False
C16orf62,51.22,False,False
C16orf70,56.11,False,False
C16orf72,51.06,False,False
C16orf80,55.605000000000004,False,False
C16orf87,48.55,False,False
C16orf96,64.47,False,False
C17ORF101,50.72,False,False
C17ORF37,49.56,False,False
C17ORF42,46.71,False,False
C17ORF49,49.75,False,False
C17ORF56,50.77,False,False
C17ORF59,52.03,False,False
C17ORF62,51.12,False,False
C17ORF70,46.295,False,False
C17ORF71,47.94,False,False
C17ORF75,49.82,False,False
C17ORF80,51.24,False,False
C17ORF81,48.535,False,False
C17ORF85,45.55,False,False
C17orf103,51.87,False,False
C17orf49,57.98,False,False
C17orf53,55.85,False,False
C17orf59,59.695,False,False
C17orf62,51.16,False,False
C17orf75,54.620000000000005,False,False
C17orf80,50.82,False,False
C17orf85,59.92,False,False
C17orf97,61.39,False,False
C18ORF19,50.51,False,False
C18ORF55,50.08,False,False
C18ORF8,49.44,False,False
C18orf25,56.45,False,False
C18orf32,58.91,False,False
C18orf8,52.815,False,False
C19ORF10,52.38,False,False
C19ORF12,49.85,False,False
C19ORF2,49.3,False,False
C19ORF25,50.975,False,False
C19ORF46,50.14,False,False
C19ORF52,51.5,False,False
C19ORF54,50.004999999999995,False,False
C19ORF6,51.19,False,False
C19ORF61,48.07,False,False
C19ORF62,51.41,False,False
C19ORF70,52.86,False,False
C19orf10,59.79,False,False
C19orf12,60.0,False,False
C19orf25,68.75,False,False
C19orf44,45.32,False,False
C19orf47,44.99,False,False
C19orf52,54.14,False,False
C19orf53,56.195,False,True
C19orf54,51.805,False,False
C19orf55,49.05,False,False
C19orf60,45.96,False,False
C19orf66,51.26,False,False
C1D,46.95,False,False
C1GALT1,51.15,False,False
C1GALT1C1,50.845,False,False
C1ORF107,46.86,False,False
C1ORF112,45.63,False,False
C1ORF122,51.285,False,False
C1ORF123,51.04,False,False
C1ORF149,50.905,False,False
C1ORF151,50.63,False,False
C1ORF156,48.260000000000005,False,False
C1ORF163,50.96,False,False
C1ORF174,49.54,False,False
C1ORF198,49.65,False,False
C1ORF212,51.94,False,False
C1ORF226,49.68,False,False
C1ORF25,49.42,False,False
C1ORF27,49.44,False,False
C1ORF35,51.795,False,False
C1ORF50,50.69,False,False
C1ORF55,49.19,False,False
C1ORF57,49.86,False,False
C1ORF69,51.05,False,False
C1ORF71,50.11,False,False
C1ORF77,50.33,False,False
C1QBP,50.86,False,False
C1QTNF3,49.85,False,False
C1RL,51.36,False,False
C1orf106,54.19,False,False
C1orf109,53.94,False,False
C1orf112,47.005,False,False
C1orf122,53.6,False,False
C1orf123,58.955,False,False
C1orf159,50.26,False,True
C1orf198,55.22,False,False
C1orf50,52.14,False,False
C1orf85,55.504999999999995,False,False
C1orf86,50.95,False,False
C2,50.9,False,False
C20ORF11,48.23,False,False
C20ORF112,47.42,False,False
C20ORF117,48.33,False,False
C20ORF142,51.65,False,False
C20ORF194,46.55,False,False
C20ORF20,49.394999999999996,False,False
C20ORF24,51.989999999999995,False,False
C20ORF27,51.65,False,False
C20ORF29,48.145,False,False
C20ORF3,52.29,False,False
C20ORF30,51.31,False,False
C20ORF4,46.7,False,False
C20ORF43,46.73,False,False
C20ORF7,51.39,False,False
C20ORF72,50.67,False,False
C20ORF74,47.86,False,False
C20orf112,48.59,False,False
C20orf27,56.66,False,False
C21ORF45,50.58,False,False
C21ORF66,45.18,False,False
C21ORF70,47.83,False,False
C21orf59,47.92,False,False
C22ORF28,50.51,False,False
C22ORF30,49.66,False,False
C22ORF9,51.21,False,False
C22orf28,52.375,False,False
C22orf39,46.33,False,False
C2CD2,49.71,False,False
C2CD2L,54.64,False,False
C2CD5,52.285,False,False
C2ORF15,48.94,False,False
C2ORF29,47.51,False,False
C2ORF3,44.97,False,False
C2ORF30,51.41,False,False
C2ORF34,48.08,False,False
C2ORF43,51.13,False,False
C2ORF44,46.13,False,False
C2ORF47,50.44,False,False
C2ORF49,48.43,False,False
C2ORF54,48.92,False,False
C2ORF56,47.05,False,False
C2ORF60,52.09,False,False
C2ORF68,49.12,False,False
C2ORF69,50.01,False,False
C2ORF7,49.71,False,False
C2ORF76,46.785,False,False
C2ORF79,52.27,False,False
C2orf18,58.49,False,False
C2orf43,52.225,False,False
C2orf44,61.99,False,False
C2orf47,50.89,False,False
C2orf49,48.99,False,False
C2orf68,54.23,False,False
C2orf69,55.595,False,False
C2orf76,55.225,False,False
C2orf80,53.91,False,False
C3,51.525,False,False
C3ORF1,50.665,False,False
C3ORF10,50.47,False,False
C3ORF17,49.94,False,False
C3ORF21,51.34,False,False
C3ORF26,48.59,False,False
C3ORF31,50.59,False,False
C3ORF33,47.58,False,False
C3ORF37,46.96,False,False
C3ORF39,48.9,False,False
C3ORF58,50.364999999999995,False,False
C3ORF59,49.14,False,False
C3ORF60,50.54,False,False
C3ORF64,51.3,False,False
C3ORF75,48.53,False,False
C3orf37,48.495000000000005,False,False
C3orf38,52.475,False,False
C3orf58,51.42,False,False
C4B,52.14,False,False
C4BPA,51.33,False,False
C4BPB,51.37,False,False
C4ORF14,47.8,False,False
C4ORF15,46.17,False,False
C4ORF18,50.45,False,False
C4ORF27,45.34,False,False
C4ORF30,49.08,False,False
C4ORF32,50.535,False,False
C4ORF41,48.75,False,False
C4ORF43,49.555,False,False
C4orf21,56.0,False,False
C4orf27,47.59,False,False
C4orf32,60.07000000000001,False,False
C4orf33,49.44,False,False
C4orf46,59.9,False,False
C5,51.1,False,False
C5ORF22,51.49,False,False
C5ORF33,52.28,False,False
C5ORF44,48.69,False,False
C5ORF45,47.92,False,False
C5ORF51,48.58,False,False
C5orf22,52.775,False,False
C5orf24,60.37,False,False
C5orf30,51.7,False,False
C5orf45,51.51,False,False
C5orf51,51.265,False,False
C6ORF106,48.519999999999996,False,False
C6ORF115,51.65,False,False
C6ORF125,51.01,False,False
C6ORF129,50.23,False,False
C6ORF130,47.67,False,False
C6ORF134,46.58,False,False
C6ORF136,48.27,False,False
C6ORF153,52.76,False,False
C6ORF167,42.57,False,False
C6ORF211,48.14,False,False
C6ORF66,51.11,False,False
C6ORF72,51.03,False,False
C6ORF89,50.84,False,False
C6orf106,50.995000000000005,False,False
C6orf120,48.28,False,False
C6orf203,50.41,False,False
C6orf211,47.730000000000004,False,False
C6orf47,53.59,False,False
C6orf89,56.44,False,False
C7ORF10,48.97,False,False
C7ORF20,47.97,False,False
C7ORF26,47.79,False,False
C7ORF27,45.75,False,False
C7ORF28A,48.84,False,False
C7ORF30,51.04,False,False
C7ORF42,49.19,False,False
C7ORF44,51.04,False,False
C7ORF50,49.88,False,False
C7ORF60,47.11,False,False
C7orf25,49.46,False,False
C7orf49,49.91,False,False
C7orf50,53.09,False,False
C7orf55,54.96,False,False
C8ORF30A,46.84,False,False
C8ORF33,48.98,False,False
C8ORF41,47.85,False,False
C8ORF42,49.68,False,False
C8ORF55,51.6,False,False
C8ORF59,51.88,False,False
C8ORF82,51.63,False,False
C8orf33,58.74,False,False
C8orf37,53.765,False,False
C8orf47,54.96,False,False
C8orf59,60.230000000000004,False,False
C8orf76,63.34,False,False
C8orf82,54.845,False,False
C9ORF114,49.26,False,False
C9ORF123,50.91,False,False
C9ORF126,49.77,False,False
C9ORF140,47.95,False,False
C9ORF142,50.730000000000004,False,False
C9ORF167,49.76,False,False
C9ORF23,52.49,False,False
C9ORF25,51.0,False,False
C9ORF40,50.445,False,False
C9ORF5,52.54,False,False
C9ORF6,47.95,False,False
C9ORF64,48.71,False,False
C9ORF82,47.099999999999994,False,False
C9ORF86,51.92,False,False
C9ORF89,50.07,False,False
C9orf114,48.89,False,False
C9orf142,64.77,False,False
C9orf156,55.89,False,False
C9orf40,55.75,False,False
C9orf41,52.879999999999995,False,False
C9orf64,50.4,False,False
C9orf72,56.8,False,False
C9orf91,49.79,False,False
CA13,50.51,False,False
CA14,52.69,False,False
CA2,53.56,False,False
CA5A,48.32,False,False
CA5B,57.47,False,False
CA8,52.175,False,False
CAAP1,48.12,False,False
CAB39,55.1,False,False
CAB39L,50.83,False,False
CABC1,49.03,False,False
CABLES1,48.66,False,False
CABLES2,51.96,False,False
CACNA1C,51.78,False,False
CACNB2,55.37,False,False
CACTIN,48.96,False,False
CACUL1,49.91,False,False
CACYBP,50.6,False,False
CAD,48.47,False,False
CADPS2,48.519999999999996,False,False
CALB1,51.69,False,False
CALB2,51.62,False,False
CALCOCO1,55.295,False,False
CALCOCO2,50.43,False,False
CALR,50.7,False,False
CALU,51.78,False,False
CAMK1,50.379999999999995,False,False
CAMK1D,54.44499999999999,False,False
CAMK2B,50.29,False,False
CAMK2D,49.5,False,False
CAMK2G,48.379999999999995,False,False
CAMK4,53.02,False,False
CAMKK1,50.239999999999995,False,False
CAMKK2,47.9,False,False
CAMKMT,49.03,False,False
CAMLG,53.24,False,False
CAMSAP1,48.73,False,True
CAMSAP1L1,49.78,False,False
CAMSAP2,56.52,False,False
CAMSAP3,58.46,False,False
CAND1,53.16,False,False
CAND2,48.95,False,False
CANT1,51.19,False,False
CANX,51.07,False,False
CAP1,51.58,False,False
CAP2,49.23,False,False
CAPG,49.22,False,True
CAPN1,55.625,False,False
CAPN2,52.59,False,False
CAPN7,48.98,False,False
CAPNS1,56.33,False,False
CAPRIN1,52.6,False,False
CAPZA1,52.87,False,False
CAPZA2,52.36,False,False
CAPZB,54.78,False,False
CARD10,69.43,False,False
CARD11,47.74,False,False
CARD6,47.0,False,False
CARD8,56.26,False,False
CARD9,49.8,False,False
CARHSP1,51.315,False,False
CARKD,51.58,False,False
CARM1,53.2,False,False
CARS,52.09,False,False
CARS2,52.38,False,False
CASC4,51.19,False,False
CASC5,47.16,False,False
CASD1,51.365,False,True
CASK,53.55,False,False
CASKIN2,47.24,False,False
CASP1,46.82,False,False
CASP10,47.295,False,False
CASP14,62.1,False,False
CASP2,48.13,False,False
CASP4,49.68,False,False
CASP6,61.81,False,False
CASP7,52.055,False,False
CASP8,47.885,False,False
CASP9,49.0,False,False
CASS4,44.44,False,False
CAT,52.96,False,False
CBARA1,49.72,False,False
CBFA2T2,59.129999999999995,False,False
CBFA2T3,44.33,False,False
CBFB,52.61,False,False
CBL,53.59,False,False
CBLB,64.25,False,False
CBLL1,51.81,False,False
CBR1,52.91,False,False
CBR3,53.18,False,False
CBR4,65.17,False,False
CBS,51.95,False,False
CBWD2,50.78,False,False
CBWD5,53.1,False,False
CBWD6,47.71,False,False
CBX1,51.2,False,False
CBX2,52.614999999999995,False,False
CBX3,49.01,False,False
CBX4,54.71,False,False
CBX5,49.285,False,False
CBX8,47.45,False,False
CC2D1A,48.68,False,False
CC2D1B,49.01,False,False
CC2D2A,56.28,False,False
CC85C_HUMAN,46.99,False,False
CCAR1,49.93,False,False
CCBL1,55.26,False,False
CCBL2,58.95,False,False
CCDC101,49.84,False,False
CCDC102A,53.465,False,False
CCDC104,56.07,False,False
CCDC109A,51.08,False,False
CCDC109B,53.88,False,False
CCDC111,49.64,False,False
CCDC115,48.46,False,False
CCDC117,49.28,False,False
CCDC127,49.7,False,False
CCDC132,48.47,False,False
CCDC134,51.47,False,False
CCDC137,52.894999999999996,False,True
CCDC14,69.15,False,False
CCDC149,55.15,False,False
CCDC160,47.81,False,False
CCDC167,49.975,False,False
CCDC174,62.97,False,False
CCDC18,55.81,False,False
CCDC180,54.86,False,False
CCDC21,46.64,False,False
CCDC22,46.88,False,False
CCDC25,49.82,False,False
CCDC28A,50.36,False,False
CCDC41,45.980000000000004,False,False
CCDC43,51.54,False,False
CCDC44,47.22,False,False
CCDC45,46.05,False,False
CCDC47,50.77,False,False
CCDC5,46.89,False,False
CCDC50,50.89,False,False
CCDC51,51.7,False,False
CCDC53,51.03,False,False
CCDC55,48.82,False,False
CCDC58,52.77,False,False
CCDC59,51.955,False,False
CCDC6,51.655,False,False
CCDC71L,44.99,False,False
CCDC75,50.99,False,False
CCDC76,49.4,False,False
CCDC82,50.155,False,False
CCDC85C,49.635000000000005,False,True
CCDC86,53.08,False,True
CCDC88A,48.43,False,False
CCDC88C,46.144999999999996,False,False
CCDC90A,51.75,False,False
CCDC90B,51.8,False,False
CCDC91,50.27,False,False
CCDC92,67.73,False,False
CCDC93,46.605000000000004,False,False
CCDC94,51.84,False,False
CCDC97,47.45,False,False
CCDC99,45.93,False,False
CCHCR1,45.87,False,False
CCL20,50.99,False,False
CCM2,58.865,False,False
CCNA2,52.980000000000004,True,False
CCNB1,49.95,True,False
CCNB2,50.49,True,False
CCNC,50.085,False,False
CCND1,48.14,False,True
CCND3,52.24,False,False
CCNDBP1,53.995,False,False
CCNE1,51.775000000000006,True,False
CCNF,44.045,False,False
CCNH,51.74,False,False
CCNK,52.87,False,False
CCNL1,48.93,False,False
CCNL2,48.6,False,False
CCNT1,49.46,False,False
CCNT2,47.405,False,False
CCNY,50.825,False,False
CCNYL1,46.005,False,True
CCP110,54.93,False,False
CCPG1,50.78,False,False
CCRN4L,47.52,False,False
CCS,50.62,False,False
CCSMST1,57.41,False,False
CCT2,53.1,False,False
CCT3,53.47,False,False
CCT4,52.4,False,False
CCT5,54.605000000000004,False,False
CCT6A,53.865,False,False
CCT6B,53.165,False,False
CCT7,51.57,False,False
CCT8,52.2,False,False
CCZ1,50.36,False,False
CD109,60.334999999999994,False,False
CD151,47.23,False,False
CD276,61.32,False,False
CD2AP,50.09,False,False
CD2BP2,44.02,False,True
CD320,52.85,False,False
CD33,54.19,False,False
CD44,52.62,False,False
CD46,50.425,False,False
CD47,60.87,False,False
CD55,56.8,False,True
CD58,52.57,False,False
CD59,53.27,False,False
CD68,50.89,False,False
CD69,51.28,False,False
CD7,50.54,False,False
CD74,51.27,False,False
CD80,56.12,False,False
CD81,59.64,False,False
CD97,53.29,False,False
CDAN1,49.17,False,False
CDC123,48.85,False,False
CDC14A,46.29,False,False
CDC16,50.06,False,False
CDC2,47.75,False,False
CDC20,48.11,True,False
CDC23,48.519999999999996,False,False
CDC25B,53.105000000000004,True,False
CDC25C,45.7,False,False
CDC27,48.965,False,False
CDC2L1,45.36,False,False
CDC2L5,49.36,False,False
CDC34,46.88,False,False
CDC37,52.58,False,False
CDC37L1,50.06999999999999,False,False
CDC40,49.37,False,False
CDC42,55.004999999999995,False,True
CDC42BPA,50.6,False,False
CDC42BPB,48.94,False,False
CDC42BPG,45.91,False,False
CDC42EP1,50.79,False,False
CDC42EP2,48.675,False,False
CDC42EP3,55.62,False,False
CDC42EP4,50.33,False,False
CDC42SE1,52.425,False,False
CDC45,48.32,False,False
CDC45L,46.53,False,False
CDC5L,45.94,False,False
CDC7,44.43,False,True
CDC73,46.24,False,False
CDCA2,57.58,True,False
CDCA3,50.94,False,False
CDCA4,61.65,False,False
CDCA5,50.49,True,False
CDCP1,53.63,False,False
CDIPT,50.775,False,False
CDK1,48.005,False,False
CDK10,47.78,True,False
CDK11A,44.2,False,False
CDK11B,47.75,False,False
CDK12,51.995000000000005,False,False
CDK13,53.11,False,False
CDK14,49.67,False,False
CDK16,51.019999999999996,False,False
CDK17,56.34,False,True
CDK2,51.39,False,False
CDK2AP1,48.41,False,False
CDK3,48.85,False,False
CDK4,48.02,False,False
CDK5,47.89,False,False
CDK5RAP1,47.78,False,False
CDK5RAP2,47.66,False,False
CDK5RAP3,48.155,False,False
CDK6,47.12,False,False
CDK7,52.14,False,False
CDK8,50.35,False,False
CDK9,48.86,False,False
CDKAL1,48.155,False,False
CDKN1A,61.37,False,False
CDKN1B,52.93,False,False
CDKN1C,52.23,False,False
CDKN2A,50.120000000000005,False,False
CDKN2AIP,48.6,False,False
CDKN2AIPNL,52.52,False,False
CDKN2C,52.825,False,False
CDKN3,49.84,False,False
CDNF,62.87,False,False
CDR2,46.3,False,False
CDR2L,58.015,False,False
CDS1,52.18,False,False
CDS2,51.79,False,False
CDT1,52.72,False,False
CDYL,47.5,False,False
CEBPA,49.29,False,False
CEBPB,49.155,False,True
CEBPZ,51.41,False,False
CECR5,48.64,False,False
CELF1,50.045,False,False
CELF2,49.01,False,True
CENPB,51.955,False,False
CENPC1,51.1,False,False
CENPE,50.55,False,False
CENPF,47.75,True,False
CENPH,50.595,False,True
CENPI,48.36,False,False
CENPK,54.515,False,False
CENPM,51.125,False,False
CENPO,49.21,False,False
CENPP,55.05,False,False
CENPQ,47.92,False,False
CENPV,49.82,False,True
CEP112,51.39,False,False
CEP120,48.79,False,False
CEP135,53.325,False,False
CEP170,50.14,False,True
CEP192,47.81,False,False
CEP250,46.79,False,False
CEP27,48.76,False,False
CEP290,46.325,False,False
CEP350,54.959999999999994,False,False
CEP41,50.675,False,False
CEP44,51.47,False,False
CEP55,51.67,True,False
CEP68,56.83,False,False
CEP70,48.504999999999995,False,False
CEP72,48.69,False,False
CEP76,54.46,False,False
CEP78,53.99,False,False
CEP85,48.42,False,False
CEP95,51.3,False,True
CEP97,51.075,False,False
CEPT1,52.745000000000005,False,False
CERS1,57.05,False,False
CERS2,50.5,False,False
CERS6,53.34,False,False
CES1,52.47,False,False
CES2,51.62,False,False
CES3,51.19,False,False
CETN3,48.385000000000005,False,False
CFB,51.24,False,False
CFDP1,56.49,False,False
CFH,49.61,False,False
CFI,51.19,False,False
CFL1,51.38,False,False
CFL2,52.18,False,False
CFLAR,49.11,False,False
CGGBP1,50.85,False,False
CGN,57.32,False,False
CGNL1,61.36,False,False
CGREF1,47.44,False,False
CHAC2,53.004999999999995,False,False
CHAF1A,45.379999999999995,False,False
CHAF1B,56.74,False,False
CHAMP1,56.465,False,True
CHCHD1,51.01,False,False
CHCHD2,53.33,False,False
CHCHD3,50.64,False,False
CHCHD4,51.47,False,False
CHCHD5,51.71,False,False
CHCHD6,50.285,False,False
CHCHD7,52.03,False,False
CHCHD8,51.21,False,False
CHD1,46.325,False,False
CHD1L,44.9,False,False
CHD2,47.23,False,False
CHD3,52.64,False,False
CHD4,45.47,False,False
CHD7,43.37,False,False
CHD8,43.41,False,False
CHDH,47.504999999999995,False,False
CHEK1,52.265,False,False
CHEK2,48.85,False,False
CHERP,46.095,False,False
CHFR,52.93,False,False
CHIA,53.47,False,False
CHID1,51.02,False,False
CHKA,51.48,False,False
CHKB,52.4,False,False
CHM,51.955,False,False
CHML,54.585,False,False
CHMP1A,51.245000000000005,False,False
CHMP1B,50.29,False,True
CHMP2A,53.42,False,False
CHMP2B,50.74,False,False
CHMP3,57.120000000000005,False,False
CHMP4C,50.86,False,False
CHMP6,50.93,False,False
CHMP7,47.17,False,False
CHN1,52.51,False,False
CHN2,49.87,False,False
CHORDC1,51.67,False,False
CHP,50.19,False,False
CHP1,55.8,False,False
CHPF,49.925,False,False
CHPF2,49.64,False,False
CHPT1,52.735,False,False
CHRAC1,53.224999999999994,False,False
CHRDL2,66.67,False,False
CHST10,50.55,False,False
CHST12,50.045,False,False
CHST13,50.13,False,False
CHST14,49.53,False,False
CHST3,51.405,False,False
CHSY1,50.065,False,False
CHTF18,43.32,False,False
CHTOP,48.95,False,False
CHUK,46.36,False,False
CHURC1,54.935,False,False
CHURC1-FNTB,53.445,False,False
CIAO1,53.92,False,False
CIAPIN1,50.74,False,False
CIB1,48.655,False,False
CIC,55.5,False,False
CIDEB,49.14,False,False
CIR1,58.95,False,False
CIRBP,50.504999999999995,False,False
CIRH1A,53.785,False,False
CISD1,51.495000000000005,False,False
CISD2,53.69,False,False
CISD3,49.54,False,False
CIT,48.644999999999996,False,False
CIZ1,50.13,False,False
CKAP2,50.11,False,False
CKAP4,49.94,False,False
CKAP5,49.504999999999995,False,False
CKB,50.82,False,False
CKM,51.56,False,False
CKMT1A,61.81,False,False
CKS1B,49.435,False,False
CKS2,54.370000000000005,False,False
CLASP1,48.73,False,False
CLASP2,48.96,False,False
CLASRP,59.015,False,False
CLCC1,52.1,False,False
CLCN2,51.88,False,False
CLCN3,52.21,False,False
CLCN4,50.61,False,False
CLCN5,50.555,False,False
CLCN6,49.91,False,False
CLCN7,50.37,False,False
CLDN12,54.18,False,False
CLDND1,56.38,False,False
CLEC11A,50.16,False,False
CLEC16A,54.92,False,False
CLEC3B,59.105,False,False
CLEC4E,56.980000000000004,False,False
CLGN,51.150000000000006,False,False
CLIC1,52.58,False,False
CLIC2,48.81,False,False
CLIC3,51.67,False,False
CLIC4,52.07,False,False
CLIC5,51.325,False,False
CLINT1,50.36,False,False
CLIP1,52.05,False,False
CLIP2,49.99,False,False
CLIP4,51.385,False,False
CLK3,45.18,False,False
CLMN,53.63,False,False
CLN3,52.93,False,False
CLN5,52.019999999999996,False,False
CLN6,50.97,False,False
CLN8,48.7,False,False
CLNS1A,50.79,False,False
CLP1,43.88,False,False
CLPB,50.84,False,False
CLPP,52.39,False,False
CLPTM1,51.05,False,False
CLPTM1L,50.89,False,False
CLPX,47.51,False,False
CLSPN,46.225,True,False
CLSTN1,49.17,False,False
CLSTN3,50.78,False,False
