,well_plate,ENSG,in_firstbatch,in_secondbatch,is_variable,is_variable_comp,is_dianaccd,is_newccd
2573,H10_6717,ENSG00000121297,False,True,True,True,False,False
2574,H10_6718,ENSG00000154767,False,True,True,True,False,False
2575,H10_6719,ENSG00000181350,False,True,True,True,False,False
2576,H10_6720,ENSG00000132466,True,True,True,True,False,False
2577,H10_6721,ENSG00000198363,False,True,True,True,False,False
2578,H10_6722,ENSG00000100626,False,True,True,True,False,False
2579,H10_6724,ENSG00000083720,False,True,True,True,False,False
2580,H10_6725,ENSG00000122678,False,True,True,False,False,False
2581,H10_6734,ENSG00000124181,False,True,True,True,False,False
2582,H10_6735,ENSG00000128791,True,True,True,True,False,False
2583,H10_6736,ENSG00000132361,True,True,True,False,False,False
2584,H10_6745,ENSG00000183527,True,True,True,False,False,False
2585,H10_75836284,ENSG00000164346,True,True,True,False,False,False
2586,H11_55185977,ENSG00000115604,True,False,True,True,False,False
2587,H11_55195978,ENSG00000108091,True,False,True,True,False,False
2588,H11_55205980,ENSG00000119318,True,False,True,True,False,False
2589,H11_55215982,ENSG00000111231,True,False,True,True,False,False
2590,H11_55225983,ENSG00000124098,True,False,True,True,False,False
2591,H11_55235979,ENSG00000198722,True,False,True,True,False,True
2592,H11_55245981,ENSG00000039319,True,False,True,True,True,False
2593,H11_55335984,ENSG00000143515,True,False,True,True,True,True
2594,H11_55345985,ENSG00000184640,True,True,True,True,False,False
2595,H11_55375988,ENSG00000188976,True,False,True,True,True,False
2596,H11_55385989,ENSG00000155868,True,False,True,False,False,False
2597,H11_55395990,ENSG00000198551,True,False,True,False,False,False
2598,H11_6717,ENSG00000116990,False,True,True,True,False,False
2599,H11_6718,ENSG00000134508,False,True,True,False,False,False
2600,H11_6719,ENSG00000171951,False,True,False,False,False,False
2601,H11_6720,ENSG00000080815,True,True,True,True,False,False
2602,H11_6721,ENSG00000109861,False,True,True,False,False,False
2603,H11_6722,ENSG00000083168,False,True,True,True,False,False
2604,H11_6724,ENSG00000198355,False,True,True,True,False,True
2605,H11_6725,ENSG00000165688,False,True,True,True,False,False
2606,H11_6731,ENSG00000116874,False,True,True,True,False,False
2607,H11_6734,ENSG00000163161,False,True,True,True,False,False
2608,H11_6735,ENSG00000160307,False,True,True,True,False,False
2609,H11_6736,ENSG00000132356,False,True,True,True,False,False
2610,H11_75836284,ENSG00000103160,True,False,True,True,False,False
