,well_plate,variability_compartment_p,variability_compartment_adj_p
1325,E07_55385989,1.2779245796254236e-10,2.480788905131584e-10
1326,D12_6736,1.261482050495003e-06,1.7929938126523969e-06
1327,A02_6724,2.6930296562281528e-11,5.549724098193928e-11
1328,E10_55215982,1.3536999968570305e-10,2.620096880499412e-10
1329,A10_55205980,1.3847006535291888e-10,2.676131314851748e-10
1330,B10_6736,4.931724955119799e-10,9.084215506741544e-10
1331,E09_6734,1.4574224687584116e-10,2.810435794629404e-10
1332,D01_6734,1.4585806132427495e-10,2.810593344041933e-10
1333,F08_6722,1.3618707289198792e-07,2.067351437912677e-07
1334,B03_55245981,1.5803219603828827e-10,3.0406931750624224e-10
1335,C04_55365987,1.5925195516663415e-10,3.061906148306935e-10
1336,E01_55185977,1.6456504066168926e-10,3.1617315759210497e-10
1337,E09_6725,1.7396400762641297e-10,3.339853117004149e-10
1338,A04_55245981,4.664545108154096e-11,9.397474751072797e-11
1339,B02_6745,5.2796138954988155e-11,1.0579487245700236e-10
1340,E07_55235979,1.7742074505254122e-10,3.403714660780199e-10
1341,D01_55395990,1.7950728034216129e-10,3.4412151907003164e-10
1342,D08_6720,1.8723030454085954e-10,3.586634814058579e-10
1343,B01_6718,1.8759180253940798e-10,3.590925193771219e-10
1344,B11_6720,7.652233768288238e-07,1.1026480336093042e-06
1345,C11_6736,1.9155086127366058e-10,3.6613418651942003e-10
1346,E05_6731,1.9409834800969687e-10,3.707321043550245e-10
1347,C04_55335984,1.2720572186022649e-08,2.0954835317164124e-08
1348,E12_55195978,2.0439060761745517e-10,3.898202165735394e-10
1349,G02_55395990,2.314971564355232e-13,5.908495361223373e-13
1350,E08_6718,2.0936381401623304e-10,3.9901380904845585e-10
1351,B10_55245981,2.107264842395103e-10,4.013179068923132e-10
1352,G10_55185977,6.591313804491521e-06,8.95883411948327e-06
1353,A07_55355986,3.9674183675914614e-08,6.266744923037692e-08
1354,E10_6718,2.1579310696093231e-10,4.103683920429674e-10
1355,B11_55215982,2.1728776104569126e-10,4.126097047929454e-10
1356,A07_6736,2.2853875668254265e-10,4.336589343736329e-10
1357,H09_6736,2.3396201357187507e-10,4.4354028997751004e-10
1358,H01_6722,2.537200414854566e-11,5.2493108424605956e-11
1359,E11_6736,0.0037395610464423896,0.004360872662912497
1360,D07_55355986,2.522861025032665e-10,4.769869758407161e-10
1361,C03_6724,3.1687374371574357e-10,5.947932026181212e-10
1362,H08_6731,6.0741859580271716e-12,1.3543722917514045e-11
1363,D09_6735,2.6423028077548134e-10,4.988469002926838e-10
1364,C09_6731,2.669885529333291e-10,5.036901096162734e-10
1365,D12_55355986,2.681055374055789e-10,5.054321719609866e-10
1366,D07_6721,6.306450338195578e-15,1.899208977281275e-14
1367,G09_6719,8.491314099690369e-11,1.675799026023549e-10
1368,H02_6720,2.737790640090785e-10,5.157555094716478e-10
1369,A09_6735,4.132990328876635e-09,7.094830866993356e-09
1370,F11_55405991,8.157608738760668e-08,1.2521761561965964e-07
1371,G10_55375988,0.010465981942581132,0.01195915923504566
1372,D09_6734,3.0919849873101965e-10,5.812219439789002e-10
1373,B10_75836284,3.1497750634226746e-10,5.916591863738563e-10
1374,G06_55395990,8.293244875346527e-10,1.4964521333469098e-09
1375,F10_55235979,3.2463025394605195e-10,6.076054430488471e-10
1376,C08_55195978,3.278021570926656e-06,4.514195317346782e-06
1377,A02_6735,7.287238202512945e-09,1.2291330068967247e-08
1378,E07_55405991,3.3671811403595556e-10,6.288776793618598e-10
1379,E12_55225983,3.36497752520988e-10,6.288776793618598e-10
1380,G01_55375988,3.399264828655772e-10,6.344160448620601e-10
1381,G12_55345985,3.405282173383615e-10,6.350851253360441e-10
1382,F04_55405991,3.731647967418252e-10,6.949595465712594e-10
1383,C05_55245981,3.7404216553202464e-10,6.960970022837608e-10
1384,A06_6719,3.7815945153399367e-10,7.032580683442004e-10
1385,G06_6718,3.8409575059394436e-10,7.137893272603479e-10
1386,A07_55235979,3.9338364596196664e-10,7.305296583262411e-10
1387,B08_55215982,4.081427406024863e-10,7.568612895689573e-10
1388,B09_55205980,2.3479817720024896e-13,5.98105405531561e-13
1389,C10_6734,3.344166974377947e-06,4.600432017966712e-06
1390,F01_55245981,4.703351766077522e-10,8.697203584439386e-10
1391,E12_55245981,2.7206677820133774e-09,4.767559448883844e-09
1392,E01_55235979,4.841058923053557e-10,8.945509446633289e-10
1393,A05_55215982,4.90203853302955e-10,9.05130964557525e-10
1394,E02_55235979,4.916434574851028e-10,9.065544261960476e-10
1395,G02_55355986,5.156043917123259e-10,9.487266150534764e-10
1396,E03_55335984,5.269834094131495e-10,9.670194898664776e-10
1397,B08_55365987,5.388815521536933e-10,9.87382268542662e-10
1398,F06_55345985,3.2159311290026084e-10,6.02352666988939e-10
1399,G01_55365987,6.064035534387398e-10,1.1079913772068228e-09
1400,G04_55365987,6.08377105184365e-10,1.1108200151303335e-09
1401,F03_6731,6.213276233632571e-10,1.1320910150742947e-09
1402,G02_55335984,6.324349529234411e-10,1.1515255663062098e-09
1403,F04_6736,1.0506957221576034e-22,8.493394831434992e-22
1404,G05_55365987,6.513377333874592e-10,1.1851169490415719e-09
1405,C04_6725,6.556867066329147e-10,1.1921991580909057e-09
1406,G08_6745,0.10032504668523927,0.10864732347372863
1407,D10_55235979,6.655784887203147e-10,1.2093426820102586e-09
1408,E02_6718,6.922019907485561e-10,1.255969004756414e-09
1409,B03_55385989,5.964787472005955e-16,1.9915677863692517e-15
1410,E08_55245981,4.4836354534404984e-13,1.102860795900259e-12
1411,D03_55345985,1.1089499459980914e-26,1.4550092005030235e-25
1412,A05_6720,7.368793557254047e-10,1.3351783468417984e-09
1413,D06_55225983,7.569956124919942e-10,1.3706765216481252e-09
1414,F09_6736,1.1431042839071064,1.0
1415,D11_6717,7.762153038791228e-10,1.4045032282941025e-09
1416,G06_55235979,7.866965433702397e-10,1.4224824617310914e-09
1417,F06_6724,8.175455705479618e-10,1.4772397817998118e-09
1418,B09_6720,8.653482151245356e-10,1.5603758216092281e-09
1419,B12_6718,8.874666241025702e-10,1.5980519693322834e-09
1420,H05_6735,9.264711175109203e-10,1.6659890411990446e-09
1421,G03_75846286,4.850152565936393e-19,2.3848866948512093e-18
1422,C06_55225983,9.437555830776334e-10,1.6947357822666443e-09
1423,A04_55405991,9.437356167607134e-10,1.6947357822666443e-09
1424,H03_6720,9.549747010717512e-10,1.7137037419232593e-09
1425,C12_55245981,9.637467593265432e-10,1.728257409753849e-09
1426,D11_6719,2.8177369467295854e-11,5.779355599269489e-11
1427,E06_55225983,1.0942516803824003e-09,1.9569117379989363e-09
1428,A09_55345985,8.0411665804584e-13,1.932219017171096e-12
1429,D11_6735,2.007940755486419e-06,2.803600701911786e-06
1430,B05_6722,1.1784101499852217e-09,2.1045341324291478e-09
1431,F12_6717,1.180136672662922e-09,2.1061769325515305e-09
1432,B11_55245981,1.1681023974233694e-14,3.407726658851863e-14
1433,D08_55225983,1.4789033656973626e-08,2.4270375159244585e-08
1434,E06_55355986,1.271901310475172e-09,2.2683977606903514e-09
1435,C08_6725,1.2953477451925396e-09,2.3086368346059527e-09
1436,G06_6731,0.00014269301556496641,0.00018024744249643313
1437,E04_55395990,1.3902765971804807e-09,2.476133830312575e-09
1438,D06_55385989,1.4298703235016912e-09,2.5431821625769183e-09
1439,G10_55215982,1.4394035628976426e-09,2.5583953047826718e-09
1440,F06_6736,1.4418694817949644e-09,2.561034841473913e-09
1441,H03_6736,3.122253644155478e-11,6.38387178143301e-11
1442,G04_6719,1.5533323262685652e-09,2.757138479868949e-09
1443,G08_6720,1.5791018563187227e-09,2.800974828021865e-09
1444,D08_6731,1.4719208454411589e-06,2.078520999160014e-06
1445,H08_55335984,9.076474401932294e-08,1.3915839497031836e-07
1446,H03_75836284,4.7081076730084257e-14,1.3063622884404887e-13
1447,H09_6719,1.348447432792446e-10,2.613254568281341e-10
1448,F10_6724,1.8252341784432187e-09,3.2287848508910865e-09
1449,F11_6721,6.921036103594726e-05,8.901884367727009e-05
1450,A07_6718,0.0007818570337907022,0.0009451058866794089
1451,D11_6736,1.8982156306713595e-09,3.355613413461692e-09
1452,C08_55375988,3.279046166498163e-08,5.226855641469294e-08
1453,A09_55405991,1.99542635650206e-09,3.5250732184214333e-09
1454,A03_6725,2.0253247951022554e-09,3.575471967553745e-09
1455,B07_6718,6.308420611863332e-06,8.578794904987064e-06
1456,E10_55205980,2.187254603888479e-09,3.858730926184336e-09
1457,G01_55385989,1.0011182039982436e-13,2.678196342868252e-13
1458,G07_55185977,2.22618347320479e-09,3.924756953772929e-09
1459,H11_55215982,3.8016763590478365e-09,6.5389835134874185e-09
1460,B08_55385989,3.301635360413534e-15,1.0189798966950043e-14
1461,C11_6734,2.368366055562019e-09,4.164177623617799e-09
1462,H10_55235979,2.4215333822621737e-09,4.254793849990939e-09
1463,D07_6724,1.5520930061708186e-11,3.278733688601948e-11
1464,E05_55375988,5.203332932608629e-10,9.56753682185995e-10
1465,G01_6745,2.5181440532396928e-09,4.421569685950799e-09
1466,H09_75836284,2.535483521841178e-09,4.4490238410801855e-09
1467,H10_6734,6.112744231742629e-10,1.1153302018923832e-09
1468,G03_6736,2.6500378640091112e-09,4.646909914659361e-09
1469,A05_6731,2.734257998076604e-09,4.788160719636494e-09
1470,G10_6724,2.7609032904200177e-09,4.828344602335343e-09
1471,E11_55375988,2.8182090202285592e-09,4.921969064760381e-09
1472,A01_75846286,3.3636800815632936e-16,1.1571236749620235e-15
1473,B07_55385989,2.8610644330397946e-09,4.993475424242583e-09
1474,D01_55245981,2.875502179958418e-09,5.015321437455864e-09
1475,F04_55245981,6.380591259060774e-11,1.2717346394967694e-10
1476,G03_55195978,2.9712653741226756e-11,6.08468540536024e-11
1477,B06_55205980,4.4149942013789977e-10,8.1755672764543e-10
1478,H10_6736,3.079390598236369e-09,5.363768413605844e-09
1479,B08_6731,3.110360674483483e-09,5.4104941512833935e-09
1480,B09_6735,3.19680518204326e-09,5.557162669983324e-09
1481,B01_55215982,3.2538777801228764e-09,5.652611366534152e-09
1482,C01_55245981,3.2568799841008773e-09,5.654064919207042e-09
1483,F01_55215982,3.2904477292590335e-09,5.708544200063346e-09
1484,A11_6721,5.058546638060573e-08,7.918384455621196e-08
1485,C03_75846286,3.3632871831097182e-09,5.82609700740661e-09
1486,B06_6731,3.3649001482838636e-09,5.82609700740661e-09
1487,A04_55185977,3.3609039764105992e-09,5.82609700740661e-09
1488,F03_6745,3.3733311985770706e-09,5.836824227624077e-09
1489,G06_55355986,3.3984076208085846e-09,5.8763194026034534e-09
1490,B08_55235979,3.4900728532751e-11,7.11920329679788e-11
1491,B11_55375988,3.481863890195885e-09,6.016642367505927e-09
1492,C01_55375988,3.671877945579451e-09,6.332413022396266e-09
1493,H06_6722,3.716579232971907e-09,6.405272856296798e-09
1494,G10_55355986,3.765825679165235e-09,6.4858646756599135e-09
1495,H02_6731,4.023125461421296e-09,6.915326253963793e-09
1496,D04_55375988,4.064432200287449e-09,6.981731891414822e-09
1497,F01_6717,4.229124644871998e-09,7.24556722294015e-09
1498,E06_6720,4.2336324632740936e-09,7.248534007612234e-09
1499,A03_55335984,4.267559910483823e-09,7.301834158763605e-09
1500,C10_55195978,7.516623439886338e-08,1.157870430769512e-07
1501,D09_55345985,2.462191057703987e-13,6.259767138914421e-13
1502,F09_55345985,2.711058471488884e-11,5.582471347837126e-11
1503,G03_55385989,4.454064972187152e-09,7.61595523404103e-09
1504,H11_55395990,1.914771859192743e-06,2.6806806028698403e-06
1505,E03_55215982,4.668357390469181e-09,7.977147347195701e-09
1506,B10_55205980,4.8361920679648345e-09,8.25313561402365e-09
1507,D10_55405991,4.85156107058472e-09,8.273955555386481e-09
1508,C07_55365987,5.000987365357365e-09,8.523223244744176e-09
1509,F11_6735,5.2723979061608225e-09,8.974074923719626e-09
1510,G04_55195978,5.3753459146777885e-09,9.143340835976355e-09
1511,H05_55335984,5.719680036228775e-12,1.2807962756941107e-11
1512,D12_55225983,5.62771979847106e-09,9.560166814448886e-09
1513,A02_75846286,5.702544281982278e-09,9.680977321362631e-09
1514,C05_6731,5.943825245983027e-09,1.0084033604458534e-08
1515,F05_55395990,6.000486326563609e-09,1.017355181731012e-08
1516,B04_55335984,6.104118489470129e-09,1.0342539504222263e-08
1517,E02_55395990,3.8163017308129745e-11,7.766456601054307e-11
1518,F12_55205980,2.173527601213354e-18,9.717603710219294e-18
1519,B03_55195978,6.383486657646324e-09,1.0794872838804762e-08
1520,E09_6724,1.5923655172284656e-11,3.35295674635768e-11
1521,C03_55225983,6.863137645348405e-09,1.1598480512624392e-08
1522,B08_6721,6.885916133785252e-09,1.1629448269930977e-08
1523,B08_55335984,1.853919023608311,1.0
1524,H05_6736,7.21400752293496e-09,1.2175677855451314e-08
1525,E11_6719,7.472383046082202e-09,1.2587349763432664e-08
1526,B08_55195978,7.540034995121692e-09,1.2693121452135873e-08
1527,C09_55345985,1.3060690292874721e-12,3.083668343339757e-12
1528,E08_75836284,1.687975395090909e-13,4.3985067430961713e-13
1529,A01_55235979,7.765828801087026e-09,1.3064806056467929e-08
1530,H08_55225983,8.025511798264893e-09,1.3484305859246871e-08
1531,F02_55405991,8.405670196621705e-09,1.4104887457184622e-08
1532,B02_6724,3.1277633388699856e-06,4.316379533715397e-06
1533,G11_55365987,8.574094899788884e-09,1.4378267041328692e-08
1534,F01_55205980,7.03162369210314e-17,2.6569565065240666e-16
1535,D04_6718,8.953678836135048e-09,1.4995545504264665e-08
1536,D12_55335984,0.0004250263165971878,0.0005197862822647575
1537,H07_6736,9.262718314858086e-09,1.550317789749645e-08
1538,E09_6719,1.0426902602452045e-05,1.3975689268481669e-05
1539,D06_55195978,9.378814903017068e-09,1.5677391620856315e-08
1540,A02_55185977,9.387500989639587e-09,1.5681871454861778e-08
1541,C03_55365987,9.421388489249599e-09,1.5728417740045206e-08
1542,C09_6736,0.003502495252801095,0.004088071124302038
1543,B02_55395990,9.95030991518313e-09,1.6590203824101628e-08
1544,G08_6717,1.017304314023299e-08,1.6939933443334398e-08
1545,H05_55355986,3.999010150094155e-07,5.89244667149878e-07
1546,D03_6745,1.7705429610251052e-09,3.1341611330417285e-09
1547,F11_75836284,1.0428426284440527e-08,1.7343070718900772e-08
1548,G01_55245981,1.0506712192625965e-08,1.7462142288317244e-08
1549,H05_6718,1.0767990547165095e-08,1.7862276568391397e-08
1550,E12_55385989,1.0800326806974607e-08,1.7904541773340128e-08
1551,B03_75846286,1.0946265587162914e-08,1.813496157873247e-08
1552,H11_6722,1.1029657946185626e-08,1.8261532591940817e-08
1553,D06_6724,1.1065885422595894e-08,1.8309902939415636e-08
1554,E11_55365987,1.1086169448163748e-08,1.833184827685595e-08
1555,G04_55355986,5.951126359572908e-12,1.3292036719285596e-11
1556,E03_6717,1.1532113647310205e-08,1.905718274248541e-08
1557,C06_6731,1.1644280430598089e-08,1.9230370780703104e-08
1558,F11_55395990,1.235612338731649e-08,2.0393070900305535e-08
1559,B07_55245981,8.145540861377824e-12,1.7872274948787814e-11
1560,D11_6734,1.254712056798654e-08,2.0695219079603827e-08
1561,F03_55335984,1.260988233894839e-08,2.0785607820072126e-08
1562,E05_55215982,1.3278493694689841e-08,2.1860117929908685e-08
1563,G09_55215982,1.3449376067311474e-08,2.2127486396818058e-08
1564,G07_55365987,1.3911818760471122e-08,2.2859508359716866e-08
1565,B03_55355986,1.4136757255016874e-08,2.3214511442043433e-08
1566,A10_55195978,1.48821302936321e-08,2.4407815450171743e-08
1567,F06_55355986,1.5480663573141786e-08,2.535759886416136e-08
1568,F11_55365987,1.5521245006496348e-08,2.5408132107813143e-08
1569,A10_55405991,1.5828803278642125e-08,2.58791517598839e-08
1570,C04_6731,1.5842859078719685e-08,2.5885923062914328e-08
1571,B09_55195978,1.615402661709291e-08,2.63778383347277e-08
1572,G08_6735,6.965170529405684e-11,1.3850769422908027e-10
1573,F03_55345985,1.0295398183184638e-11,2.227115547331822e-11
1574,A12_55385989,1.6528746043024774e-08,2.6972847448961056e-08
1575,A09_55215982,1.6620906020153273e-08,2.710629957440362e-08
1576,G01_6720,1.6703261566490538e-08,2.722360546198926e-08
1577,D07_55195978,1.698236946243822e-08,2.7660962407425203e-08
1578,A02_55405991,7.749645755248455e-14,2.094650628049039e-13
1579,E09_6736,0.0013383320814756678,0.0015966960880130232
1580,C11_55235979,1.806847805151218e-08,2.9357060480708342e-08
1581,F12_6725,1.8304419528155507e-08,2.972191504229728e-08
1582,H09_55355986,1.8334539510689115e-08,2.9752319864766485e-08
1583,G09_55405991,1.85365272763213e-08,3.006141162638193e-08
1584,E05_6734,1.8895088329434287e-08,3.062388307147916e-08
1585,C05_55205980,3.923975073227267e-05,5.1150768428339456e-05
1586,B03_55235979,1.9783920775765383e-08,3.2044551579108815e-08
1587,G11_75836284,1.0199500614733948e-07,1.5582736164464797e-07
1588,H07_6735,2.1009652978414414e-08,3.398773477486991e-08
1589,H02_55335984,1.1864772644403735e-16,4.338784506237836e-16
1590,G04_6734,2.112931601625971e-08,3.4160151156937525e-08
1591,C08_55215982,2.1775848273537353e-08,3.5161867558568976e-08
1592,G11_6735,2.2506797275001478e-08,3.629724995986958e-08
1593,C06_55245981,2.316164996809346e-08,3.733028893005681e-08
1594,B02_6731,2.3388048107444498e-08,3.76487013616138e-08
1595,G04_75846286,4.832992927542486e-19,2.3809329309081945e-18
1596,B09_55245981,1.699279345136347e-08,2.7660962407425203e-08
1597,D08_6718,3.1919532882030895e-10,5.987205485271744e-10
1598,F03_75836284,1.485598825192913e-07,2.2473340281452468e-07
1599,C10_6720,2.5251259670366053e-08,4.0547994464529986e-08
1600,E04_55335984,2.530807185610253e-08,4.061424438616085e-08
1601,G02_6731,2.6375424458263154e-08,4.230112608140362e-08
1602,H11_55235979,2.6999423639363635e-08,4.327531928936676e-08
1603,G09_6734,2.7313221784910858e-08,4.372459968142382e-08
1604,B06_55215982,2.7520588693231312e-08,4.402956928800671e-08
1605,C03_55185977,6.3543975452692916e-09,1.0752645489758988e-08
1606,F09_6745,0.2607386370607705,0.2756229074354946
1607,H05_6721,2.9847954217490925e-08,4.772382636979106e-08
1608,E09_6735,3.0424370027120725e-08,4.861568552069291e-08
1609,H11_55335984,3.0977123675850556e-08,4.943842904501577e-08
1610,E03_6724,3.162683828309337e-08,5.0444517261549653e-08
1611,H03_55245981,3.347424270028019e-08,5.332595954266722e-08
1612,H07_55235979,3.360386553509832e-08,5.3499812751305925e-08
1613,A09_55225983,3.435989199141108e-08,5.467012674562727e-08
1614,A11_55225983,3.477867027840464e-08,5.530274549142175e-08
1615,G10_6734,1.7150076340899033e-08,2.7899594595693067e-08
1616,F12_6734,3.578107841241477e-08,5.682749132288014e-08
1617,B07_6731,3.66318316646813e-08,5.814329025926011e-08
1618,E03_75846286,5.863789275339784e-05,7.586894845347956e-05
1619,E10_55225983,3.7121129141334015e-08,5.888412405104685e-08
1620,G03_6720,3.7174824063091114e-08,5.893349461367996e-08
1621,H04_6720,0.0002206410873167055,0.0002738088778440675
1622,G05_55235979,4.933518800673884e-10,9.084215506741544e-10
1623,D12_55215982,3.919342087481847e-08,6.197707030018039e-08
1624,B06_55335984,4.3679813990456094e-08,6.870361104161498e-08
1625,A04_6718,4.138232509080957e-08,6.528655638193582e-08
1626,F10_6736,4.152961705779098e-08,6.547936602529725e-08
1627,C03_55235979,4.2197483100619026e-08,6.649223197086076e-08
1628,C03_55245981,4.233545115694163e-08,6.666939865547322e-08
1629,C02_6736,4.3061886656445825e-08,6.777250515972275e-08
1630,B07_55215982,4.3840647850606115e-08,6.891507016130798e-08
1631,B06_55365987,1.70436457759649e-09,3.019060998714e-09
1632,D06_6718,4.516742192717085e-08,7.095796549449043e-08
1633,H06_6718,4.6416651137405714e-08,7.287665431134475e-08
1634,G01_55235979,4.776441763256805e-08,7.494765290783363e-08
1635,H09_55205980,4.814113171870927e-08,7.549339034087082e-08
1636,D03_55375988,5.270274737954798e-10,9.670194898664776e-10
1637,B12_55405991,4.9144391319062226e-08,7.697420859872313e-08
1638,A03_55215982,6.609955580573263e-12,1.4625927136336264e-11
1639,H06_55235979,5.067274128035018e-08,7.927293438166227e-08
1640,A10_55395990,5.1286718809634614e-08,8.018540288141076e-08
1641,A04_55225983,5.174841036143869e-08,8.08588267227507e-08
1642,H08_75836284,5.314466702569829e-08,8.299086459575254e-08
1643,F03_55205980,5.366521615122689e-08,8.375366370045033e-08
1644,H01_55185977,5.452700646000224e-08,8.49463089898961e-08
1645,C07_55225983,6.356539827026744e-08,9.861512470806196e-08
1646,G10_6718,5.7039491712570794e-08,8.870167531954875e-08
1647,B06_55355986,5.7074795858679105e-08,8.870374523036378e-08
1648,C12_55205980,5.971753494951525e-08,9.275579045400613e-08
1649,A05_6718,6.354373151641927e-08,9.861512470806196e-08
1650,A05_75836284,5.534101618043382e-09,9.407252164525566e-09
1651,E03_55355986,3.501755631787829e-11,7.137458200310711e-11
1652,G08_55185977,6.56390240510105e-08,1.0171127109625425e-07
1653,F10_6720,6.702643250766373e-08,1.0379953456554568e-07
1654,E02_55215982,6.804944758558136e-08,1.052589500272233e-07
1655,E12_55215982,6.884454437491131e-08,1.0636278423839848e-07
1656,G02_6718,6.922620381357702e-08,1.0688918873876381e-07
1657,B09_55365987,6.982733907709472e-08,1.0769000728310356e-07
1658,A06_6735,3.918545089482634e-08,6.197707030018039e-08
1659,F06_55395990,7.146559917401543e-08,1.101515226938337e-07
1660,E11_6725,0.00027658285603348665,0.0003411232107243428
1661,B07_6745,7.603655334861947e-08,1.1705863254318715e-07
1662,E07_55245981,7.626568279595893e-08,1.173421907956681e-07
1663,C02_55355986,4.3359301827279095e-20,2.4294235422966892e-19
1664,E04_55245981,7.901176214974545e-08,1.214241971589084e-07
1665,B05_55205980,8.82474658609134e-09,1.478909713497079e-08
1666,E10_55235979,1.4068880282306828e-10,2.717000474637805e-10
1667,D12_55375988,1.16797433705564e-06,1.6609918268258585e-06
1668,B08_6724,8.882733656642967e-08,1.3626802336953458e-07
1669,F08_55215982,9.67016242792526e-08,1.481736742917421e-07
1670,A05_55205980,9.888941786600583e-08,1.5134834117710504e-07
1671,F09_6735,1.0019920035010939e-07,1.5317336774832296e-07
1672,A07_55215982,1.174687120238505e-25,1.4069303077718974e-24
1673,F01_55195978,2.818255080849417e-05,3.690302916799312e-05
1674,A07_55195978,0.0019647445746352257,0.0023275626517116946
1675,H06_55225983,2.27803348449276e-07,3.408564715192319e-07
1676,E04_55385989,1.0744106845937066e-07,1.6405183026164727e-07
1677,G05_6722,1.0958305335785053e-07,1.6722463607092211e-07
1678,G07_55395990,1.1437305107716444e-07,1.7433043570488985e-07
1679,H06_55355986,4.3120796020436256e-11,8.721022339996829e-11
1680,G11_55375988,0.0001633616907244843,0.00020477070306367188
1681,H05_55245981,1.1860825910095745e-07,1.8068037602835468e-07
1682,H08_55355986,3.636031740652187e-12,8.269755117458938e-12
1683,A06_75836284,1.216046246766519e-07,1.8513683675261698e-07
1684,D11_55225983,1.2497668425096722e-07,1.9015974509281782e-07
1685,F10_6734,1.67261608461501e-05,2.2179789725392542e-05
1686,D08_55395990,1.269978067848085e-07,1.9312246564655504e-07
1687,A03_55365987,8.014210848655187e-13,1.9285810622892802e-12
1688,C08_55225983,1.3239128079001516e-07,2.0108995587127956e-07
1689,G02_55225983,1.305129891036262e-07,1.9835239496482424e-07
1690,D06_55355986,1.228590925533124e-13,3.2533984853620553e-13
1691,B11_55385989,2.0349901474351839e-07,3.0606908265859823e-07
1692,F11_6734,1.3644575812545738e-07,2.0700748080509544e-07
1693,D02_55375988,1.3848294952491445e-07,2.0997617956419955e-07
1694,D10_6719,2.200872399958414e-08,3.551593223913114e-08
1695,G12_55215982,1.4427269598670036e-07,2.186279798150172e-07
1696,G05_6736,9.832553126805538e-09,1.640434262881103e-08
1697,D02_6745,1.5002584556343985e-07,2.268196194360981e-07
1698,F07_6731,1.5567515145696563e-07,2.352244331331813e-07
1699,F08_55335984,2.178494296924526e-12,5.083153359490561e-12
1700,G04_55215982,1.6462555844846217e-07,2.484608861901357e-07
1701,A06_55205980,1.6705627837906655e-07,2.519837913620698e-07
1702,D04_6734,1.4268807332009108e-10,2.753573979591706e-10
1703,D01_6718,0.07522494533334191,0.08218089216123671
1704,C01_75846286,6.901573737906609e-07,9.983384503974602e-07
1705,D05_55385989,6.525693163805196e-11,1.299663222783781e-10
1706,F02_55205980,1.8371536878167404e-07,2.7679216842986203e-07
1707,H07_55395990,0.00036355986406229405,0.00044628810769471077
1708,B05_6735,1.9334523961308698e-07,2.911328838695329e-07
1709,D08_55195978,8.477960738558373e-07,1.2196118726377915e-06
1710,D01_6719,1.035609892729866e-08,1.7233763096989674e-08
1711,A07_6745,2.148982956046234e-07,3.2302789281731244e-07
1712,H05_6724,0.0001185360998020805,0.00015075389994312333
1713,B07_6724,2.1520659892986607e-07,3.233051955154663e-07
1714,A11_6718,2.1591691256329773e-07,3.2418577268704447e-07
1715,A03_6724,2.1614457318526362e-07,3.2434108079696743e-07
1716,B06_6720,6.964951457289582e-08,1.0747924500581027e-07
1717,F05_75846286,2.2018467871890111e-07,3.3021378296097116e-07
1718,H07_6717,2.2284148333617743e-07,3.3400637944360466e-07
1719,A12_55335984,2.2317612591891935e-07,3.343160440472165e-07
1720,B08_6735,6.190037960709351e-07,8.993983926217094e-07
1721,A05_6735,2.410627227546134e-07,3.604895584835599e-07
1722,E10_6735,2.416038699176523e-07,3.6109198875500295e-07
1723,C06_55355986,8.154968300326205e-13,1.9570424845727683e-12
1724,A08_55225983,2.485533680809326e-07,3.712659290957179e-07
1725,D02_55405991,1.0608064292631763e-08,1.7608172834114136e-08
1726,C05_6722,2.564075259485476e-07,3.827787594349101e-07
1727,E12_6718,2.579952281438899e-07,3.8492888039068374e-07
1728,E09_55245981,2.5924802763645435e-07,3.8657715600158895e-07
1729,D06_55335984,0.0237644960983508,0.0265962706012833
1730,D01_55195978,2.650626675091669e-07,3.9479670557126917e-07
1731,G09_55365987,1.2862868374241052e-13,3.3889958955745094e-13
1732,H07_6745,2.021395221122132e-06,2.8208780985301375e-06
1733,E07_55335984,0.006001065025620901,0.006930022459927542
1734,F11_55375988,2.757507510714456e-07,4.1024798350287425e-07
1735,G06_6720,2.7731947327054634e-07,4.1234689334248095e-07
1736,D04_55335984,0.0001908587914309698,0.00023786744841349026
1737,F01_6720,2.9273726145086984e-07,4.350238984907349e-07
1738,F05_6731,3.0017453994062704e-07,4.458223684783715e-07
1739,D04_6717,3.1991769811985065e-07,4.7487499135357026e-07
1740,H10_55375988,3.2322721850409544e-07,4.795149247239734e-07
1741,D07_6731,6.809642211225419e-08,1.0526924697163747e-07
1742,G12_6735,3.2890198399659756e-07,4.876564907524793e-07
1743,G08_55195978,3.3205870710116924e-07,4.920574825432195e-07
1744,A11_55375988,2.558623234645136e-06,3.5534921625842817e-06
1745,B12_55235979,2.7049902190083755e-08,4.3329628600189374e-08
1746,D05_55225983,3.6650463628959087e-07,5.424850370476881e-07
1747,G11_6718,3.827266082783856e-07,5.655343374164487e-07
1748,H11_6735,3.8694433803846033e-07,5.71443250349785e-07
1749,B09_6717,3.8740454855622586e-07,5.717994778294549e-07
1750,C12_6717,1.797774557575356,1.0
1751,B06_55235979,3.9000663480578573e-07,5.753148720214161e-07
1752,D06_55365987,3.933729939028007e-07,5.799530700622318e-07
1753,G12_55355986,2.3168623637921503e-09,4.079115058571345e-09
1754,B11_55185977,5.437143614279112e-05,7.041856139326766e-05
1755,F09_55375988,1.110833102448243e-10,2.1709470288116486e-10
1756,G12_55235979,0.2508262685821141,0.26557477180369016
1757,A10_6717,4.24900192947966e-07,6.257272440987813e-07
