,well_plate,variability_compartment_p,variability_compartment_adj_p
1451,F05_55385989,2.372472254246596e-05,0.06194525055837862
1452,A05_6731,4.874734491405731e-19,1.2727931757060366e-15
1453,B05_55345985,4.952338685287557e-19,1.293055630728581e-15
1454,E10_55235979,3.214092018198679e-07,0.0008391994259516751
1455,C07_55405991,4.9878365157928355e-19,1.3023241142735093e-15
1456,H03_55365987,0.12030038346481153,314.1043012266229
1457,C02_55185977,5.159658785150259e-19,1.3471869088027327e-15
1458,B10_55215982,5.339997138562611e-19,1.3942732528786979e-15
1459,F08_75836284,5.75999387342634e-19,1.5039344003516174e-15
1460,E03_55335984,6.165889791506622e-19,1.6099138245623789e-15
1461,D09_55185977,6.404120684230458e-19,1.6721159106525727e-15
1462,C08_6731,2.059065723312718e-21,5.376220603569507e-18
1463,D11_55405991,7.068941741267086e-19,1.8457006886448362e-15
1464,F12_6725,7.517335732369431e-19,1.9627763597216585e-15
1465,H08_55345985,7.667243135842019e-19,2.0019171827683513e-15
1466,B07_55345985,8.221825262893235e-19,2.1467185761414235e-15
1467,D04_55355986,9.049376744665804e-19,2.3627922680322416e-15
1468,C05_55245981,9.165007687680875e-19,2.3929835072534765e-15
1469,A05_55385989,9.430093076170256e-19,2.4621973021880538e-15
1470,B02_6721,9.594415512144218e-19,2.505101890220855e-15
1471,D11_75836284,9.700115607095541e-19,2.5327001850126457e-15
1472,C03_55185977,4.131371949768698e-05,0.1078701216084607
1473,A09_6745,9.801314475650677e-19,2.5591232095923915e-15
1474,G06_55335984,1.0718638813735136e-18,2.798636594266244e-15
1475,A06_6717,9.923576655575526e-09,2.59104586477077e-05
1476,F09_55235979,1.3399281663910743e-18,3.498552442447095e-15
1477,E05_6719,1.341715479801038e-18,3.5032191177605106e-15
1478,A04_75846286,1.4587675603333706e-18,3.8088421000304305e-15
1479,C07_55345985,1.5315299627506507e-18,3.998824732741949e-15
1480,H02_55195978,1.5627500963540269e-18,4.080340501580364e-15
1481,F05_6731,1.6366128496983204e-18,4.273196150562314e-15
1482,G02_6718,9.131562250486255e-08,0.00023842509036019614
1483,G06_6718,1.802990419110053e-18,4.707607984296348e-15
1484,B02_75846286,1.9264995097428948e-18,5.030090219938698e-15
1485,D04_55245981,1.9352583862579146e-18,5.052959646519415e-15
1486,F07_55215982,1.7729908599564616e-16,4.629279135346321e-13
1487,A08_55345985,1.9640249391823027e-18,5.128069116204992e-15
1488,G10_55185977,0.002828001363646667,7.383911560481448
1489,C09_55335984,6.235565246894319e-27,1.628106085964107e-23
1490,B11_6736,2.060610222682517e-18,5.380253291424052e-15
1491,F06_55345985,3.1871462158334615e-11,8.321638769541168e-08
1492,H09_55235979,0.06797126916409424,177.47298378745006
1493,D06_55225983,2.258718962100878e-18,5.897515210045393e-15
1494,B02_55225983,2.376635075627334e-18,6.2053941824629686e-15
1495,A09_6735,1.9935011474808795e-15,5.2050314960725765e-12
1496,C02_75836284,3.670087066372946e-05,0.09582597330299762
1497,E06_6719,2.4897223175364727e-12,6.50066497108773e-09
1498,E10_55185977,6.729930131211535e-10,1.7571847572593318e-06
1499,C09_6734,2.7914841901641116e-18,7.288565220518495e-15
1500,E01_6735,2.8373609143527824e-18,7.408349347375115e-15
1501,D08_55345985,2.9667521475661157e-18,7.746189857295128e-15
1502,B06_55225983,0.00823104065464884,21.491247149288125
1503,C01_6735,3.245989799561068e-18,8.475279366653949e-15
1504,E02_6721,2.0780564101894093e-10,5.425805287004547e-07
1505,C06_6717,1.9043826966549765e-06,0.0049723432209661435
1506,G10_6731,3.606041790606402e-18,9.415375115273315e-15
1507,B03_55335984,6.4901800492845045e-24,1.694586010868184e-20
1508,C09_6724,3.979616429119509e-18,1.0390778496431038e-14
1509,C09_6717,4.002228476609722e-18,1.0449818552427985e-14
1510,F06_55235979,4.49499946269816e-18,1.1736443597104897e-14
1511,D08_55365987,1.6302655700441469e-06,0.004256623403385267
1512,C02_6719,3.1445582509475062e-15,8.21044159322394e-12
1513,H11_6735,5.630237828980326e-18,1.4700550971467632e-14
1514,D12_55225983,5.674121945672863e-18,1.4815132400151846e-14
1515,E02_55335984,6.062800039253123e-18,1.5829970902489903e-14
1516,A11_55355986,9.61404592479699e-18,2.5102273909644944e-14
1517,D08_55335984,7.191750869154204e-18,1.8777661519361627e-14
1518,E11_55185977,2.2249991580596536e-18,5.809472801693756e-15
1519,E09_6731,8.037958054042419e-18,2.0987108479104757e-14
1520,A10_6731,8.183908346948903e-18,2.1368184693883586e-14
1521,B12_6718,8.40658931778561e-18,2.1949604708738227e-14
1522,G07_55235979,8.739444121191545e-18,2.2818688600431125e-14
1523,G11_55385989,9.101071267114923e-18,2.3762897078437065e-14
1524,F09_6717,9.691977015934175e-18,2.530575198860413e-14
1525,E02_6719,0.0009400990456972675,2.4545986083155653
1526,A01_6736,1.1633360293012753e-17,3.03747037250563e-14
1527,H03_6720,1.1643463717853884e-17,3.040108376731649e-14
1528,F08_6731,2.5821369842322423e-17,6.741959665830385e-14
1529,H02_6720,1.3122384498751753e-17,3.426254592624083e-14
1530,G04_6721,1.3387404786247093e-17,3.495451389689116e-14
1531,G12_55405991,1.4051428712102124e-17,3.668828036729865e-14
1532,G10_6720,1.6412096027176228e-14,4.285198272695713e-11
1533,H03_55225983,1.541559065533649e-17,4.025010720108357e-14
1534,G04_55375988,1.5501197569009733e-17,4.047362685268441e-14
1535,C04_55215982,1.60514895244585e-17,4.1910439148361144e-14
1536,D06_55385989,1.9095164333176918e-17,4.9857474073924934e-14
1537,B02_55235979,2.097621858552033e-17,5.476890672679358e-14
1538,A04_55375988,1.4946020163626042e-06,0.0039024058647227594
1539,B01_55375988,2.4688207451948035e-17,6.446090965703632e-14
1540,C12_55235979,0.12552105296401486,327.7354692890428
1541,B06_75846286,5.136872687764767e-18,1.3412374587753807e-14
1542,C06_6745,2.639066882627703e-17,6.890603630540933e-14
1543,G07_55205980,6.800000686459144e-10,1.7754801792344824e-06
1544,G04_55205980,2.7579228872812546e-17,7.200936658691356e-14
1545,D12_6725,2.863785413726734e-17,7.477343715240504e-14
1546,D03_55245981,2.8725639186958865e-17,7.50026439171496e-14
1547,B11_6720,5.146788634331458e-10,1.3438265124239438e-06
1548,G07_55335984,3.306219787034634e-17,8.63253986394743e-14
1549,C02_6735,9.588993476560019e-23,2.503686196729821e-19
1550,C11_6736,3.4748909420396883e-17,9.072940249665626e-14
1551,H05_55185977,3.517319055874106e-17,9.183720054887291e-14
1552,H07_6717,3.587892187487673e-17,9.367986501530314e-14
1553,B01_6745,4.6731372177219145e-20,1.2201561275471918e-16
1554,E06_55235979,4.223129575700503e-17,1.1026591322154014e-13
1555,A02_55335984,4.303691548117001e-17,1.1236938632133489e-13
1556,E05_55365987,4.379882967165841e-17,1.143587442727001e-13
1557,D08_6736,0.00027062690776799873,0.7066068561822447
1558,F11_6735,2.2219935716096843e-08,5.8016252154728854e-05
1559,H02_6745,4.7262140219579396e-17,1.234014481133218e-13
1560,A05_75846286,4.7552177472816944e-17,1.2415873538152505e-13
1561,F03_55245981,4.761195041583351e-17,1.243148025357413e-13
1562,D09_6717,2.0811919698991257e-08,5.4339922334066174e-05
1563,A02_6735,3.0776187488539893e-16,8.035662553257766e-13
1564,C05_6735,9.984260640616714e-19,2.606890453265024e-15
1565,A10_6736,2.5855989338886347e-05,0.06750998816383225
1566,D11_6734,5.87806162086683e-17,1.5347618892083294e-13
1567,D04_6718,6.081440843374567e-17,1.5878642042050993e-13
1568,F11_6720,6.298245394037565e-17,1.6444718723832082e-13
1569,E10_55225983,6.722336816356871e-17,1.755202142750779e-13
1570,E01_55235979,6.850078298289406e-17,1.788555443683364e-13
1571,D07_6731,1.221783692573403e-14,3.190077221309155e-11
1572,B07_55245981,2.9802343765742117e-06,0.007781391957235267
1573,A05_6720,7.934310116700211e-17,2.0716483714704252e-13
1574,D11_55215982,8.045794069216267e-17,2.1007568314723674e-13
1575,G11_6719,8.525060626777967e-17,2.2258933296517274e-13
1576,C08_55215982,9.148560119241551e-17,2.388689047133969e-13
1577,E06_6717,9.758710765295494e-17,2.5479993808186537e-13
1578,D08_55215982,1.008338330213935e-16,2.6327713801885846e-13
1579,F10_6724,1.2005096046799782e-16,3.134530577819423e-13
1580,D04_55395990,1.2278860614116983e-16,3.206010506345944e-13
1581,A12_6725,1.231996584690765e-16,3.2167430826275873e-13
1582,G05_6724,1.431524214847495e-10,3.737709724966809e-07
1583,H04_55385989,1.4091158891788638e-16,3.6792015866460135e-13
1584,B09_6731,1.4544889874065893e-16,3.797670746118605e-13
1585,E07_55205980,1.5414616071264513e-16,4.0247562562071647e-13
1586,E04_55205980,1.5784319168400756e-16,4.1212857348694375e-13
1587,A04_6735,1.0593336071361799e-16,2.7659200482325656e-13
1588,G04_55235979,4.142874124023535e-07,0.001081704433782545
1589,C03_55375988,3.8392318388979437e-14,1.002423433136253e-10
1590,C08_55385989,1.846135359387722e-16,4.820259423361342e-13
1591,H03_75836284,2.2247406050086436e-09,5.808797719677569e-06
1592,E07_6734,0.027849582800665143,72.71526069253669
1593,G11_6735,2.0164291704937275e-16,5.264896564159122e-13
1594,H04_6719,0.07573239372407124,197.73728001355002
1595,C12_6724,2.233880379348408e-16,5.832661670478694e-13
1596,B01_6734,1.1203870110618795e-21,2.9253304858825675e-18
1597,G01_6720,2.3872958241825277e-16,6.23322939694058e-13
1598,E08_55345985,2.4643792283688877e-16,6.434494165271166e-13
1599,A05_6745,2.5505506535539263e-16,6.659487756429302e-13
1600,H04_55375988,0.00021802870778774215,0.5692729560337948
1601,C06_55355986,2.4873756645675152e-05,0.06494537860185783
1602,G05_55185977,3.0495309945348406e-16,7.962325426730469e-13
1603,F07_55335984,2.2459986447782528e-10,5.864302461516018e-07
1604,A04_55355986,3.5699286896344124e-16,9.321083808635451e-13
1605,H03_55195978,3.8788861897632363e-16,1.012777184147181e-12
1606,H07_55395990,0.027468935550876414,71.72139072333832
1607,H08_6731,4.205294575885616e-19,1.0980024137637343e-15
1608,G05_55395990,4.1187720882090815e-16,1.0754113922313913e-12
1609,F02_55405991,4.2858689241230736e-16,1.1190403760885346e-12
1610,G09_6719,1.4904437782938266e-12,3.891548705125181e-09
1611,B02_6719,0.19160599555607014,500.2832543968991
1612,H07_55235979,4.518486430659927e-16,1.179776807045307e-12
1613,D11_55335984,4.981654708126025e-16,1.300710044291705e-12
1614,H04_6724,5.254739053637689e-16,1.3720123669048007e-12
1615,B12_6719,5.510481707362685e-16,1.438786773792397e-12
1616,F05_6722,1.1597261970359577e-05,0.030280451004608855
1617,E08_55365987,0.011320754929706623,29.558491121463994
1618,B07_6719,7.218135991696503e-16,1.8846553074319568e-12
1619,A10_6745,7.277071393154172e-16,1.9000433407525545e-12
1620,F07_55395990,0.022243604856255216,58.07805227968237
1621,D12_55385989,7.586793058638066e-16,1.980911667610399e-12
1622,E01_55395990,0.009875987828134352,25.786204219258792
1623,D01_6736,8.140127831412768e-26,2.125387376781874e-22
1624,B05_55335984,9.27899376370378e-08,0.0002422745271703057
1625,E09_6745,1.0600394903262968e-15,2.767763109241961e-12
1626,G08_55335984,1.2438302117525698e-15,3.2476406828859596e-12
1627,G07_6735,1.2482678740206608e-15,3.2592274190679455e-12
1628,E02_6718,1.2516095787316275e-15,3.2679526100682796e-12
1629,G04_55385989,1.0136074343203765e-08,2.646529011010503e-05
1630,B03_55235979,1.3748164150302573e-15,3.589645659644002e-12
1631,F01_55195978,0.9166689527438181,2393.422635614109
1632,G05_75836284,0.09201366157712519,240.24767037787387
1633,C08_55365987,1.5260925938388593e-15,3.984627762513262e-12
1634,D04_55365987,1.622694424430144e-15,4.236855142187106e-12
1635,B06_55235979,1.6396261049392967e-15,4.281063759996503e-12
1636,A10_55235979,1.682664653464294e-15,4.393437410195272e-12
1637,F04_75846286,1.7245841957098485e-15,4.5028893349984144e-12
1638,C08_55205980,2.055446565069412e-15,5.366770981396235e-12
1639,E01_55245981,2.2627649108883047e-15,5.908079182329364e-12
1640,C01_6731,2.270823917506902e-15,5.929121248610521e-12
1641,E03_6721,1.2303182095656814e-06,0.0032123608451759943
1642,D02_55355986,2.376846405225793e-15,6.205945964044546e-12
1643,D05_55345985,1.1856712744324728e-07,0.00030957876975431863
1644,E09_6720,2.4481517201954074e-15,6.3921241414302085e-12
1645,D05_6719,2.5561025218095493e-15,6.673983684444733e-12
1646,H03_6717,4.688162437485013e-10,1.224079212427337e-06
1647,D12_55355986,2.770795983773391e-15,7.234548313632324e-12
1648,G03_6745,3.273277419404394e-15,8.546527342064873e-12
1649,A11_55385989,6.064548153051136e-13,1.5834535227616516e-09
1650,H01_6720,3.880939569725484e-15,1.0133133216553239e-11
1651,B10_75836284,4.1051621415689e-15,1.0718578351636399e-11
1652,A08_55235979,0.0002500748121792052,0.6529453345999048
1653,B03_6736,0.37188201476239857,970.9839405446227
1654,F05_6736,1.1148516492766114,2910.8776562612325
1655,C08_55395990,4.643831487826552e-15,1.2125044014715128e-11
1656,F07_55245981,8.069669202562305e-14,2.1069906287890178e-10
1657,E10_6717,4.810180130293074e-15,1.2559380320195216e-11
1658,F02_55385989,1.8997163919741965e-17,4.960159499444627e-14
1659,A04_55235979,4.969104129239026e-15,1.2974330881443099e-11
1660,G07_55345985,5.348343487475204e-15,1.3964524845797757e-11
1661,A09_55345985,0.5969454419090809,1558.6245488246104
1662,H02_6736,5.563224833280769e-15,1.4525580039696087e-11
1663,C09_55235979,9.54225527020849e-05,0.24914828510514367
1664,B08_6735,2.5236356914722844e-11,6.589212790434135e-08
1665,B02_6731,6.472365168174986e-15,1.689934545410489e-11
1666,B08_55215982,6.4814457998388756e-15,1.6923054983379306e-11
1667,H04_6720,8.179040957396185e-12,2.135547593976144e-08
1668,B03_6735,6.866819246757295e-23,1.7929265053283296e-19
1669,H01_55345985,7.27086856800063e-06,0.018984237831049643
1670,C10_6718,8.300733087733685e-15,2.1673214092072652e-11
1671,G10_55235979,0.00020736202391553375,0.5414222444434587
1672,D10_55215982,7.469494515029232e-07,0.0019502850178741325
1673,G08_6724,3.820354783479577e-06,0.009974946339665176
1674,H05_6735,1.129670238948699e-14,2.949568993895053e-11
1675,G11_55335984,1.1513522513664951e-14,3.006180728317919e-11
1676,B07_6745,1.1564280616862256e-14,3.019433669062735e-11
1677,A04_6745,1.2161765874478054e-14,3.1754370698262197e-11
1678,A10_55225983,8.4166355655375e-07,0.0021975835461618414
1679,C02_6717,0.4839886764863392,1263.6944343058317
1680,D06_6736,1.4151837394981621e-14,3.6950447438297014e-11
1681,H04_55235979,1.4550652102379916e-14,3.799175263931396e-11
1682,E11_55335984,1.493226365586262e-14,3.8988140405457297e-11
1683,B02_55405991,1.5445497306193246e-14,4.032819346647056e-11
1684,H06_55345985,0.14189693974055345,370.4929096625851
1685,G05_55245981,1.7026961024746515e-14,4.445739523561315e-11
1686,H05_55355986,0.17015728961098847,444.2806831742909
1687,C11_55195978,0.00015637469886394372,0.40829433873375703
1688,F06_6724,1.77010516875505e-14,4.621744595619435e-11
1689,H07_55205980,1.7789348998328277e-14,4.644799023463513e-11
1690,F04_55355986,1.8115699299564155e-14,4.730009087116201e-11
1691,D01_6718,1.0363510184933977,2705.9125092862614
1692,D04_6717,1.8467523560427354e-14,4.821870401627582e-11
1693,B05_55235979,1.914247446065507e-14,4.998100081677039e-11
1694,B01_55235979,2.164597884470935e-06,0.005651765076353611
1695,E05_55225983,5.760717531868057e-07,0.0015041233475707497
1696,C01_55195978,7.437864547149978e-14,1.9420264332608594e-10
1697,G12_55335984,2.4718899193512367e-14,6.45410457942608e-11
1698,D12_6718,2.522452782985182e-14,6.58612421637431e-11
1699,B09_55385989,2.6337933858809626e-14,6.876834530535193e-11
1700,G11_6720,3.948311101844743e-10,1.0309040286916625e-06
1701,G06_6720,2.7985760462936325e-14,7.307082056872675e-11
1702,B11_6735,2.8945701646797195e-14,7.557722699978747e-11
1703,D10_55245981,2.9686255591957364e-14,7.751081335060068e-11
1704,D12_55215982,3.0981580243380676e-14,8.089290601546695e-11
1705,A07_6736,3.0988398370413204e-14,8.091070814514887e-11
1706,F05_55215982,3.255657591501319e-14,8.500521971409944e-11
1707,F03_55215982,1.1780883514290682e-14,3.075988685581297e-11
1708,E04_55385989,1.2266168103869392e-07,0.0003202696491920298
1709,H07_55355986,2.185056057783535e-05,0.0570518136687281
1710,B11_6725,1.6787052333186028e-08,4.383099364194872e-05
1711,G10_55385989,4.6563350307542557e-14,1.215769076529936e-10
1712,G12_6725,4.9701113952645015e-14,1.2976960853035614e-10
1713,E07_55385989,5.0224292774758644e-14,1.3113562843489482e-10
1714,G03_55405991,5.090304592173078e-14,1.3290785290163908e-10
1715,D05_55225983,5.6749411606026206e-14,1.4817271370333443e-10
1716,B03_6720,6.326861930113534e-14,1.6519436499526437e-10
1717,A12_6717,0.9221744129935823,2407.7973923262434
1718,C11_55245981,6.910855884996119e-14,1.8044244715724866e-10
1719,C08_6724,6.941743106475799e-14,1.812489125100831e-10
1720,B12_6736,7.048462951751093e-14,1.8403536767022104e-10
1721,G10_55345985,7.364568329339784e-14,1.9228887907906176e-10
1722,B10_6725,3.628209307308333e-20,9.473254501382058e-17
1723,F05_55365987,7.887495023671985e-14,2.0594249506807553e-10
1724,B01_55215982,3.912201231727978e-05,0.1021475741604175
1725,H11_55395990,0.04294044289354889,112.11749639505615
1726,E07_6731,9.086353728316472e-14,2.3724469584634305e-10
1727,B06_6720,3.076483544770206e-15,8.032698535395007e-12
1728,C05_55195978,9.644933536384825e-14,2.518292146350078e-10
1729,G12_55205980,1.0023043494585483e-13,2.6170166564362697e-10
1730,C08_55245981,1.023733260486015e-13,2.672967543128985e-10
1731,B12_55385989,1.0433304269961735e-13,2.724135744887009e-10
1732,F12_6717,1.0949896463807043e-13,2.859017966700019e-10
1733,C02_6745,1.1432425565862414e-13,2.9850063152466765e-10
1734,E03_6720,1.456243885362602e-18,3.802252784681754e-15
1735,H04_55205980,2.3295359818334064e-12,6.082418448567024e-09
1736,F12_55405991,1.320476108246762e-13,3.447763118632295e-10
1737,A12_55375988,1.334115564947638e-13,3.483375740078283e-10
1738,A11_6734,1.399181084543409e-13,3.653261811742841e-10
1739,G04_6731,0.013659425947707806,35.66476114946508
1740,D04_6745,1.5045279413319975e-13,3.928322454817846e-10
1741,G05_6735,1.5211092590860173e-13,3.9716162754735915e-10
1742,B06_6731,1.7384023086085817e-13,4.538968427777007e-10
1743,D09_55375988,1.8258692178976682e-13,4.767344527930812e-10
1744,E12_6724,1.9148462320918371e-13,4.999663511991787e-10
1745,G08_55385989,1.9664395509660036e-13,5.134373667572235e-10
1746,E07_55335984,3.989896427444117e-09,1.041761957205659e-05
1747,C03_75836284,1.089593979221463,2844.92987974724
1748,G09_6718,2.1896139099431547e-13,5.717081918861577e-10
1749,A04_55405991,2.2530870850508076e-13,5.882810379067658e-10
1750,E12_55365987,2.2848528754973017e-13,5.965750857923455e-10
1751,G10_55225983,3.7159289241051755e-07,0.0009702290420838613
1752,F09_6735,2.585398972205161e-13,6.750476716427675e-10
1753,G10_55215982,3.2077291023915107e-13,8.375380686344234e-10
1754,A11_55245981,3.25000565243172e-13,8.485764758499221e-10
1755,E12_55385989,3.774034696566815e-13,9.854004592735953e-10
1756,B10_6745,0.10890209544320761,284.34337120221505
1757,B09_6735,4.687103758102484e-13,1.2238027912405586e-09
1758,H07_55335984,4.744082292426964e-13,1.2386798865526802e-09
1759,D09_55195978,4.81573667680946e-13,1.25738884631495e-09
1760,E10_6720,4.910021127202367e-13,1.282006516312538e-09
1761,D10_6719,1.5500810144390673e-14,4.047261528700405e-11
1762,F11_55395990,5.249149488794726e-13,1.370552931524303e-09
1763,E10_6719,2.5203006345915267e-09,6.5805049569184765e-06
1764,H08_55365987,0.0031494765924038027,8.22328338276633
1765,B08_6721,7.064257640567705e-13,1.8444776699522278e-09
1766,E05_6731,7.247639815135266e-13,1.892358755731818e-09
1767,B02_6718,0.0013554253975309103,3.5390157129532067
1768,B02_55375988,7.336932379853642e-13,1.915673044379786e-09
1769,H09_6724,2.3569277555882687e-14,6.15393836984097e-11
1770,B06_6736,7.53222885971858e-13,1.966664955272521e-09
1771,D09_55215982,1.7604535726326482,4596.544278143844
1772,A02_55375988,0.1785792316622238,466.27037387006635
1773,E07_55405991,8.165173324116994e-13,2.131926754926947e-09
1774,G09_6735,8.197103318879401e-13,2.1402636765594114e-09
1775,G09_55205980,0.18227729245647972,475.9260106038686
1776,H06_6745,9.10412151275203e-13,2.3770861269795546e-09
1777,A12_55395990,0.07437886265913539,194.2032104030025
1778,A07_6717,9.226574297843068e-13,2.409058549166825e-09
1779,E10_55345985,9.38095424672216e-13,2.449367153819156e-09
