Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
SLC2A3		non-melter		0.81	TRUE	0.16
SLC2A4	50.3	medium	50.14	0.63	TRUE	0.89
SLC2A9	51.31	medium	51.5	0.6	TRUE	0.96
SLC30A1		non-melter		0.79	TRUE	0.33
SLC30A10		non-melter		0.76	TRUE	0.34
SLC30A6	50	medium	49.75	0.46	TRUE	0.99
SLC30A7		non-melter		0.76	TRUE	0.71
SLC30A9	49.21	medium	48.82	0.44	TRUE	0.99
SLC31A1	49.3	medium	48.96	0.56	TRUE	0.86
SLC33A1	52.52	stable	53.04	0.68	TRUE	0.89
SLC35A1		non-melter		0.82	TRUE	0.14
SLC35B2	52.8	medium	53.41	0.64	TRUE	0.98
SLC35B3	50.01	medium	49.77	0.54	TRUE	0.92
SLC35B4	50.39	stable	50.27	0.67	TRUE	0.86
SLC35D1	51.24	stable	51.39	0.65	TRUE	0.94
SLC35D2	50.53	medium	50.46	0.5	TRUE	0.99
SLC37A3		non-melter		0.87	TRUE	0.03
SLC37A4		non-melter		0.87	TRUE	0.1
SLC38A1		non-melter		0.71	TRUE	0.69
SLC38A10	51.68	medium	52.06	0.63	TRUE	0.99
SLC38A2		non-melter		0.85	TRUE	0.09
SLC38A3		non-melter		0.8	TRUE	0.24
SLC38A4		non-melter		0.79	TRUE	0.18
SLC38A5	51.5	medium	51.8	0.64	TRUE	0.98
SLC38A9		non-melter		0.76	TRUE	0.31
SLC39A1		non-melter		1.03	TRUE	0.04
SLC39A10		non-melter		0.81	TRUE	0.22
SLC39A11		non-melter		0.74	TRUE	0.4
SLC39A14		non-melter		1.05	TRUE	0.24
SLC39A3	54.97	stable	58.17	0.69	TRUE	0.59
SLC39A5	50.42	stable	50.31	0.69	TRUE	0.61
SLC39A7	50.61	medium	50.55	0.6	TRUE	0.92
SLC39A9		non-melter		0.84	TRUE	0.46
SLC41A3	53.37	medium	54.76	0.58	TRUE	0.96
SLC44A1		non-melter		0.85	TRUE	0.06
SLC44A2		non-melter		0.83	TRUE	0.13
SLC46A1	50.69	stable	50.66	0.7	TRUE	0.91
SLC47A1	50.85	medium	50.87	0.62	TRUE	0.92
SLC4A1AP	48.41	medium	47.96	0.4	TRUE	1
SLC4A2	51.21	medium	51.37	0.54	TRUE	0.99
SLC4A7	51.43	medium	51.69	0.53	TRUE	0.99
SLC5A6		non-melter		0.86	TRUE	0.11
SLC5A9	49.84	medium	49.54	0.57	TRUE	0.86
SLC6A11		non-melter		0.73	TRUE	0.66
SLC6A14		non-melter		1.07	TRUE	0.5
SLC6A6		non-melter		0.69	TRUE	0.57
SLC6A9	50.91	stable	50.96	0.65	TRUE	0.9
SLC7A1		non-melter		0.79	TRUE	0.21
SLC7A11		non-melter		0.7	TRUE	0.65
SLC7A2		non-melter		0.8	TRUE	0.27
SLC7A5		non-melter		0.86	TRUE	0.1
SLC7A6		non-melter		0.77	TRUE	0.12
SLC7A6OS	50.1	medium	49.87	0.52	TRUE	0.99
SLC9A1	51.14	medium	51.27	0.63	TRUE	0.97
SLC9A3R1		non-melter		0.73	TRUE	0.6
SLC9A3R2	50.25	medium	50.06	0.6	TRUE	0.8
SLC9A6		non-melter		0.81	TRUE	0.41
SLC9A7		non-melter		0.7	TRUE	0.49
SLCO2B1	50.7	medium	50.68	0.64	TRUE	0.69
SLK	49.84	medium	49.55	0.45	TRUE	0.99
SLMAP	48.2	medium	47.71	0.39	TRUE	0.99
SLTM	49.48	medium	49.14	0.49	TRUE	0.98
SLU7	43.6	non-stable	43.07	0.24	TRUE	1
SMAD2	48.29	medium	47.81	0.39	TRUE	1
SMAD4	49.81	medium	49.5	0.45	TRUE	1
SMAD5	48.03	medium	47.53	0.41	TRUE	0.99
SMAP1	49.83	medium	49.53	0.44	TRUE	1
SMAP2	47.69	medium	47.16	0.38	TRUE	1
SMARCA1	46.12	non-stable	45.51	0.32	TRUE	0.99
SMARCA2	46.68	non-stable	46.09	0.34	TRUE	0.99
SMARCA4	45.73	non-stable	45.08	0.32	TRUE	1
SMARCA5	46.02	non-stable	45.43	0.31	TRUE	1
SMARCAD1	45.57	non-stable	44.96	0.3	TRUE	0.99
SMARCAL1	43.59	non-stable	43.03	0.23	TRUE	0.99
SMARCB1	46.46	medium	45.9	0.37	TRUE	0.99
SMARCC1	46.34	non-stable	45.79	0.33	TRUE	1
SMARCC2	46.41	non-stable	45.85	0.33	TRUE	0.99
SMARCD1	45.97	non-stable	45.4	0.31	TRUE	1
SMARCD2	45.97	non-stable	45.39	0.33	TRUE	1
SMARCE1	45.77	non-stable	45.15	0.32	TRUE	1
SMC1A	49.77	medium	49.46	0.44	TRUE	0.97
SMC2	47.28	medium	46.71	0.35	TRUE	0.98
SMC3	49.65	medium	49.32	0.44	TRUE	0.98
SMC4	47.56	medium	47	0.36	TRUE	0.98
SMC5	48.7	medium	48.27	0.4	TRUE	0.98
SMC6	48.88	medium	48.47	0.43	TRUE	0.99
SMCHD1	44.94	non-stable	44.34	0.29	TRUE	1
SMCR7L	50.15	medium	49.92	0.47	TRUE	0.99
SMEK1	50.07	medium	49.83	0.45	TRUE	1
SMEK2	46.1	non-stable	45.5	0.32	TRUE	1
SMG1	48.84	medium	48.42	0.42	TRUE	0.98
SMG5	47.23	medium	46.66	0.36	TRUE	0.99
SMG6	48.27	medium	47.78	0.41	TRUE	0.99
SMG7	47.11	medium	46.55	0.36	TRUE	0.98
SMN1	47.66	medium	47.13	0.37	TRUE	1
SMNDC1		non-melter		1.06	TRUE	0.28
SMPD2	50.65	medium	50.62	0.59	TRUE	0.96
SMPD4	47.01	medium	46.45	0.35	TRUE	0.99
SMPDL3A		non-melter		0.75	TRUE	0.76
SMPDL3B		non-melter		0.82	TRUE	0.23
SMS	53.14	medium	54.23	0.64	TRUE	0.89
SMTN	47.68	medium	47.16	0.42	TRUE	0.99
SMU1	48.97	medium	48.56	0.41	TRUE	0.99
SMYD2	46.25	non-stable	45.69	0.32	TRUE	1
SMYD3	45.66	non-stable	45.02	0.31	TRUE	1
SMYD5	50.98	medium	51.05	0.5	TRUE	0.99
SNAP23		non-melter		0.8	TRUE	0.25
SNAP29	52.15	stable	52.62	0.68	TRUE	0.58
SNAP47	46.84	medium	46.28	0.36	TRUE	0.99
SND1	47.74	medium	47.23	0.37	TRUE	1
SNF8	49.74	medium	49.41	0.44	TRUE	0.99
SNRK	48.35	medium	47.88	0.42	TRUE	1
SNRNP200	47.58	medium	47.03	0.37	TRUE	0.97
SNRNP27	50.6	stable	50.53	0.7	TRUE	0.59
SNRNP70	50.32	medium	50.17	0.47	TRUE	1
SNRPA	51.94	medium	52.37	0.61	TRUE	0.99
SNRPA1	51.17	medium	51.32	0.52	TRUE	0.99
SNRPB2	50.99	medium	51.06	0.52	TRUE	0.99
SNRPC	51.66	medium	52.04	0.64	TRUE	0.93
SNRPD1	51.54	stable	51.86	0.72	TRUE	0.61
SNRPD2	51.61	stable	51.95	0.67	TRUE	0.77
SNRPD3		non-melter		0.7	TRUE	0.55
SNRPE	50.61	stable	50.55	0.7	TRUE	0.65
SNRPF		non-melter		0.73	TRUE	0.63
SNTA1	47.45	medium	46.88	0.39	TRUE	0.99
SNTB1	47.59	medium	47.04	0.37	TRUE	1
SNTB2	47.04	medium	46.49	0.37	TRUE	1
SNW1	49.7	medium	49.38	0.53	TRUE	0.92
SNX1	49.56	medium	49.22	0.44	TRUE	1
SNX11	47.63	medium	47.09	0.38	TRUE	1
SNX12	49.33	medium	49	0.47	TRUE	0.99
SNX14	47.79	medium	47.29	0.38	TRUE	1
SNX17	47.3	medium	46.72	0.38	TRUE	1
SNX18	47.72	medium	47.2	0.39	TRUE	0.99
SNX2	50.24	medium	50.05	0.47	TRUE	0.99
SNX21	46	non-stable	45.43	0.33	TRUE	1
SNX24	47.43	medium	46.87	0.37	TRUE	1
SNX27	46.39	non-stable	45.83	0.33	TRUE	1
SNX3	45.33	non-stable	44.74	0.31	TRUE	0.99
SNX30	48.33	medium	47.86	0.42	TRUE	0.98
SNX33	45.77	non-stable	45.14	0.32	TRUE	0.99
SNX4	47.36	medium	46.79	0.36	TRUE	1
SNX5	49.99	medium	49.73	0.44	TRUE	1
SNX6	49.64	medium	49.31	0.43	TRUE	1
SNX7	47.67	medium	47.14	0.37	TRUE	1
SNX8	51.07	medium	51.17	0.5	TRUE	1
SNX9	48.31	medium	47.84	0.39	TRUE	1
SOAT1	50.06	medium	49.82	0.46	TRUE	0.99
SOAT2	50.5	medium	50.42	0.47	TRUE	1
SOD1		non-melter		0.8	TRUE	0.22
SOD2		non-melter		1.06	TRUE	0.35
SON	46.19	medium	45.61	0.39	TRUE	0.95
SORBS1	50.79	medium	50.78	0.49	TRUE	1
SORBS2	49.32	medium	48.98	0.48	TRUE	0.96
SORBS3	47.77	medium	47.27	0.38	TRUE	0.99
SORD	52.86	medium	53.48	0.64	TRUE	0.9
SORL1	50.51	medium	50.44	0.64	TRUE	0.96
SORT1	50.64	stable	50.59	0.71	TRUE	0.78
SOS1	48.15	medium	47.66	0.4	TRUE	0.99
SOX13	45.51	non-stable	44.92	0.32	TRUE	1
SOX5	46.9	medium	46.35	0.37	TRUE	0.99
SOX9	49.99	medium	49.74	0.61	TRUE	0.7
SP1	50.04	medium	49.79	0.52	TRUE	0.95
SP100	49.28	medium	48.93	0.57	TRUE	0.88
SP110	48.93	medium	48.53	0.44	TRUE	0.97
SP3	48.91	medium	48.5	0.54	TRUE	0.84
SP4	50.44	stable	50.35	0.66	TRUE	0.9
SPAG5	46.16	non-stable	45.56	0.34	TRUE	0.99
SPAG7	51.44	medium	51.71	0.63	TRUE	0.93
SPAG9	49.55	medium	49.21	0.45	TRUE	0.98
SPARC	50.4	medium	50.28	0.55	TRUE	0.96
SPAST	47.64	medium	47.11	0.39	TRUE	1
SPATA20	49.8	medium	49.49	0.45	TRUE	1
SPATA5	49.1	medium	48.7	0.42	TRUE	0.98
SPATA5L1	48.81	medium	48.39	0.43	TRUE	0.99
SPC25	47.12	non-stable	46.55	0.35	TRUE	1
SPCS1	50.76	stable	50.75	0.71	TRUE	0.69
SPCS2	50.2	medium	50	0.47	TRUE	0.99
SPCS3	51.13	medium	51.26	0.51	TRUE	1
SPEN	48.22	medium	47.73	0.46	TRUE	0.97
SPG11	46.8	medium	46.24	0.36	TRUE	0.99
SPG20	48.41	medium	47.96	0.41	TRUE	1
SPG7	49.05	medium	48.66	0.41	TRUE	0.99
SPHK1	49.8	medium	49.48	0.45	TRUE	0.99
SPIN1	50.1	medium	49.88	0.46	TRUE	1
SPIRE1	47.39	medium	46.83	0.38	TRUE	0.99
SPNS1		non-melter		0.75	TRUE	0.54
SPP1		non-melter		0.72	TRUE	0.44
SPPL2A		non-melter		0.78	TRUE	0.41
SPPL2B	50.59	medium	50.53	0.62	TRUE	0.92
SPR	51.64	medium	52.01	0.51	TRUE	1
SPRY1	50.94	stable	51.01	0.68	TRUE	0.42
SPRY4		non-melter		0.74	TRUE	0.48
SPRYD4	50.85	medium	50.88	0.49	TRUE	1
SPTAN1	51.03	medium	51.11	0.49	TRUE	0.99
SPTBN1	50.28	medium	50.11	0.46	TRUE	0.97
SPTLC1	49.63	medium	49.29	0.45	TRUE	1
SPTLC2	51	medium	51.07	0.48	TRUE	1
SPTLC3	49.4	medium	49.06	0.43	TRUE	0.99
SQLE	51.74	medium	52.12	0.52	TRUE	1
SQRDL	51.14	medium	51.27	0.63	TRUE	0.92
SQSTM1	49	medium	48.6	0.42	TRUE	1
SR140	45.72	non-stable	45.06	0.32	TRUE	1
SRA1	50.81	medium	50.82	0.51	TRUE	0.99
SRBD1	46.62	medium	46.06	0.35	TRUE	0.99
SRC	50.23	medium	50.03	0.46	TRUE	1
SRCAP	46.32	non-stable	45.77	0.34	TRUE	0.99
SRCRB4D	51.63	medium	51.99	0.57	TRUE	0.98
SRD5A3	50.16	medium	49.94	0.48	TRUE	0.99
SRFBP1	51.97	medium	52.4	0.57	TRUE	0.92
SRGAP2	48.11	medium	47.6	0.39	TRUE	0.98
SRM	51.35	medium	51.55	0.49	TRUE	1
SRP09	51.43	medium	51.69	0.64	TRUE	0.95
SRP14	50.7	medium	50.68	0.6	TRUE	0.96
SRP19	48.71	medium	48.28	0.41	TRUE	1
SRP54	48.83	medium	48.4	0.41	TRUE	1
SRP68	48.75	medium	48.33	0.4	TRUE	1
SRP72	48.66	medium	48.22	0.41	TRUE	1
SRPK1	50.12	medium	49.89	0.46	TRUE	1
SRPK2	50.53	medium	50.46	0.48	TRUE	1
SRPR	49.11	medium	48.72	0.42	TRUE	1
SRPRB	47.73	medium	47.21	0.37	TRUE	0.99
SRR	48.96	medium	48.56	0.43	TRUE	1
SRRM1	48.76	medium	48.34	0.42	TRUE	0.98
SRRM2	46.97	medium	46.41	0.48	TRUE	0.87
SRXN1	49.14	medium	48.75	0.51	TRUE	0.93
SS18L1	46.59	medium	46.01	0.35	TRUE	1
SSB	48.07	medium	47.57	0.38	TRUE	1
SSBP1		non-melter		0.82	TRUE	0.16
SSH3	48.12	medium	47.62	0.4	TRUE	0.99
SSR1	52.35	medium	52.84	0.65	TRUE	0.99
SSR3	50.39	stable	50.27	0.67	TRUE	0.93
SSR4	53.53	medium	55.01	0.59	TRUE	0.98
SSRP1	46.89	medium	46.32	0.36	TRUE	0.97
SSSCA1		non-melter		0.81	TRUE	0.24
SSU72	47.73	medium	47.23	0.39	TRUE	1
ST13	50.22	medium	50.01	0.45	TRUE	1
ST3GAL4	51.34	medium	51.54	0.55	TRUE	0.98
ST3GAL6	51.2	medium	51.36	0.59	TRUE	0.98
ST6GAL1	50.83	medium	50.85	0.51	TRUE	1
STAG1	49.82	medium	49.52	0.46	TRUE	0.98
STAG2	50.01	medium	49.77	0.45	TRUE	0.97
STAM	50.71	medium	50.68	0.48	TRUE	1
STAM2	49.05	medium	48.66	0.43	TRUE	1
STAMBP	47.41	medium	46.84	0.37	TRUE	1
STAP2	47.71	medium	47.19	0.37	TRUE	1
STARD10	48.51	medium	48.08	0.4	TRUE	0.99
STARD3	50.28	medium	50.11	0.5	TRUE	0.99
STARD3NL	50.3	medium	50.14	0.65	TRUE	0.88
STARD7	49.98	medium	49.73	0.45	TRUE	1
STAT1	46.02	non-stable	45.44	0.33	TRUE	1
STAT2	46.13	non-stable	45.53	0.33	TRUE	1
STAT3	47.22	medium	46.65	0.36	TRUE	1
STAT5B	46.28	non-stable	45.72	0.34	TRUE	1
STAT6	46.49	non-stable	45.93	0.33	TRUE	1
STAU1	50.3	medium	50.14	0.49	TRUE	0.94
STAU2	49.25	medium	48.88	0.44	TRUE	1
STBD1	47.73	medium	47.21	0.39	TRUE	0.99
STEAP2	50.16	medium	49.94	0.49	TRUE	0.98
STEAP3	50.89	medium	50.94	0.5	TRUE	0.99
STIL	45	non-stable	44.42	0.29	TRUE	0.99
STIM1	50.74	medium	50.72	0.49	TRUE	1
STIP1	49.83	medium	49.53	0.47	TRUE	0.98
STK11	51.09	medium	51.19	0.59	TRUE	0.97
STK11IP	49.09	medium	48.7	0.45	TRUE	0.98
STK24	50.41	medium	50.3	0.47	TRUE	1
STK25	48.62	medium	48.18	0.42	TRUE	0.99
STK3	51.36	medium	51.57	0.53	TRUE	0.99
STK35	49.93	medium	49.66	0.45	TRUE	1
STK38	47.6	medium	47.06	0.39	TRUE	1
STK39	45.77	non-stable	45.14	0.3	TRUE	1
STK4	49.83	medium	49.53	0.46	TRUE	1
STMN1		non-melter		0.82	TRUE	0.21
STMN3		non-melter		0.78	TRUE	0.18
STOM		non-melter		0.82	TRUE	0.48
STOML2	52.96	stable	53.63	0.69	TRUE	0.73
STON2	47.46	medium	46.9	0.39	TRUE	0.99
STRADB	50.68	medium	50.65	0.51	TRUE	1
STRAP	49.4	medium	49.06	0.46	TRUE	1
STRBP	48.36	medium	47.89	0.4	TRUE	0.99
STRN	50.51	medium	50.45	0.47	TRUE	1
STRN3	50.22	medium	50.01	0.46	TRUE	1
STRN4	49.01	medium	48.62	0.41	TRUE	1
STT3A	51.64	medium	52.02	0.53	TRUE	0.99
STT3B	51.2	medium	51.36	0.52	TRUE	1
STUB1	46.28	non-stable	45.73	0.34	TRUE	1
STX10	50.32	medium	50.16	0.55	TRUE	0.94
STX12	50.37	stable	50.25	0.68	TRUE	0.75
STX17	48.64	medium	48.21	0.49	TRUE	0.89
STX18	48.79	medium	48.37	0.4	TRUE	1
STX2	50.6	medium	50.54	0.54	TRUE	0.99
STX3	50.87	medium	50.9	0.57	TRUE	0.98
STX4	49.59	medium	49.26	0.48	TRUE	1
STX5	48.53	medium	48.1	0.39	TRUE	0.99
STX6	50.83	medium	50.85	0.54	TRUE	0.99
STX7		non-melter		0.78	TRUE	0.38
STX8		non-melter		1.06	TRUE	0.32
STXBP1	48.01	medium	47.5	0.41	TRUE	0.99
STXBP2	48.21	medium	47.72	0.39	TRUE	1
STXBP3	47.85	medium	47.34	0.39	TRUE	1
STXBP4	44.72	non-stable	44.09	0.28	TRUE	0.99
STXBP5	51.01	medium	51.08	0.5	TRUE	0.99
STXBP6	47.97	medium	47.45	0.38	TRUE	1
SUB1	51.71	medium	52.1	0.56	TRUE	1
SUCLA2	48.16	medium	47.67	0.38	TRUE	1
SUCLG1	49.6	medium	49.27	0.43	TRUE	1
SUCLG2	50.19	medium	49.98	0.46	TRUE	1
SUDS3	45.2	non-stable	44.61	0.29	TRUE	0.99
SUGT1	50.46	medium	50.38	0.46	TRUE	1
SULF2	51.71	medium	52.1	0.62	TRUE	0.96
SULT1A1	48.4	medium	47.94	0.39	TRUE	1
SULT1A3	47.97	medium	47.46	0.38	TRUE	1
SULT1C2	48.28	medium	47.79	0.39	TRUE	1
SULT2A1	48.16	medium	47.67	0.39	TRUE	1
SUMF1	51.26	medium	51.43	0.6	TRUE	0.99
SUMF2	50.51	medium	50.43	0.52	TRUE	1
SUMO1	49.29	medium	48.94	0.55	TRUE	0.96
SUMO2		non-melter		1.07	TRUE	0.47
SUOX	51.53	medium	51.84	0.6	TRUE	0.97
SUPT16H	46.72	non-stable	46.16	0.34	TRUE	0.98
SUPT3H	45.92	non-stable	45.35	0.34	TRUE	0.99
SUPT5H	49.03	medium	48.63	0.42	TRUE	0.99
SUPT6H	47.69	medium	47.16	0.37	TRUE	0.98
SUPV3L1	49.38	medium	49.03	0.43	TRUE	1
SURF1	50.08	medium	49.85	0.46	TRUE	1
SURF2	49.1	medium	48.71	0.47	TRUE	1
SURF4	50.51	stable	50.44	0.69	TRUE	0.9
SURF6	53.07	medium	53.96	0.61	TRUE	0.56
SUSD2		non-melter		0.72	TRUE	0.22
SUZ12	46.95	medium	46.38	0.37	TRUE	1
SVIL	49.67	medium	49.34	0.46	TRUE	0.96
SVIP		non-melter		0.75	TRUE	0.44
SWAP70	50.87	medium	50.9	0.48	TRUE	1
SYAP1	51.14	medium	51.27	0.49	TRUE	1
SYF2		non-melter		0.72	TRUE	0.37
SYMPK	45.52	non-stable	44.92	0.3	TRUE	0.99
SYN3	49.49	medium	49.15	0.48	TRUE	0.99
SYNCRIP	49.87	medium	49.59	0.44	TRUE	1
SYNE2	45.15	non-stable	44.56	0.32	TRUE	0.98
SYNGR2		non-melter		1.07	TRUE	0.36
SYNJ1	49.98	medium	49.73	0.51	TRUE	0.99
SYNJ2	47.42	medium	46.85	0.36	TRUE	0.99
SYNJ2BP	49.78	medium	49.47	0.48	TRUE	0.99
SYPL1		non-melter		1.04	TRUE	0.21
SYVN1	51.06	medium	51.16	0.62	TRUE	0.96
TACC1	50.02	medium	49.78	0.48	TRUE	0.99
TACC2	50.74	medium	50.73	0.59	TRUE	0.94
TACC3	50.46	stable	50.38	0.66	TRUE	0.56
TADA1L	45.8	non-stable	45.21	0.32	TRUE	1
TADA2B	44.82	non-stable	44.21	0.28	TRUE	1
TADA2L	44.61	non-stable	44.03	0.27	TRUE	1
TADA3L	47.74	medium	47.24	0.41	TRUE	0.99
TAF1	44.46	non-stable	43.94	0.28	TRUE	1
TAF10	50.28	medium	50.11	0.62	TRUE	0.71
TAF12	46.67	medium	46.09	0.36	TRUE	0.99
TAF15	49.91	medium	49.63	0.54	TRUE	0.95
TAF1C	49.28	medium	48.93	0.44	TRUE	0.99
TAF2	47.37	medium	46.8	0.37	TRUE	0.97
TAF3	47.04	medium	46.49	0.37	TRUE	0.98
TAF4	46.16	non-stable	45.56	0.33	TRUE	0.97
TAF5	46.27	non-stable	45.71	0.32	TRUE	0.99
TAF5L	46.04	non-stable	45.46	0.35	TRUE	0.98
TAF6	45.65	non-stable	45	0.31	TRUE	0.99
TAF7	48.38	medium	47.92	0.46	TRUE	0.97
TAF8	48.95	medium	48.56	0.44	TRUE	0.99
TAF9	45.44	non-stable	44.85	0.3	TRUE	1
TAF9B	47	medium	46.44	0.47	TRUE	0.9
TAGLN	48.88	medium	48.47	0.42	TRUE	1
TAGLN2	50.27	medium	50.09	0.5	TRUE	0.99
TALDO1	51.31	medium	51.5	0.55	TRUE	0.98
TANC1	48.69	medium	48.24	0.45	TRUE	0.99
TANK	48.21	medium	47.72	0.54	TRUE	0.87
TAOK1	49.47	medium	49.12	0.43	TRUE	0.97
TAOK2	46.13	medium	45.53	0.35	TRUE	0.95
TAOK3	49.42	medium	49.08	0.43	TRUE	1
TAP1	47.56	medium	47	0.4	TRUE	0.99
TAP2	47.98	medium	47.46	0.4	TRUE	0.99
TAPBP	50.61	medium	50.55	0.51	TRUE	1
TAPBPL	51.3	medium	51.49	0.53	TRUE	0.98
TAPT1	54.52	stable	56.92	0.69	TRUE	0.8
TARBP1	49.8	medium	49.49	0.44	TRUE	0.98
TARBP2	48.26	medium	47.77	0.4	TRUE	1
TARDBP	43.77	non-stable	43.23	0.25	TRUE	1
TARS	50.75	medium	50.74	0.47	TRUE	1
TARS2	48.4	medium	47.95	0.39	TRUE	1
TARSL2	48.44	medium	48	0.41	TRUE	1
TATDN1	50.26	medium	50.07	0.64	TRUE	0.88
TATDN2	50.2	medium	49.99	0.63	TRUE	0.57
TAX1BP1	49.04	medium	48.65	0.46	TRUE	0.99
TAX1BP3	46.19	non-stable	45.6	0.32	TRUE	1
TBC1D10A	47.44	medium	46.88	0.39	TRUE	1
TBC1D10B	50.04	medium	49.79	0.46	TRUE	0.99
TBC1D13	51.45	medium	51.73	0.5	TRUE	1
TBC1D15	48.77	medium	48.35	0.41	TRUE	1
TBC1D2	47.64	medium	47.1	0.4	TRUE	0.99
TBC1D20	49.27	medium	48.92	0.43	TRUE	0.99
TBC1D22A	49.02	medium	48.63	0.46	TRUE	0.99
TBC1D22B	49.93	medium	49.67	0.44	TRUE	0.99
TBC1D23	48.54	medium	48.11	0.4	TRUE	1
TBC1D24	50.67	medium	50.64	0.47	TRUE	1
TBC1D2B	46.12	non-stable	45.52	0.34	TRUE	0.99
TBC1D4	49.36	medium	49.02	0.43	TRUE	0.99
TBC1D5	48.59	medium	48.15	0.4	TRUE	1
TBC1D7	46.9	non-stable	46.33	0.34	TRUE	0.99
TBC1D8B	49.55	medium	49.2	0.45	TRUE	0.99
TBC1D9B	48.17	medium	47.69	0.39	TRUE	0.99
TBCA		non-melter		0.8	TRUE	0.35
TBCB	48.4	medium	47.94	0.39	TRUE	1
TBCC	50.42	medium	50.31	0.46	TRUE	1
TBCD	48.32	medium	47.85	0.4	TRUE	0.99
TBCE	46.95	medium	46.39	0.35	TRUE	1
TBCEL	47.3	medium	46.73	0.38	TRUE	1
TBK1	47.27	medium	46.7	0.37	TRUE	1
TBL1X	48.18	medium	47.69	0.45	TRUE	0.96
TBL1XR1	48.24	medium	47.74	0.43	TRUE	0.99
TBL2	49.91	medium	49.63	0.47	TRUE	0.97
TBL3	47.9	medium	47.39	0.41	TRUE	0.99
TBP	47.43	medium	46.86	0.45	TRUE	0.92
TBPL1	47.12	non-stable	46.56	0.35	TRUE	1
TBRG4	46.53	non-stable	45.95	0.33	TRUE	1
TBX3	43.52	non-stable	42.98	0.25	TRUE	1
TCEA1	50.17	medium	49.95	0.5	TRUE	0.99
TCEA2	47.54	medium	46.98	0.43	TRUE	0.97
TCEA3	48.62	medium	48.18	0.41	TRUE	1
TCEAL1	50.56	medium	50.5	0.61	TRUE	0.88
TCEAL4	50.25	stable	50.07	0.66	TRUE	0.49
TCEB1	50.17	medium	49.95	0.45	TRUE	0.97
TCEB2	50.57	medium	50.51	0.48	TRUE	1
TCERG1	47.32	medium	46.75	0.36	TRUE	0.98
TCF20	49.38	medium	49.05	0.54	TRUE	0.94
TCF25	47.42	medium	46.86	0.36	TRUE	0.99
TCF3	46.42	medium	45.86	0.37	TRUE	0.99
TCIRG1	51.34	medium	51.54	0.61	TRUE	0.95
TCOF1		non-melter		1.07	TRUE	0.32
TCP1	51.82	medium	52.23	0.51	TRUE	1
TCP10L	45.86	non-stable	45.3	0.31	TRUE	1
TCP11L1	47.78	medium	47.28	0.39	TRUE	1
TDP1	46.81	medium	46.25	0.35	TRUE	1
TDRD7	46.25	non-stable	45.69	0.32	TRUE	1
TEAD1	45.71	non-stable	45.05	0.32	TRUE	1
TEAD3	44.26	non-stable	43.74	0.27	TRUE	1
TEAD4	46.21	non-stable	45.64	0.33	TRUE	1
TELO2	47.28	medium	46.71	0.37	TRUE	1
TERF2	48.06	medium	47.56	0.4	TRUE	0.99
TERF2IP	48.3	medium	47.82	0.42	TRUE	1
TES	50.81	medium	50.82	0.48	TRUE	1
TESC	49.21	medium	48.83	0.46	TRUE	0.99
TEX10	47.57	medium	47.02	0.39	TRUE	0.98
TEX2	48.5	medium	48.07	0.41	TRUE	0.97
TEX264	48.72	medium	48.3	0.42	TRUE	1
TF		non-melter		0.77	TRUE	0.38
TFAM	50.63	medium	50.57	0.55	TRUE	0.96
TFAP4	47.42	medium	46.86	0.38	TRUE	0.99
TFB1M	49.93	medium	49.66	0.45	TRUE	0.99
TFB2M	48.73	medium	48.3	0.4	TRUE	0.99
TFCP2	46.48	non-stable	45.93	0.33	TRUE	1
TFDP1	46.97	medium	46.41	0.35	TRUE	0.99
TFG		non-melter		0.8	TRUE	0.25
TFIP11	43.67	non-stable	43.12	0.25	TRUE	1
TFPI	50.33	medium	50.19	0.64	TRUE	0.93
TFR2	50.72	medium	50.71	0.56	TRUE	0.97
TFRC		non-melter		0.75	TRUE	0.44
TGFBI	50.89	medium	50.94	0.53	TRUE	1
TGFBR2	47.77	medium	47.27	0.41	TRUE	0.99
TGFBR3	50.31	medium	50.15	0.51	TRUE	1
TGFBRAP1	47.24	medium	46.68	0.37	TRUE	1
TGM2	51.13	medium	51.26	0.5	TRUE	1
TGM3	49.32	medium	48.98	0.51	TRUE	0.87
TGOLN2		non-melter		1.05	TRUE	0.28
TH1L	44.95	non-stable	44.37	0.28	TRUE	1
THADA	50.14	medium	49.91	0.46	TRUE	0.99
THAP11	45.73	non-stable	45.08	0.34	TRUE	0.99
THBS1	51.5	medium	51.8	0.56	TRUE	0.99
THEM2	52.18	stable	52.65	0.69	TRUE	0.69
THEM4	52.36	medium	52.87	0.57	TRUE	0.98
THG1L	50.63	medium	50.58	0.5	TRUE	0.99
THNSL1	49.98	medium	49.72	0.47	TRUE	0.99
THOC1	46.4	non-stable	45.84	0.33	TRUE	1
THOC2	45.75	non-stable	45.11	0.32	TRUE	0.98
THOC3	48.99	medium	48.6	0.42	TRUE	1
THOC4	50.67	stable	50.64	0.71	TRUE	0.71
THOC5		non-melter			FALSE	
THOC6	49.86	medium	49.58	0.45	TRUE	0.94
THOC7	49.23	medium	48.86	0.44	TRUE	0.96
THOP1	51.88	medium	52.31	0.6	TRUE	0.95
THRAP3	48.95	medium	48.55	0.51	TRUE	0.93
THTPA	49.64	medium	49.3	0.48	TRUE	0.99
