Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
E5RG13_IMPA1	55.32	medium	0.64	TRUE	0.79
E5RG17_TATDN1	54.28	medium	0.62	TRUE	0.96
E5RGQ3_RWDD1	53.37	medium	0.59	TRUE	0.99
E5RGT6_FCHSD1	46.9	medium	0.37	TRUE	0.99
E5RGX5_STMN2		non-melter	1.08	TRUE	0.22
E5RGY0_DERL1	51.24	medium	0.54	TRUE	0.99
E5RH36_IDO1	61.82	stable	0.83	TRUE	0.04
E5RHC1_PPP2CB	56.45	stable	0.68	TRUE	0.79
E5RHG8_TCEB1	50.19	medium	0.46	TRUE	0.99
E5RHG9_UQCRB		non-melter	0.77	TRUE	0.33
E5RHT1_PSEN2		non-melter	0.72	TRUE	0.84
E5RHV2_ANKRD46	52.86	medium	0.55	TRUE	0.99
E5RHW0_TMEM66	47.97	medium	0.41	TRUE	0.99
E5RI99_RPL30	54.88	medium	0.63	TRUE	0.91
E5RIA0_SORBS3	51.4	medium	0.51	TRUE	0.96
E5RIH5_TTI2	47.49	medium	0.4	TRUE	1
E5RIJ0_POLB	47.7	medium	0.41	TRUE	1
E5RIY0_TMEM55A	49.93	medium	0.47	TRUE	0.98
E5RJ08_CHCHD7	50.46	medium	0.55	TRUE	0.96
E5RJ86_ARMC1	49.2	medium	0.43	TRUE	1
E5RJ99_ZFAND1	49.63	medium	0.47	TRUE	0.97
E5RJI7_MRPL13	49.13	medium	0.44	TRUE	1
E5RJR5_SKP1	55.59	medium	0.64	TRUE	0.99
E5RJY1_NDRG1	50.45	medium	0.51	TRUE	0.99
E5RK82_CETN3	48.24	medium	0.49	TRUE	0.98
E7EM50_PIGG	48.01	medium	0.41	TRUE	0.94
E7EM64_COPS6	51.16	medium	0.5	TRUE	0.98
E7EM95_RNF5	47.47	medium	0.4	TRUE	0.97
E7EMA9_ATHL1	54.21	stable	0.65	TRUE	0.96
E7EMB6_DNPEP	54.35	medium	0.62	TRUE	0.74
E7EMD6_AKAP10	43.79	non-stable	0.29	TRUE	1
E7EMM4_ASAH1	51.54	medium	0.62	TRUE	0.98
E7EMX7_RAI14	48.62	medium	0.46	TRUE	0.98
E7EN32_MEN1	45.58	non-stable	0.33	TRUE	0.99
E7EN73_KIAA0319L	53.35	medium	0.61	TRUE	0.99
E7EN86_ZNF143	43.43	non-stable	0.27	TRUE	1
E7ENA9_NCSTN	50.84	medium	0.5	TRUE	0.97
E7ENK0_CALCOCO2	49.02	medium	0.44	TRUE	0.99
E7ENN3_SYNE1	47.86	medium	0.38	TRUE	0.98
E7ENU4_ADAR	46.28	medium	0.36	TRUE	1
E7EPB3_RPL14	52.66	medium	0.57	TRUE	0.95
E7EPD0_TOM1	48.56	medium	0.43	TRUE	1
E7EPF0_ZCCHC17	47.16	medium	0.41	TRUE	0.99
E7EPL4_PDXDC1	46.16	medium	0.35	TRUE	0.99
E7EPN9_PRRC2C	50.65	medium	0.58	TRUE	0.97
E7EPP7_STXBP4	43.81	non-stable	0.25	TRUE	1
E7EPT4_NDUFV2	51.55	medium	0.51	TRUE	0.98
E7EPV7_SNCA		non-melter	0.71	TRUE	0.85
E7EPW5_ST7	47.61	medium	0.39	TRUE	0.99
E7EPY1_TNIP1	47.41	medium	0.4	TRUE	0.99
E7EQ29_GLB1	53.87	medium	0.58	TRUE	0.99
E7EQ69_NAA50	52.69	medium	0.54	TRUE	0.99
E7EQI7_KIAA0196	47.36	medium	0.38	TRUE	0.99
E7EQN6_SENP6	50.43	medium	0.49	TRUE	0.98
E7EQR8_YIPF3	54.3	medium	0.64	TRUE	0.99
E7EQS5_DMD	49.46	medium	0.45	TRUE	1
E7EQT4_ACIN1	49.91	medium	0.5	TRUE	1
E7EQV9_RPL15	53.05	medium	0.6	TRUE	0.93
E7ER68_FAM91A1	49.11	medium	0.43	TRUE	0.97
E7ER77_ERMP1	51.92	medium	0.59	TRUE	0.91
E7ERB7_GMIP	46.95	medium	0.36	TRUE	0.99
E7ERC6_ATP2C1	50.54	medium	0.48	TRUE	0.96
E7ERL6_MAST2	51.08	medium	0.5	TRUE	0.98
E7ERS3_ZC3H18	48.48	medium	0.46	TRUE	0.97
E7ERW0_VGLL4	52.53	medium	0.65	TRUE	0.92
E7ES43_HSPA4L	50.11	medium	0.46	TRUE	0.99
E7ES96_PSEN1	55.2	medium	0.63	TRUE	0.88
E7ESC6_XPO7	50.76	medium	0.48	TRUE	0.99
E7ESD2_FAM21A	46.58	medium	0.38	TRUE	0.99
E7ESU4_NAT10	46.74	medium	0.35	TRUE	0.99
E7ESU7_CTBP1	50.61	medium	0.5	TRUE	0.88
E7ESZ7_NDUFA10	44.75	non-stable	0.29	TRUE	1
E7ET15_U2SURP	45.25	non-stable	0.31	TRUE	1
E7ET49_DAGLB	52.43	medium	0.54	TRUE	0.99
E7ET55_ATP7B	52.88	medium	0.55	TRUE	0.95
E7ETK0_RPS24	49.54	medium	0.45	TRUE	0.98
E7ETY4_MARK2	45.12	non-stable	0.3	TRUE	1
E7ETZ4_BZW2	50.47	medium	0.47	TRUE	0.99
E7EU19_RAD54L2	51.23	medium	0.51	TRUE	0.97
E7EU23_GDI2	53.64	medium	0.57	TRUE	0.99
E7EU24_CBFA2T3	44.33	non-stable	0.32	TRUE	0.99
E7EU96_CSNK2A1	52.49	medium	0.54	TRUE	0.98
E7EUC7_UGP2	52.45	medium	0.54	TRUE	0.88
E7EUH9_NCAPG2	45.61	non-stable	0.33	TRUE	0.98
E7EUL7_SSFA2	44.17	non-stable	0.29	TRUE	0.99
E7EUM5_NUP54	49.6	medium	0.45	TRUE	0.99
E7EUN2_AGAP1	49.87	medium	0.47	TRUE	0.96
E7EUY3_PCCB	49.62	medium	0.49	TRUE	0.94
E7EUY5_SSBP1	53.71	stable	0.68	TRUE	0.95
E7EV43_RWDD4	46.24	medium	0.37	TRUE	0.99
E7EV46_PGBD3	50.94	medium	0.56	TRUE	0.98
E7EV56_PCM1	47.45	medium	0.43	TRUE	0.99
E7EV99_ADD1	53.2	medium	0.61	TRUE	1
E7EVA0_MAP4		non-melter	0.82	TRUE	0.65
E7EVC7_ATG16L1	52.77	medium	0.57	TRUE	0.99
E7EVH9_HDHD1	56.14	stable	0.66	TRUE	0.98
E7EVJ3_NDST1		non-melter	0.73	TRUE	0.36
E7EVK2_MTG1	52.24	medium	0.57	TRUE	0.97
E7EVM2_TAL1	50.92	medium	0.63	TRUE	0.98
E7EVZ2_YWHAZ	53.57	medium	0.61	TRUE	0.91
E7EW05_SDAD1	46.96	medium	0.38	TRUE	0.96
E7EW20_MYO6	50.12	medium	0.47	TRUE	0.98
E7EW32_MON1B	50.93	medium	0.49	TRUE	0.98
E7EWM3_ZMIZ2	51.49	medium	0.53	TRUE	0.96
E7EWP0_NDUFB5	47.7	medium	0.4	TRUE	0.99
E7EWQ5_MAST4	48.99	medium	0.43	TRUE	0.99
E7EX17_EIF4B		non-melter	0.84	TRUE	0.48
E7EX73_EIF4G1	46.41	non-stable	0.34	TRUE	1
E7EX90_DCTN1	44.58	non-stable	0.3	TRUE	0.99
E9PAK5_DENND4B	52.13	medium	0.52	TRUE	0.97
E9PAL9_NT5DC2	51.51	medium	0.51	TRUE	0.99
E9PAU2_RAVER1	44.54	non-stable	0.29	TRUE	1
E9PB14_PDHX	53.88	stable	0.68	TRUE	0.86
E9PB61_ALYREF	50.85	medium	0.51	TRUE	0.99
E9PC15_AGK	51.93	medium	0.52	TRUE	0.98
E9PC26_BUB1	45.7	non-stable	0.34	TRUE	1
E9PC28_PTPRC	53.76	medium	0.59	TRUE	1
E9PC52_RBBP7	53.61	medium	0.59	TRUE	0.98
E9PC74_EIF2B5	48.06	medium	0.4	TRUE	0.97
E9PCH4_FNIP1	45.22	non-stable	0.32	TRUE	1
E9PCS8_MTA3	44.78	non-stable	0.32	TRUE	0.95
E9PCW1_GOSR1	51.62	medium	0.54	TRUE	0.98
E9PCY7_HNRNPH1	44.88	non-stable	0.29	TRUE	1
E9PD50_SMG7	45.65	non-stable	0.32	TRUE	1
E9PD56_PXK	50.57	medium	0.48	TRUE	1
E9PD90_CKAP2	44.61	non-stable	0.3	TRUE	0.98
E9PDE4_CAST		non-melter	0.77	TRUE	0.81
E9PDK2_UNKL	46.81	medium	0.36	TRUE	1
E9PDQ5_ARHGEF7	46.79	medium	0.38	TRUE	0.99
E9PE19_BPTF	44.51	non-stable	0.28	TRUE	1
E9PE47_SLC2A13		non-melter	0.77	TRUE	0.84
E9PEE8_ITGB6	52.54	medium	0.64	TRUE	0.99
E9PEN8_XPO7	50.83	medium	0.47	TRUE	1
E9PER1_DIP2A	47.39	medium	0.4	TRUE	0.98
E9PER6_PDPK1	48.63	medium	0.42	TRUE	1
E9PEZ3_DIAPH1	46.19	non-stable	0.34	TRUE	1
E9PF10_NUP155	46.5	non-stable	0.34	TRUE	1
E9PF18_HADH	51.13	medium	0.5	TRUE	0.99
E9PF19_TBL2	48.39	medium	0.4	TRUE	0.99
E9PF74_SLC25A19	50.63	medium	0.54	TRUE	0.98
E9PFH7_MAPK8IP3	52.49	medium	0.53	TRUE	0.98
E9PFK9_RABGEF1	49.77	medium	0.47	TRUE	1
E9PFR3_PPP2R5D	46.16	non-stable	0.34	TRUE	1
E9PFZ1_C3orf38	50.86	medium	0.48	TRUE	0.92
E9PG22_CEP97	45.52	medium	0.36	TRUE	0.98
E9PGC1_SLC4A7	51.87	medium	0.53	TRUE	0.97
E9PGQ0_SLC25A44	54.77	stable	0.68	TRUE	0.91
E9PGT1_TSN	54.72	medium	0.6	TRUE	0.99
E9PGT3_RPS6KA1	48.68	medium	0.43	TRUE	1
E9PGT6_COPS8	53.74	stable	0.69	TRUE	0.81
E9PGW7_MED22	48.64	medium	0.43	TRUE	0.99
E9PH29_PRDX3	56.22	medium	0.65	TRUE	0.96
E9PH64_NDUFB9	48.28	medium	0.42	TRUE	0.99
E9PH99_ZNF451	42.59	non-stable	0.25	TRUE	0.99
E9PHF7_MCCC1	48.58	medium	0.42	TRUE	0.93
E9PHG5_CYP20A1	52.59	medium	0.55	TRUE	0.99
E9PHM2_LARS2	49.53	medium	0.45	TRUE	1
E9PI60_BRPF3	50.58	medium	0.48	TRUE	0.89
E9PIB9_GLI1	53.2	medium	0.57	TRUE	0.54
E9PIE4_MTCH2	52.78	medium	0.57	TRUE	0.97
E9PIR7_TXNRD1	52.75	medium	0.59	TRUE	0.97
E9PJ64_PDE4DIP	49.28	medium	0.53	TRUE	0.95
E9PJ81_UBXN1	48.96	medium	0.46	TRUE	0.99
E9PJB8_VIMP	51.49	medium	0.62	TRUE	0.97
E9PJD7_CYHR1	53.03	medium	0.55	TRUE	0.98
E9PJF5_BRMS1	42.69	non-stable	0.23	TRUE	0.97
E9PJH1_MKNK1	48.67	medium	0.44	TRUE	0.99
E9PJK1_CD81	59.64	stable	0.7	TRUE	0.92
E9PJM3_FBXO3	50.73	medium	0.54	TRUE	0.92
E9PK01_EEF1D	46.04	non-stable	0.33	TRUE	0.99
E9PK91_BCLAF1	48.66	medium	0.47	TRUE	0.96
E9PKA7_RCE1	47.95	medium	0.41	TRUE	0.91
E9PKE9_RNF121	49.16	medium	0.44	TRUE	0.99
E9PKF3_ACAT1	59.74	stable	0.77	TRUE	0.75
E9PKG1_PRMT1	51.67	medium	0.51	TRUE	0.92
E9PKP7_UBTF	44.78	non-stable	0.31	TRUE	0.99
E9PKT4_TMEM123	52.91	medium	0.62	TRUE	0.92
E9PKV2_MRPL17	49.93	medium	0.47	TRUE	0.99
E9PKV8_TTC9C	48.87	medium	0.42	TRUE	1
E9PKZ0_RPL8	50.83	medium	0.5	TRUE	0.97
E9PL01_SPCS2	49.4	medium	0.44	TRUE	0.99
E9PL17_CLP1	43.88	non-stable	0.26	TRUE	1
E9PL22_HYOU1	50.07	medium	0.47	TRUE	1
E9PL33_EI24	50.28	medium	0.47	TRUE	0.91
E9PL57_NEDD8-MDP1	53.41	medium	0.61	TRUE	0.98
E9PL69_RRM1	53.27	medium	0.56	TRUE	0.95
E9PLD3_	52.75	medium	0.61	TRUE	0.9
E9PLJ2_CHIA	53.47	medium	0.57	TRUE	0.91
E9PLK3_NPEPPS	53.77	medium	0.58	TRUE	1
E9PLL6_RPL27A		non-melter	1.06	TRUE	0.55
E9PLX2_RNF141	48.53	medium	0.43	TRUE	0.98
E9PLY5_MACF1	48.83	medium	0.43	TRUE	0.99
E9PM19_TYK2	43.39	non-stable	0.24	TRUE	0.99
E9PM46_USP47	46.14	non-stable	0.35	TRUE	1
E9PM92_C11orf58		non-melter	0.76	TRUE	0.74
E9PMJ2_FAM118B	48.01	medium	0.41	TRUE	0.99
E9PMQ6_HSF1	44.87	non-stable	0.3	TRUE	1
E9PMR4_CD151	47.23	medium	0.64	TRUE	0.74
E9PMS3_PEX16	48.07	medium	0.4	TRUE	0.98
E9PMY4_IFRD1	50.79	medium	0.5	TRUE	0.98
E9PN89_HSPA8	57.88	stable	0.76	TRUE	0.71
E9PND3_EBAG9	52.68	stable	0.71	TRUE	0.92
E9PNK6_TPD52L1	52.23	medium	0.65	TRUE	0.94
E9PNN3_PTS	54.23	medium	0.59	TRUE	0.99
E9PNP3_AAMDC	51.01	medium	0.59	TRUE	0.98
E9PNT2_ARHGAP27	51.55	medium	0.52	TRUE	0.98
E9PNW4_CD59	53.27	stable	0.67	TRUE	0.89
E9PPJ5_MDK	50.88	medium	0.51	TRUE	0.98
E9PPM8_DERA	51.76	medium	0.52	TRUE	0.93
E9PPZ9_GPAA1	49.41	medium	0.45	TRUE	0.98
E9PQ59_NFRKB		non-melter	0.69	TRUE	0.83
E9PQ62_VWA5B1	53.8	medium	0.61	TRUE	0.81
E9PQN5_PPP2R5B	50.46	medium	0.51	TRUE	0.99
E9PQY3_ACP2	54.43	medium	0.63	TRUE	1
E9PR25_NEU3	47.47	medium	0.4	TRUE	0.95
E9PR30_FAU	53.68	stable	0.69	TRUE	0.91
E9PR76_MAF1	46.28	medium	0.37	TRUE	0.99
E9PRA1_TATDN3	60.55	stable	0.74	TRUE	0.89
E9PRR8_EIF1AD	52.98	medium	0.59	TRUE	0.99
E9PRY8_EEF1D	46.45	non-stable	0.34	TRUE	0.98
E9PS00_FADS3	51.83	medium	0.57	TRUE	0.99
E9PS17_SCYL1	50.28	medium	0.47	TRUE	0.99
E9PS38_NEDD8-MDP1	50.31	medium	0.6	TRUE	0.93
E9PSI1_TM9SF1		non-melter	0.69	TRUE	0.9
F2Z2I2_PFKFB3	50.62	medium	0.48	TRUE	0.99
F2Z2Q4_TRMT11	54.05	medium	0.58	TRUE	0.99
F2Z2U8_MYH14	51.34	medium	0.51	TRUE	0.97
F2Z2V0_CPNE1	50.72	medium	0.48	TRUE	1
F2Z2W7_TRMT2A	46.34	medium	0.36	TRUE	1
F2Z2X4_XPO4	50.7	medium	0.49	TRUE	0.98
F5GWD3_GTF2H3	47.72	medium	0.39	TRUE	0.99
F5GWI4_ADA	54.19	medium	0.6	TRUE	0.99
F5GWI9_CCDC53	56.36	medium	0.63	TRUE	0.97
F5GWP8_JUP	53.36	stable	0.66	TRUE	0.48
F5GWT4_WNK1	50.21	medium	0.47	TRUE	1
F5GWU7_SMAD5	48.13	medium	0.41	TRUE	1
F5GWX5_CHD4	44.46	non-stable	0.3	TRUE	1
F5GX09_FAM76B	51.51	medium	0.52	TRUE	0.99
F5GX68_DNMT1	49.49	medium	0.43	TRUE	0.98
F5GX82_FRYL	50.73	medium	0.48	TRUE	0.87
F5GX85_TRIM3	49.73	medium	0.49	TRUE	0.98
F5GXC3_TRAPPC13	45.41	non-stable	0.32	TRUE	1
F5GXC8_SUCLA2	49	medium	0.43	TRUE	1
F5GXF9_AFF1	49.52	medium	0.45	TRUE	0.98
F5GXK8_DNAJB11	50.79	medium	0.6	TRUE	0.89
F5GXX5_DAD1	53.02	stable	0.65	TRUE	0.95
F5GXY5_SASS6	45.69	non-stable	0.34	TRUE	0.99
F5GY92_GPBP1	49.9	medium	0.62	TRUE	0.91
F5GY99_GALNT1	48.68	medium	0.41	TRUE	0.98
F5GYC1_ABCD3	48.84	medium	0.43	TRUE	0.99
F5GYC2_MAP7D2	52.7	medium	0.54	TRUE	0.92
F5GYJ5_	53.41	medium	0.63	TRUE	0.97
F5GYN4_OTUB1	51.93	medium	0.51	TRUE	0.99
F5GYQ1_ATP6V0D1	49.19	medium	0.44	TRUE	0.97
F5GYS8_MEIS1	46.83	medium	0.39	TRUE	1
F5GZ90_DTL	47.81	medium	0.4	TRUE	0.97
F5GZG1_RAP1B		non-melter	0.79	TRUE	0.21
F5GZP3_TRIM59	52.45	medium	0.6	TRUE	0.98
F5GZS0_DHX36	49.42	medium	0.44	TRUE	0.99
F5GZS6_SLC3A2	55.91	stable	0.68	TRUE	0.97
F5GZW3_ARHGAP4	45.67	medium	0.36	TRUE	0.99
F5GZX9_FAM120B	47.99	medium	0.41	TRUE	1
F5GZZ0_ALKBH2	49.87	medium	0.51	TRUE	0.98
F5H012_TRIM21	46	non-stable	0.32	TRUE	0.97
F5H070_KDM3A	47.4	medium	0.39	TRUE	1
F5H0F9_ANAPC5	47.95	medium	0.4	TRUE	0.97
F5H0I3_SOX5	46.76	medium	0.4	TRUE	0.99
F5H0K8_KSR1	46.21	medium	0.37	TRUE	0.99
F5H0L8_SEC23IP	47.53	medium	0.38	TRUE	1
F5H0Q6_CLASRP	49.1	medium	0.46	TRUE	1
F5H0R1_TUT1	45.61	non-stable	0.34	TRUE	1
F5H0U5_GLTP	49.2	medium	0.44	TRUE	1
F5H148_RRN3	43.62	non-stable	0.26	TRUE	0.99
F5H149_CCDC180	54.86	medium	0.61	TRUE	0.98
F5H1G9_ABI1	47.66	medium	0.38	TRUE	0.99
F5H1L4_TXNRD2	53.29	medium	0.62	TRUE	0.99
F5H1X8_LRBA	48.3	medium	0.4	TRUE	1
F5H1Y0_RAD51AP1		non-melter	0.78	TRUE	0.72
F5H254_TMEM135	47.42	medium	0.39	TRUE	0.98
F5H2B0_PIK3C2A	47.49	medium	0.42	TRUE	1
F5H2H5_ANKLE2	44.09	non-stable	0.3	TRUE	0.99
F5H2J3_VMP1	53.77	medium	0.61	TRUE	0.98
F5H2Q7_KIAA1715		non-melter	0.69	TRUE	0.86
F5H2S7_DCTN2	48.5	medium	0.42	TRUE	0.99
F5H2U2_PRPF4B	49.7	medium	0.46	TRUE	0.94
F5H2X7_CIZ1	49.01	medium	0.46	TRUE	0.98
F5H315_XAB2	43.61	non-stable	0.27	TRUE	0.99
F5H365_SEC23A	48.1	medium	0.41	TRUE	0.99
F5H3J3_CHST10	50.55	medium	0.47	TRUE	0.98
F5H3S6_TOM1L2	49.85	medium	0.5	TRUE	0.99
F5H433_SALL2	49.75	medium	0.6	TRUE	0.92
F5H442_TSG101	49.99	medium	0.49	TRUE	0.99
F5H450_FZD10	50.02	medium	0.45	TRUE	0.97
F5H492_RAD9A	51.99	medium	0.53	TRUE	0.98
F5H4B1_PRAME	42.9	non-stable	0.24	TRUE	0.99
F5H4G7_KPNA6	45.94	non-stable	0.33	TRUE	1
F5H4I2_RNF115	48.97	medium	0.46	TRUE	1
F5H4N4_PXMP2	52.55	medium	0.58	TRUE	0.98
F5H4Q5_VPS37C	49.1	medium	0.44	TRUE	0.99
F5H4R0_EVI5	47.67	medium	0.4	TRUE	1
F5H4S8_NFATC1	45.36	non-stable	0.32	TRUE	1
F5H4V9_PDCD2	45.54	non-stable	0.33	TRUE	1
F5H4Z3_PSMF1	51.44	medium	0.51	TRUE	0.99
F5H523_KLHL42	49.01	medium	0.43	TRUE	0.98
F5H564_EIF4G3	47.57	medium	0.45	TRUE	0.96
F5H569_ATP6V0A1	50.15	medium	0.47	TRUE	0.98
F5H577_BRK1	51.69	medium	0.65	TRUE	0.93
F5H5C2_NUP133	46.81	medium	0.38	TRUE	0.96
F5H5D3_TUBA1C	53.61	medium	0.57	TRUE	0.99
F5H5I6_GRSF1	47.6	medium	0.4	TRUE	0.99
F5H5M7_IFNGR1	54.69	stable	0.67	TRUE	0.95
F5H5N0_CDC42BPA	46.56	medium	0.35	TRUE	0.99
F5H5N1_NDUFS7	48.75	medium	0.42	TRUE	1
F5H5P2_BCKDHA	47.4	medium	0.38	TRUE	0.97
F5H5R8_NAT1	45.27	non-stable	0.31	TRUE	1
F5H5U2_DDX55	49.03	medium	0.43	TRUE	0.99
F5H5V6_KDM6A	43.71	non-stable	0.25	TRUE	0.98
F5H604_CLASP2	48.96	medium	0.43	TRUE	1
F5H620_OXNAD1	52.72	medium	0.54	TRUE	1
F5H648_TAP1	47.79	medium	0.41	TRUE	1
F5H698_LARS	44.35	non-stable	0.3	TRUE	1
F5H6U2_FAM60A	44.84	non-stable	0.29	TRUE	0.99
F5H6V0_KCTD10	52.45	medium	0.57	TRUE	0.98
F5H715_AIDA	53.21	medium	0.57	TRUE	0.93
F5H721_WBP11	52.81	stable	0.66	TRUE	0.97
F5H777_CCDC82	50.77	medium	0.55	TRUE	0.96
F5H7B3_CDC14A	46.29	medium	0.35	TRUE	0.95
F5H7F6_MGST1	49.98	medium	0.53	TRUE	0.96
F5H7I4_GABPB1	46.27	medium	0.35	TRUE	0.82
F5H7J5_RPTOR	47.52	medium	0.38	TRUE	0.99
F5H7K2_MGA	45.31	non-stable	0.35	TRUE	0.98
F5H7N9_MFGE8	52.68	medium	0.56	TRUE	0.98
F5H801_OGDH	49.17	medium	0.43	TRUE	0.99
F5H827_POMGNT1	47.2	medium	0.39	TRUE	0.99
F5H860_INPP4A	52.71	medium	0.55	TRUE	0.99
F5H872_MED21	61.32	stable	0.72	TRUE	0.83
F5H897_TRAP1	53.86	medium	0.58	TRUE	0.99
F5H8D7_XRCC1	47.38	medium	0.39	TRUE	1
F5H8H2_MVK	52.23	medium	0.53	TRUE	1
F5H8J3_CLPTM1	49.49	medium	0.44	TRUE	0.99
F6PQP6_EPN2	53.6	medium	0.6	TRUE	1
F6RU81_ELMSAN1	43.02	non-stable	0.26	TRUE	0.98
F6SS63_TAB3	48.27	medium	0.42	TRUE	0.99
F6T1Q0_PDE12	51.36	medium	0.51	TRUE	1
F6U1F2_BAG6	46.65	non-stable	0.35	TRUE	1
F6U1T9_PPP3R1	52.9	medium	0.58	TRUE	0.97
F6XY72_NME2		non-melter	0.77	TRUE	0.39
F8VP89_EIF4B		non-melter	0.67	TRUE	0.75
F8VPD4_CAD	46.4	non-stable	0.35	TRUE	0.99
F8VQ10_DDX39B	51.46	medium	0.51	TRUE	1
F8VQE1_LIMA1	54.34	medium	0.64	TRUE	0.9
F8VQR7_CSRP2	50.52	medium	0.59	TRUE	0.94
F8VQX6_METTL7A	58.13	stable	0.7	TRUE	0.95
F8VQZ7_METAP2		non-melter	0.74	TRUE	0.8
F8VR31_DNA2	46.37	medium	0.36	TRUE	0.99
F8VRE8_TMEM19	50	medium	0.51	TRUE	0.97
F8VRH0_PCBP2	47.96	medium	0.37	TRUE	0.96
F8VSL3_NFYB	51.45	medium	0.51	TRUE	0.99
F8VSZ4_PLXNA1	50.17	medium	0.47	TRUE	0.99
F8VUJ3_POC1B-GALNT4	48.57	medium	0.48	TRUE	0.97
F8VUY8_SLC38A2	51.8	medium	0.57	TRUE	0.96
F8VV52_CNOT2	46.58	medium	0.36	TRUE	0.99
F8VV59_NAP1L1	53.44	medium	0.58	TRUE	0.93
F8VVA7_COPZ1	50.75	medium	0.48	TRUE	0.99
F8VVN7_TMEM106C	53.48	medium	0.59	TRUE	0.38
F8VVX6_COQ5	53.58	medium	0.62	TRUE	0.97
F8VW54_TSPAN31		non-melter	0.67	TRUE	0.97
F8VWA6_MON2	46.18	non-stable	0.33	TRUE	0.98
F8VWA9_ALG10B	50.23	medium	0.49	TRUE	0.96
F8VX04_SLC38A1	51	medium	0.56	TRUE	0.97
F8VXG7_SCAF11	49.47	medium	0.57	TRUE	0.95
F8VXI9_GIT2	46.9	medium	0.38	TRUE	0.99
F8VXU5_VPS29	54.7	medium	0.61	TRUE	0.99
F8VY35_NAP1L1	52.33	medium	0.53	TRUE	1
F8VYE8_PPP1CC	53.44	medium	0.57	TRUE	0.99
F8VZ44_AAAS	50.94	medium	0.5	TRUE	0.98
F8VZH8_UNC13A		non-melter	0.82	TRUE	0.57
F8VZJ2_NACA		non-melter	0.87	TRUE	0.37
F8W0Q9_PPHLN1	48.9	medium	0.5	TRUE	0.99
F8W0R1_ERGIC2	52.16	medium	0.54	TRUE	0.99
F8W184_CTDSP2	48	medium	0.45	TRUE	0.99
F8W1N9_NFE2	45.59	medium	0.36	TRUE	1
F8W689_RFX5	52.49	medium	0.56	TRUE	0.94
F8W6I7_HNRNPA1	50.02	medium	0.47	TRUE	0.98
F8W6N3_BAP1	47.88	medium	0.4	TRUE	0.99
F8W6N8_TRIM5	46.14	medium	0.36	TRUE	0.99
F8W6Q3_ZNF384	47.1	medium	0.38	TRUE	0.98
F8W720_GMPS	60.61	stable	0.79	TRUE	0.75
F8W782_ADIPOR1	51.52	medium	0.53	TRUE	0.97
F8W7A7_CCDC178		non-melter	0.81	TRUE	0.05
F8W7D6_GPHN	50.53	medium	0.48	TRUE	0.98
F8W7G7_FN1	49.63	medium	0.46	TRUE	0.98
F8W7Q4_FAM162A	50.05	medium	0.58	TRUE	0.97
F8W894_KANSL3	46.8	medium	0.39	TRUE	0.99
F8W8C2_VEZT	47.96	medium	0.39	TRUE	0.99
F8W8D3_SLBP	47.05	medium	0.39	TRUE	1
F8W8H5_RAB24	51.07	medium	0.54	TRUE	0.97
F8W8I6_TIA1	50.78	medium	0.48	TRUE	0.99
F8W930_IGF2BP2	47.13	medium	0.37	TRUE	1
F8W9A8_PPIP5K1	48.92	medium	0.43	TRUE	0.99
F8W9B9_SYTL4	50.19	medium	0.49	TRUE	0.96
F8W9Q9_LENG8	47.76	medium	0.41	TRUE	1
F8W9X7_CCDC93	46.56	medium	0.36	TRUE	1
F8WA39_MTMR1	48.12	medium	0.42	TRUE	0.99
F8WAC3_UCKL1	50.02	medium	0.47	TRUE	0.99
F8WAK8_STAG2	50.31	medium	0.47	TRUE	0.95
F8WBK5_MRPL40	50.77	medium	0.54	TRUE	0.99
F8WBT5_PINX1	48.87	medium	0.45	TRUE	0.93
F8WBY6_GTPBP8	50.96	medium	0.5	TRUE	1
F8WC68_DOM3Z	51.9	medium	0.51	TRUE	0.99
F8WCD0_RNF149	55.05	stable	0.68	TRUE	0.99
F8WCP6_KIF21A	46.9	medium	0.36	TRUE	0.99
F8WDT8_DDX56	50.68	medium	0.5	TRUE	0.96
F8WDV1_POLR3H	48.97	medium	0.43	TRUE	0.96
F8WE28_EXOG	51.75	medium	0.57	TRUE	0.95
F8WE91_DNMT3A		non-melter	0.65	TRUE	0.81
F8WEC0_MMADHC	46.24	medium	0.36	TRUE	0.99
F8WEE4_ZFAND2B	51.96	medium	0.61	TRUE	0.91
F8WEG8_PRKRA	47.35	medium	0.38	TRUE	0.99
F8WF48_SEC62	52.17	medium	0.57	TRUE	0.98
F8WF93_ALG3	47.01	medium	0.36	TRUE	1
G3V0I5_NDUFV1	50.08	medium	0.46	TRUE	0.97
G3V0I6_OTUD4	48.67	medium	0.42	TRUE	0.99
G3V167_PARP2	43.61	non-stable	0.25	TRUE	0.98
G3V1C3_API5	52.45	medium	0.53	TRUE	0.98
G3V1D3_DPP3	51.88	medium	0.51	TRUE	1
G3V1K3_PON2	49.83	medium	0.45	TRUE	0.99
G3V1L9_TJP1	48.18	medium	0.42	TRUE	1
G3V1N2_HBA2	55.14	stable	0.74	TRUE	0.82
G3V1N5_USP28	44.5	non-stable	0.32	TRUE	1
G3V1P3_LOH12CR1	53.01	medium	0.58	TRUE	0.98
G3V1P9_LEPREL2	47.69	medium	0.39	TRUE	0.95
