Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
OGFR	46.03	non-stable	45.66	0.32	TRUE	1
OGT	47.38	medium	46.92	0.36	TRUE	0.99
OLA1	49.82	medium	49.49	0.43	TRUE	0.98
OMA1	49.95	medium	49.64	0.54	TRUE	0.97
OPA1	49.96	medium	49.65	0.46	TRUE	0.99
OPA3	51.52	stable	51.7	0.66	TRUE	0.92
OPLAH	50.05	medium	49.77	0.46	TRUE	1
ORAI1	51.04	medium	51.04	0.62	TRUE	0.91
ORAOV1	49.49	medium	49.16	0.49	TRUE	0.97
ORC2L	46.09	medium	45.72	0.39	TRUE	0.98
ORC3L	45.49	non-stable	45.1	0.31	TRUE	1
ORC4L	46.18	non-stable	45.82	0.34	TRUE	1
ORC5L	44.53	non-stable	44.27	0.26	TRUE	1
ORC6L	44.47	non-stable	44.21	0.28	TRUE	1
ORM1	52.03	stable	52.43	0.69	TRUE	0.93
ORM2	52.82	stable	53.67	0.68	TRUE	0.98
ORMDL1	51.56	medium	51.75	0.58	TRUE	0.99
ORMDL2	50.27	medium	50.03	0.5	TRUE	0.99
ORMDL3	51.41	medium	51.53	0.51	TRUE	0.98
OS9	51.55	medium	51.74	0.55	TRUE	1
OSBP	50.76	medium	50.66	0.48	TRUE	1
OSBPL10	46.61	non-stable	46.25	0.34	TRUE	1
OSBPL11	47.47	medium	47.03	0.37	TRUE	1
OSBPL2	46.97	medium	46.57	0.35	TRUE	1
OSBPL3	45.22	non-stable	44.91	0.3	TRUE	1
OSBPL8	47.5	medium	47.06	0.37	TRUE	1
OSBPL9	46.72	non-stable	46.36	0.33	TRUE	1
OSGEP	52.01	medium	52.4	0.57	TRUE	1
OSGEPL1	49.34	medium	49.01	0.43	TRUE	1
OSMR	48.62	medium	48.21	0.48	TRUE	0.97
OSTBETA	50.79	medium	50.7	0.59	TRUE	0.93
OSTC	51.18	medium	51.22	0.55	TRUE	0.99
OSTF1	48.13	medium	47.7	0.41	TRUE	0.99
OTC		non-melter		0.69	TRUE	0.6
OTUB1	50.74	medium	50.64	0.47	TRUE	1
OTUD4	49.96	medium	49.65	0.46	TRUE	0.99
OTUD6B	47.35	medium	46.9	0.37	TRUE	1
OTUD7B	47.86	medium	47.42	0.4	TRUE	1
OTX1	45.5	non-stable	45.12	0.32	TRUE	0.99
OVCA2	47.83	medium	47.39	0.39	TRUE	1
OXA1L	50.83	medium	50.75	0.48	TRUE	1
OXCT1	51.32	medium	51.41	0.48	TRUE	1
OXNAD1	51.52	medium	51.71	0.5	TRUE	1
OXR1	51.86	medium	52.19	0.52	TRUE	0.99
OXSM		non-melter		0.88	TRUE	0.03
OXSR1	46.17	non-stable	45.81	0.31	TRUE	1
P2RX4		non-melter		0.66	TRUE	0.57
P2RY11	52.66	medium	53.35	0.58	TRUE	0.77
P4HA1	51.34	medium	51.43	0.54	TRUE	1
P4HA2	51.61	medium	51.84	0.56	TRUE	0.99
P4HB	52.45	stable	53.04	0.65	TRUE	0.95
P76	51.39	stable	51.5	0.67	TRUE	0.92
PA2G4	50.51	medium	50.33	0.47	TRUE	0.99
PAAF1	49.17	medium	48.82	0.45	TRUE	0.99
PABPC1	50.64	medium	50.48	0.47	TRUE	1
PABPC4	49.75	medium	49.41	0.44	TRUE	1
PABPN1	49.45	medium	49.12	0.44	TRUE	1
PACS1	49.02	medium	48.63	0.41	TRUE	0.99
PACS2	50.74	medium	50.63	0.53	TRUE	1
PACSIN2	48.63	medium	48.22	0.41	TRUE	1
PACSIN3	48.39	medium	47.97	0.41	TRUE	1
PAF1	45.29	non-stable	44.96	0.3	TRUE	1
PAFAH1B1	50.89	medium	50.83	0.58	TRUE	0.96
PAFAH1B2	47.75	medium	47.32	0.4	TRUE	0.99
PAFAH1B3	48.28	medium	47.86	0.4	TRUE	1
PAFAH2	49.99	medium	49.7	0.44	TRUE	0.99
PAH	48.92	medium	48.53	0.44	TRUE	1
PAICS		non-melter		0.89	TRUE	0.04
PAIP1	51.21	medium	51.27	0.49	TRUE	1
PAIP2	50.22	medium	49.98	0.49	TRUE	0.96
PAK1	50.42	medium	50.23	0.48	TRUE	0.98
PAK1IP1	52.99	medium	54.14	0.63	TRUE	0.88
PAK2	51.69	medium	51.93	0.51	TRUE	1
PAK4	48.5	medium	48.1	0.42	TRUE	0.99
PALM	54.39	stable	58.69	0.7	TRUE	0.56
PALM3	50.68	medium	50.54	0.56	TRUE	0.96
PALMD	50.35	stable	50.14	0.67	TRUE	0.58
PAN2	48.83	medium	48.42	0.44	TRUE	1
PANK1	50.45	medium	50.26	0.54	TRUE	0.97
PANK2	51.26	medium	51.33	0.48	TRUE	0.99
PANK4	49.49	medium	49.16	0.44	TRUE	1
PANX1		non-melter		0.84	TRUE	0.13
PAPOLA	49.26	medium	48.93	0.42	TRUE	1
PAPSS1	51.21	medium	51.27	0.49	TRUE	0.99
PARD3	46.14	non-stable	45.78	0.33	TRUE	0.99
PARD6B	48.99	medium	48.59	0.42	TRUE	0.99
PARG	49.26	medium	48.92	0.44	TRUE	1
PARL	50.99	medium	50.96	0.57	TRUE	0.98
PARN	47.58	medium	47.15	0.37	TRUE	1
PARP1	46.2	non-stable	45.85	0.31	TRUE	1
PARP10	46.09	non-stable	45.72	0.34	TRUE	0.99
PARP14	44.92	non-stable	44.61	0.29	TRUE	0.99
PARP16	51.38	medium	51.47	0.51	TRUE	1
PARP4	47.57	medium	47.14	0.37	TRUE	0.99
PARS2	51.29	medium	51.37	0.52	TRUE	1
PARVA	49.49	medium	49.16	0.43	TRUE	1
PASK	48.93	medium	48.54	0.42	TRUE	1
PATL1	48.4	medium	47.98	0.4	TRUE	1
PAWR		non-melter		0.77	TRUE	0.34
PAXIP1	46.66	non-stable	46.29	0.35	TRUE	0.98
PBK	48.55	medium	48.14	0.45	TRUE	0.99
PBRM1	46.45	medium	46.09	0.38	TRUE	0.98
PBX2	47.49	medium	47.05	0.36	TRUE	1
PBXIP1	50.96	medium	50.92	0.57	TRUE	0.98
PC	48.95	medium	48.56	0.41	TRUE	0.98
PCBD1		non-melter		0.79	TRUE	0.16
PCBD2	52.54	stable	53.17	0.69	TRUE	0.83
PCBP1	48.73	medium	48.33	0.41	TRUE	1
PCBP2	46.24	non-stable	45.89	0.33	TRUE	0.97
PCBP4	44.22	non-stable	43.95	0.27	TRUE	1
PCCA	51.49	medium	51.66	0.5	TRUE	1
PCCB	52.12	medium	52.55	0.54	TRUE	1
PCDH24	50.47	stable	50.29	0.68	TRUE	0.79
PCF11	44.25	non-stable	43.98	0.28	TRUE	1
PCGF2	47.7	medium	47.27	0.38	TRUE	1
PCID2	47.78	medium	47.34	0.38	TRUE	1
PCIF1	46.82	non-stable	46.44	0.34	TRUE	1
PCK1	47.72	medium	47.29	0.42	TRUE	0.99
PCK2	50.47	medium	50.28	0.46	TRUE	1
PCM1	46.88	medium	46.49	0.37	TRUE	0.98
PCMT1	51.36	medium	51.45	0.51	TRUE	1
PCMTD2	46.59	non-stable	46.23	0.35	TRUE	1
PCNA	51.77	medium	52.04	0.53	TRUE	1
PCNP		non-melter		0.71	TRUE	0.4
PCSK6	50.15	medium	49.88	0.5	TRUE	0.99
PCSK9	50.27	medium	50.04	0.5	TRUE	0.99
PCTK1	48.22	medium	47.79	0.39	TRUE	1
PCTP	50.75	medium	50.65	0.49	TRUE	1
PCYOX1	51.96	medium	52.33	0.61	TRUE	0.98
PCYOX1L	51.78	medium	52.07	0.58	TRUE	0.99
PCYT1A	49.36	medium	49.03	0.43	TRUE	1
PCYT2	52.47	medium	53.08	0.55	TRUE	1
PDAP1		non-melter		0.75	TRUE	0.2
PDCD10	49.06	medium	48.7	0.42	TRUE	0.99
PDCD2L	47.34	medium	46.89	0.35	TRUE	1
PDCD4	47.49	medium	47.05	0.38	TRUE	0.99
PDCD5		non-melter		0.73	TRUE	0.52
PDCD6	49.87	medium	49.55	0.46	TRUE	1
PDCD6IP	47.68	medium	47.25	0.37	TRUE	1
PDCL	49.73	medium	49.39	0.45	TRUE	0.99
PDCL3	51.87	medium	52.21	0.51	TRUE	1
PDDC1	51.23	medium	51.31	0.58	TRUE	0.99
PDE12	50.04	medium	49.76	0.45	TRUE	0.99
PDE3B	47.83	medium	47.39	0.38	TRUE	1
PDE4DIP	46.34	non-stable	45.97	0.33	TRUE	0.98
PDE6D	49.13	medium	48.77	0.46	TRUE	0.99
PDHA1	49.17	medium	48.82	0.42	TRUE	0.99
PDHB	48.67	medium	48.27	0.4	TRUE	1
PDHX	51.07	medium	51.09	0.49	TRUE	1
PDIA3	51.19	medium	51.25	0.56	TRUE	0.99
PDIA4	51.58	medium	51.8	0.57	TRUE	0.99
PDIA5	51.41	medium	51.54	0.55	TRUE	1
PDIA6	52.03	medium	52.44	0.57	TRUE	1
PDK1	47.62	medium	47.2	0.39	TRUE	1
PDK2	48.2	medium	47.76	0.41	TRUE	0.99
PDK3	49.15	medium	48.8	0.43	TRUE	1
PDLIM1		non-melter		0.73	TRUE	0.5
PDLIM2	50.75	medium	50.64	0.6	TRUE	0.94
PDLIM3	51.52	medium	51.71	0.63	TRUE	0.93
PDLIM5	50.76	medium	50.66	0.48	TRUE	1
PDLIM7	48.68	medium	48.28	0.41	TRUE	1
PDPK1	48.44	medium	48.04	0.4	TRUE	1
PDPR	50.6	medium	50.43	0.47	TRUE	1
PDS5A	45.81	non-stable	45.42	0.31	TRUE	0.99
PDS5B	47.8	medium	47.36	0.37	TRUE	0.97
PDSS1	50.24	medium	49.99	0.47	TRUE	0.99
PDSS2	51.44	medium	51.56	0.55	TRUE	0.99
PDXDC1	45.8	non-stable	45.41	0.31	TRUE	1
PDXK	52.39	medium	52.95	0.57	TRUE	0.99
PDXP		non-melter		0.8	TRUE	0.28
PDZD8	50.4	medium	50.2	0.47	TRUE	0.99
PDZK1	47.21	medium	46.76	0.35	TRUE	1
PEA15	48.77	medium	48.36	0.41	TRUE	1
PEBP1		non-melter		0.75	TRUE	0.88
PECI	50.94	medium	50.9	0.49	TRUE	1
PECR	50.51	medium	50.33	0.47	TRUE	1
PEF1	50.39	medium	50.19	0.47	TRUE	0.99
PEG10	47.73	medium	47.3	0.37	TRUE	0.99
PEG3	42.94	non-stable	42.59	0.24	TRUE	0.99
PELO	45.27	non-stable	44.94	0.29	TRUE	1
PELP1	51.58	medium	51.79	0.51	TRUE	0.96
PEMT	51.57	medium	51.77	0.58	TRUE	0.94
PEPD	52.28	medium	52.79	0.54	TRUE	1
PES1	45.01	non-stable	44.7	0.29	TRUE	0.99
PET112L	45.64	non-stable	45.26	0.31	TRUE	1
PEX11B	50.88	stable	50.81	0.71	TRUE	0.46
PEX12	50.06	medium	49.79	0.49	TRUE	0.99
PEX13	50.75	medium	50.65	0.55	TRUE	0.97
PEX14	49.9	medium	49.58	0.52	TRUE	0.98
PEX19		non-melter		0.73	TRUE	0.55
PEX3	47.34	medium	46.9	0.35	TRUE	1
PEX5	45.63	non-stable	45.25	0.33	TRUE	0.99
PFAS	50.44	medium	50.25	0.47	TRUE	0.99
PFDN1	51.47	medium	51.62	0.59	TRUE	0.99
PFDN2	51.9	medium	52.25	0.63	TRUE	0.98
PFDN4	51.12	stable	51.15	0.72	TRUE	0.36
PFDN5	52.04	medium	52.44	0.65	TRUE	0.92
PFDN6	52.04	stable	52.45	0.69	TRUE	0.86
PFKFB2	50.39	medium	50.18	0.46	TRUE	1
PFKFB4	48.52	medium	48.12	0.39	TRUE	1
PFKL	51.24	medium	51.32	0.65	TRUE	0.92
PFKP	51.31	medium	51.4	0.6	TRUE	0.99
PFN1	50.21	medium	49.96	0.46	TRUE	1
PFN2	50.85	medium	50.79	0.48	TRUE	1
PGAM1	52.46	medium	53.06	0.56	TRUE	1
PGAM5	50.77	medium	50.67	0.51	TRUE	1
PGAP1	52.58	medium	53.22	0.6	TRUE	0.84
PGC	50.75	medium	50.65	0.51	TRUE	0.99
PGCP		non-melter		0.79	TRUE	0.33
PGD	52.37	medium	52.94	0.53	TRUE	1
PGGT1B	50.74	medium	50.63	0.47	TRUE	0.99
PGK1	51.46	medium	51.6	0.49	TRUE	0.99
PGK2	51.13	medium	51.16	0.48	TRUE	0.99
PGLS	51.83	medium	52.15	0.61	TRUE	0.95
PGM1	52.35	medium	52.93	0.57	TRUE	0.99
PGM2		non-melter		0.74	TRUE	0.72
PGM2L1	51.1	medium	51.12	0.48	TRUE	0.99
PGM3	50.28	medium	50.05	0.47	TRUE	1
PGP	52.69	stable	53.41	0.69	TRUE	0.83
PGPEP1	47.54	medium	47.1	0.38	TRUE	1
PGRMC1		non-melter		0.72	TRUE	0.46
PGRMC2	50.61	stable	50.44	0.7	TRUE	0.58
PGS1	50.53	medium	50.35	0.47	TRUE	1
PHACTR2		non-melter		0.79	TRUE	0.34
PHACTR4		non-melter		0.7	TRUE	0.59
PHAX	49.89	medium	49.57	0.5	TRUE	0.99
PHB		non-melter		0.76	TRUE	0.57
PHB2		non-melter		0.77	TRUE	0.54
PHC2	48.02	medium	47.58	0.43	TRUE	0.99
PHC3	46.75	medium	46.39	0.36	TRUE	0.98
PHF10	46.55	non-stable	46.2	0.33	TRUE	1
PHF14	47.68	medium	47.25	0.44	TRUE	0.95
PHF23	48.84	medium	48.44	0.5	TRUE	0.94
PHF3	49.56	medium	49.23	0.5	TRUE	0.97
PHF5A	50.07	medium	49.79	0.57	TRUE	0.92
PHF6	48.87	medium	48.48	0.4	TRUE	1
PHF8	43.28	non-stable	43.04	0.22	TRUE	1
PHGDH	52.32	medium	52.9	0.55	TRUE	0.99
PHKA1	47.65	medium	47.23	0.38	TRUE	0.97
PHKA2	47.62	medium	47.2	0.37	TRUE	0.98
PHKB	47.21	medium	46.76	0.35	TRUE	0.99
PHKG2	48.37	medium	47.94	0.4	TRUE	1
PHLDB1	48.66	medium	48.25	0.42	TRUE	0.99
PHLDB2	49.52	medium	49.18	0.48	TRUE	0.99
PHLPP	49.09	medium	48.73	0.44	TRUE	0.96
PHLPPL	48.43	medium	48.02	0.42	TRUE	0.99
PHPT1	51.07	medium	51.09	0.52	TRUE	0.99
PHYH	48.89	medium	48.49	0.44	TRUE	1
PHYHD1	49.73	medium	49.39	0.51	TRUE	0.98
PHYHIPL	50.81	medium	50.73	0.47	TRUE	1
PI4K2B	49.95	medium	49.63	0.44	TRUE	0.99
PI4KA	48.81	medium	48.4	0.43	TRUE	0.98
PI4KB	51.13	medium	51.16	0.51	TRUE	1
PIAS4	44.95	non-stable	44.65	0.3	TRUE	1
PIBF1	46.41	non-stable	46.04	0.35	TRUE	0.99
PICALM	51.28	medium	51.36	0.49	TRUE	1
PIGA	50.56	medium	50.39	0.46	TRUE	1
PIGG	51.22	medium	51.29	0.51	TRUE	1
PIGK	51.02	medium	51.01	0.5	TRUE	1
PIGN	49.51	medium	49.18	0.44	TRUE	0.97
PIGO	51.17	medium	51.22	0.53	TRUE	0.99
PIGS	51.06	medium	51.08	0.51	TRUE	1
PIGT	50.74	medium	50.63	0.49	TRUE	1
PIGU	50.04	medium	49.75	0.47	TRUE	0.99
PIGX	52.04	medium	52.46	0.55	TRUE	0.99
PIK3AP1	46.43	medium	46.06	0.36	TRUE	1
PIK3C2A	47.85	medium	47.41	0.39	TRUE	0.99
PIK3C3	48.89	medium	48.5	0.41	TRUE	0.99
PIK3CA	47.07	non-stable	46.65	0.35	TRUE	1
PIK3CB	49.65	medium	49.32	0.45	TRUE	0.99
PIK3R1	49.31	medium	48.98	0.44	TRUE	1
PIK3R2	45.21	non-stable	44.91	0.3	TRUE	0.98
PIK3R4	50.28	medium	50.05	0.46	TRUE	0.99
PIN1	47.63	medium	47.21	0.4	TRUE	1
PIN4	51.13	medium	51.15	0.58	TRUE	0.96
PIP3AP	52.77	medium	53.54	0.58	TRUE	0.98
PIP4K2A	48.42	medium	48	0.4	TRUE	1
PIP4K2B	48.79	medium	48.38	0.42	TRUE	1
PIP4K2C	47.15	medium	46.7	0.35	TRUE	1
PIP5K3	48.42	medium	48.01	0.39	TRUE	0.99
PIPOX	51.94	stable	52.3	0.68	TRUE	0.84
PIR	50.34	medium	50.13	0.51	TRUE	1
PITPNA	52.26	medium	52.78	0.58	TRUE	1
PITPNB	51.54	medium	51.73	0.5	TRUE	1
PITRM1	49.1	medium	48.73	0.43	TRUE	1
PKLR	53.49	medium	56.37	0.58	TRUE	0.97
PKM2	52.28	medium	52.8	0.55	TRUE	0.96
PKMYT1	44.64	non-stable	44.35	0.27	TRUE	0.99
PKN1	48.38	medium	47.95	0.39	TRUE	1
PKN2	47.15	medium	46.7	0.36	TRUE	1
PKN3	47.65	medium	47.22	0.42	TRUE	0.98
PKP2	49.49	medium	49.16	0.48	TRUE	0.99
PKP3	48.04	medium	47.6	0.43	TRUE	0.98
PKP4	49.1	medium	48.73	0.45	TRUE	0.99
PLA2G15		non-melter		0.8	TRUE	0.17
PLAA	47.69	medium	47.26	0.37	TRUE	1
PLCB1	50.22	medium	49.97	0.46	TRUE	0.99
PLCB3	50.28	medium	50.06	0.46	TRUE	0.99
PLCD1	48.87	medium	48.47	0.41	TRUE	1
PLCG1	49.54	medium	49.21	0.44	TRUE	0.99
PLCH1	51.34	medium	51.43	0.54	TRUE	0.99
PLD1	50.06	medium	49.78	0.49	TRUE	0.99
PLD3	51.38	medium	51.47	0.59	TRUE	0.97
PLEC1	52.72	medium	53.48	0.62	TRUE	0.51
PLEKHA5	47.18	medium	46.73	0.38	TRUE	0.97
PLEKHA6	48.31	medium	47.88	0.42	TRUE	1
PLEKHA7	50.19	medium	49.94	0.52	TRUE	0.89
PLEKHF2	47.89	medium	47.45	0.37	TRUE	1
PLEKHM2	49.93	medium	49.61	0.46	TRUE	0.99
PLEKHO2	50.9	medium	50.84	0.51	TRUE	1
PLK1	49.07	medium	48.7	0.43	TRUE	1
PLOD1	51.2	medium	51.26	0.54	TRUE	0.99
PLOD2	51.19	medium	51.24	0.56	TRUE	0.99
PLOD3	51.49	medium	51.67	0.54	TRUE	0.99
PLRG1	47.24	medium	46.78	0.4	TRUE	0.98
PLS1	50.25	medium	50.01	0.45	TRUE	1
PLS3	51.82	medium	52.14	0.51	TRUE	1
PLSCR1		non-melter		0.75	TRUE	0.6
PLSCR3	50.26	stable	50.03	0.66	TRUE	0.79
PLTP	51.43	medium	51.56	0.64	TRUE	0.86
PLXNA1	50.83	medium	50.76	0.52	TRUE	0.99
PLXNB1	50.45	medium	50.26	0.54	TRUE	0.98
PLXNB2	49.94	medium	49.63	0.5	TRUE	0.98
PLXNC1	50.53	medium	50.35	0.54	TRUE	0.91
PLXND1	48.28	medium	47.85	0.48	TRUE	0.97
PM20D2	52.08	medium	52.5	0.55	TRUE	0.99
PML	48.06	medium	47.62	0.4	TRUE	0.99
PMM1	48.94	medium	48.56	0.44	TRUE	0.99
PMM2	50.74	medium	50.64	0.49	TRUE	1
PMPCA	51.09	medium	51.11	0.49	TRUE	1
PMPCB	50.46	medium	50.28	0.46	TRUE	1
PMS1	42.51	non-stable	42.12	0.21	TRUE	1
PMVK	45.83	non-stable	45.42	0.32	TRUE	1
PNKD	50.55	medium	50.38	0.53	TRUE	0.99
PNKP	45.92	non-stable	45.52	0.33	TRUE	1
PNN	45.55	non-stable	45.17	0.33	TRUE	0.98
PNO1	48.1	medium	47.67	0.39	TRUE	1
PNPLA4	49.28	medium	48.94	0.45	TRUE	1
PNPLA6	49.45	medium	49.13	0.43	TRUE	1
PNPO	52.39	medium	52.97	0.57	TRUE	1
PNPT1	48.21	medium	47.78	0.39	TRUE	1
POFUT1	51.87	medium	52.22	0.55	TRUE	1
POFUT2	51.02	medium	51.01	0.53	TRUE	1
POGK	47.9	medium	47.46	0.39	TRUE	0.99
POGZ	47.86	medium	47.42	0.39	TRUE	0.98
POLA1	47.9	medium	47.46	0.38	TRUE	0.98
POLA2	47.35	medium	46.9	0.4	TRUE	0.97
POLB	46.56	non-stable	46.21	0.34	TRUE	1
POLD1	45.57	non-stable	45.18	0.31	TRUE	1
POLD2	47.27	medium	46.81	0.36	TRUE	1
POLD3	44.69	non-stable	44.4	0.27	TRUE	1
POLDIP2	49.04	medium	48.67	0.43	TRUE	1
POLDIP3	49.52	medium	49.19	0.47	TRUE	0.98
POLE	44.68	non-stable	44.39	0.29	TRUE	0.99
POLE2	44.2	non-stable	43.93	0.25	TRUE	1
POLE3	48.57	medium	48.17	0.44	TRUE	0.97
POLE4	48.74	medium	48.34	0.45	TRUE	0.98
POLG	49.24	medium	48.91	0.44	TRUE	0.99
POLG2		non-melter		0.72	TRUE	0.42
POLR1A	46.6	non-stable	46.24	0.34	TRUE	0.99
POLR1B	46.64	non-stable	46.28	0.34	TRUE	1
POLR1C	48	medium	47.56	0.41	TRUE	1
POLR1D	46.92	medium	46.53	0.38	TRUE	0.99
POLR1E	46.34	non-stable	45.97	0.32	TRUE	1
POLR2A	48.74	medium	48.34	0.42	TRUE	0.99
POLR2B	48.44	medium	48.04	0.41	TRUE	0.98
POLR2C	48.01	medium	47.57	0.41	TRUE	0.99
POLR2D	51.57	medium	51.77	0.61	TRUE	0.94
POLR2E	47.03	medium	46.61	0.36	TRUE	1
POLR2F	49.76	medium	49.42	0.54	TRUE	0.96
POLR2G	50.79	medium	50.71	0.57	TRUE	0.95
POLR2H	47.94	medium	47.49	0.39	TRUE	0.99
POLR2J2	47.48	medium	47.03	0.38	TRUE	0.98
POLR2K	48.54	medium	48.14	0.45	TRUE	0.99
POLR2L	48.32	medium	47.9	0.42	TRUE	1
POLR3A	47.28	medium	46.83	0.36	TRUE	0.99
POLR3B	47.31	medium	46.85	0.37	TRUE	0.98
POLR3C	48.18	medium	47.75	0.4	TRUE	1
POLR3D	46.88	non-stable	46.49	0.35	TRUE	1
POLR3E	46.44	non-stable	46.08	0.33	TRUE	1
POLR3F	48.13	medium	47.7	0.4	TRUE	1
POLR3H	47.55	medium	47.11	0.38	TRUE	1
POLR3K	47.84	medium	47.4	0.56	TRUE	0.86
POLRMT	46.66	non-stable	46.3	0.35	TRUE	1
POMGNT1	50.1	medium	49.82	0.45	TRUE	0.99
POMP	50.94	medium	50.89	0.55	TRUE	0.98
POMT2	50.11	medium	49.83	0.47	TRUE	1
PON2	51.21	medium	51.27	0.53	TRUE	1
PON3	51.29	medium	51.36	0.52	TRUE	1
POP1	53.17	medium	54.93	0.59	TRUE	0.99
POP4	51.56	medium	51.76	0.51	TRUE	1
POP5	51.73	medium	52	0.64	TRUE	0.97
POP7	52.55	medium	53.18	0.6	TRUE	0.99
POR	50.28	medium	50.05	0.46	TRUE	1
POT1	46.58	non-stable	46.22	0.34	TRUE	0.99
POU2F1	47.23	medium	46.78	0.35	TRUE	1
PPA1	52.32	medium	52.88	0.55	TRUE	0.99
PPA2	52.43	medium	53.02	0.56	TRUE	0.99
PPAP2A		non-melter		1	TRUE	-0.26
PPAP2B		non-melter		0.78	TRUE	0.21
PPAPDC2	50.25	medium	50.01	0.5	TRUE	0.99
PPAT		non-melter		1.06	TRUE	0.4
PPCS	51.13	medium	51.16	0.48	TRUE	1
PPFIA1	47.7	medium	47.27	0.39	TRUE	0.99
PPFIBP1	48.08	medium	47.65	0.5	TRUE	0.89
PPFIBP2	50.03	medium	49.75	0.46	TRUE	1
PPHLN1	46.19	medium	45.83	0.36	TRUE	0.99
PPIB	51.67	medium	51.92	0.57	TRUE	0.98
PPIC	50.65	medium	50.49	0.54	TRUE	0.97
PPID	46.62	non-stable	46.27	0.33	TRUE	1
PPIE	43.98	medium	43.71	0.36	TRUE	0.98
PPIF	50.67	medium	50.53	0.48	TRUE	1
PPIG	44.2	non-stable	43.94	0.27	TRUE	1
PPIH	49.39	medium	49.07	0.43	TRUE	0.99
PPIL1	46.9	medium	46.51	0.36	TRUE	1
PPIL2	45.37	non-stable	45.02	0.3	TRUE	1
PPIL3	47.92	medium	47.47	0.38	TRUE	1
PPIL4	47.29	medium	46.84	0.36	TRUE	1
PPIL5	46.24	non-stable	45.88	0.35	TRUE	1
PPL	49.4	medium	49.08	0.47	TRUE	0.98
PPM1A	50.34	medium	50.13	0.47	TRUE	1
PPM1B	50.73	medium	50.61	0.48	TRUE	1
PPM1F	50.53	medium	50.35	0.47	TRUE	1
PPM1G	46.65	non-stable	46.29	0.33	TRUE	1
PPM1H	52.5	medium	53.09	0.59	TRUE	0.97
PPM2C	50.84	medium	50.76	0.48	TRUE	0.99
PPME1	51.06	medium	51.07	0.48	TRUE	1
PPOX	50.44	medium	50.25	0.46	TRUE	1
PPP1CA	50.81	medium	50.73	0.5	TRUE	1
PPP1CB	50.5	medium	50.32	0.5	TRUE	1
PPP1CC	50.21	medium	49.97	0.48	TRUE	1
PPP1R10	49.17	medium	48.82	0.47	TRUE	0.99
PPP1R12A	49.13	medium	48.78	0.48	TRUE	0.94
PPP1R12C	47.84	medium	47.4	0.41	TRUE	0.99
PPP1R13L	49.28	medium	48.95	0.45	TRUE	0.99
PPP1R14B		non-melter		0.78	TRUE	0.35
PPP1R16A	43.95	non-stable	43.67	0.25	TRUE	0.99
PPP1R2		non-melter		0.71	TRUE	0.64
PPP1R3D	48.84	medium	48.43	0.45	TRUE	0.98
PPP1R3E	50.19	medium	49.94	0.48	TRUE	1
PPP1R7	51.14	medium	51.18	0.5	TRUE	1
PPP1R8	49.08	medium	48.71	0.46	TRUE	0.98
PPP2CA	51.78	medium	52.07	0.55	TRUE	0.99
PPP2R1A	51.46	medium	51.6	0.5	TRUE	1
PPP2R1B	47	medium	46.59	0.4	TRUE	0.97
PPP2R2A	50.87	medium	50.8	0.5	TRUE	1
PPP2R2D	50.47	medium	50.29	0.58	TRUE	0.91
PPP2R4	52.21	medium	52.7	0.56	TRUE	0.99
PPP2R5A	48.55	medium	48.15	0.41	TRUE	1
PPP2R5C	47.94	medium	47.5	0.38	TRUE	1
PPP2R5D	46.79	non-stable	46.41	0.33	TRUE	0.99
PPP2R5E	48.06	medium	47.63	0.37	TRUE	1
PPP3CA	52.28	medium	52.8	0.56	TRUE	1
PPP3CB	51.1	medium	51.13	0.5	TRUE	1
PPP3CC	50.57	medium	50.4	0.5	TRUE	0.99
PPP3R1	50.15	medium	49.9	0.58	TRUE	0.91
PPP4C	51.75	medium	52.01	0.59	TRUE	0.99
PPP4R1	50.15	medium	49.87	0.45	TRUE	1
PPP4R2	49.74	medium	49.4	0.44	TRUE	1
PPP4R4	48.22	medium	47.79	0.41	TRUE	1
PPP5C	50.48	medium	50.3	0.47	TRUE	1
PPP6C	51.1	medium	51.13	0.59	TRUE	0.97
PPT1	52.47	medium	53.08	0.56	TRUE	0.99
PPT2	50.88	medium	50.82	0.53	TRUE	0.99
PPTC7	49.56	medium	49.24	0.45	TRUE	0.99
PPWD1	47.96	medium	47.52	0.39	TRUE	1
PQBP1	51	medium	50.99	0.63	TRUE	0.81
PQLC1	50.32	medium	50.1	0.46	TRUE	0.99
PRC1	43.59	non-stable	43.34	0.25	TRUE	0.99
PRCC	49.51	medium	49.18	0.58	TRUE	0.82
PRCP	51.98	stable	52.35	0.67	TRUE	0.93
PRDM10	49.63	medium	49.29	0.44	TRUE	0.99
PRDX1	51.96	medium	52.32	0.54	TRUE	0.99
PRDX2	52.72	medium	53.47	0.56	TRUE	1
PRDX3	53.34	medium	55.7	0.63	TRUE	0.95
PRDX4	50.47	stable	50.29	0.69	TRUE	0.75
PRDX5	52.45	medium	53.05	0.59	TRUE	0.99
PRDX6	52.17	medium	52.65	0.53	TRUE	1
PREB	51.01	medium	51	0.5	TRUE	1
PREP	47.65	medium	47.23	0.37	TRUE	1
PREPL	49.68	medium	49.35	0.44	TRUE	1
PRIC285	47.78	medium	47.34	0.38	TRUE	1
PRIM1	46.21	non-stable	45.86	0.32	TRUE	1
