Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
Q5T4F4-7_ZFYVE27	54.98	stable	0.77	TRUE	0.65
Q5T4U8_RABGGTB	54.33	medium	0.62	TRUE	0.97
Q5T5C7_SARS	56.35	stable	0.66	TRUE	0.98
Q5T5P2-3_KIAA1217	50.11	medium	0.47	TRUE	0.97
Q5T5U3_ARHGAP21		non-melter	0.74	TRUE	0.58
Q5T5Y3-2_CAMSAP1	50.67	medium	0.5	TRUE	0.99
Q5T6F2_UBAP2		non-melter	0.89	TRUE	0.21
Q5T6V5_C9orf64	53.93	medium	0.63	TRUE	0.99
Q5T7M9_FAM69A	54.59	medium	0.6	TRUE	0.97
Q5T7V8_GORAB	50.48	medium	0.51	TRUE	0.89
Q5T8D3-2_ACBD5	50.03	medium	0.49	TRUE	1
Q5T8P6-2_RBM26	50.5	medium	0.51	TRUE	0.99
Q5T8U5_SURF4	65.48	stable	0.71	TRUE	0.86
Q5T9B7_AK1	53.29	medium	0.61	TRUE	1
Q5TA45-2_CPSF3L	54.23	medium	0.59	TRUE	0.99
Q5TA50_GLTPD1	50.98	medium	0.58	TRUE	0.98
Q5TA95_TTC4	52.51	medium	0.58	TRUE	1
Q5TAX3_ZCCHC11	50.94	medium	0.53	TRUE	1
Q5TBB1_RNASEH2B	51.8	medium	0.55	TRUE	0.98
Q5TCQ9-3_MAGI3	50.15	medium	0.46	TRUE	0.98
Q5TD07_NQO2	52.24	medium	0.56	TRUE	1
Q5TDC5_C6orf89	58.75	stable	0.7	TRUE	0.94
Q5TDH0_DDI2	55.74	medium	0.63	TRUE	0.99
Q5TEU4-2_NDUFAF5	55.8	medium	0.63	TRUE	0.99
Q5TFE4_NT5DC1	55.9	medium	0.64	TRUE	0.99
Q5TGE2_TMEM189	55.76	stable	0.73	TRUE	0.94
Q5TH30_NDRG3	54.54	medium	0.6	TRUE	0.98
Q5THK1-3_PRR14L	51.92	stable	0.66	TRUE	0.95
Q5TIE1_SLC19A2	61.41	stable	0.69	TRUE	0.87
Q5TZA2_CROCC	54.2	medium	0.61	TRUE	0.99
Q5U5X0_LYRM7	54.44	medium	0.62	TRUE	0.98
Q5UIP0-2_RIF1	50.62	medium	0.52	TRUE	0.99
Q5VIR6-4_VPS53	52.28	medium	0.57	TRUE	0.98
Q5VSL9_STRIP1	52.21	medium	0.53	TRUE	0.92
Q5VT52_RPRD2	51.14	medium	0.55	TRUE	0.98
Q5VT66_MARC1	58.24	stable	0.67	TRUE	0.96
Q5VT94_GHITM		non-melter	0.72	TRUE	0.41
Q5VTL8_PRPF38B	53.95	medium	0.58	TRUE	0.98
Q5VTR2_RNF20	52.06	medium	0.57	TRUE	0.99
Q5VU58_TPM3		non-melter	0.84	TRUE	0.79
Q5VUA4_ZNF318	50.26	medium	0.54	TRUE	0.99
Q5VUD6-2_FAM69B	54.11	medium	0.6	TRUE	0.98
Q5VV41_ARHGEF16	52.38	medium	0.56	TRUE	0.94
Q5VV42_CDKAL1	49.66	medium	0.48	TRUE	0.98
Q5VV50_ZNF691	52.43	medium	0.6	TRUE	0.95
Q5VVD7_PLEKHM2	54.44	medium	0.6	TRUE	0.95
Q5VVQ6_YOD1	53.42	medium	0.6	TRUE	0.99
Q5VVW5_SLC2A8		non-melter	0.74	TRUE	0.71
Q5VW27_NFIB		non-melter	1.04	TRUE	0.46
Q5VW32_BROX	52.21	medium	0.55	TRUE	0.99
Q5VWJ9_SNX30	50.74	medium	0.53	TRUE	1
Q5VWZ2_LYPLAL1	54.42	medium	0.6	TRUE	0.99
Q5VY30_RBP4		non-melter	0.84	TRUE	0.53
Q5VY93_ARHGEF2	52.14	medium	0.62	TRUE	0.93
Q5VZE5_NAA35	54.17	medium	0.6	TRUE	0.97
Q5VZI3-2_C9orf91		non-melter	0.78	TRUE	0.91
Q5VZK9_LRRC16A	59.84	stable	0.74	TRUE	0.85
Q5VZR0_GLIPR2	54.02	medium	0.61	TRUE	0.97
Q5VZU9_TPP2	57.68	medium	0.65	TRUE	0.82
Q5W015_PFKFB3	56.96	stable	0.68	TRUE	0.91
Q5W0V3-2_FAM160B1	55.39	medium	0.63	TRUE	0.97
Q5W0Z9-3_ZDHHC20		non-melter	0.72	TRUE	0.91
Q5W111_SPRYD7	54.61	medium	0.6	TRUE	0.99
Q5W145_NDUFB8		non-melter	1.16	TRUE	0.44
Q5XKP0_QIL1	55.83	stable	0.69	TRUE	0.96
Q5XUX1-3_FBXW9	55.01	medium	0.61	TRUE	0.97
Q5ZPR3_CD276	61.32	stable	0.71	TRUE	0.94
Q641Q2-2_FAM21A		non-melter	0.76	TRUE	0.88
Q643R3_LPCAT4	50.65	medium	0.49	TRUE	0.97
Q658P3-3_STEAP3	54.21	medium	0.6	TRUE	0.99
Q66GS9_CEP135	53.55	medium	0.57	TRUE	0.96
Q66K14-2_TBC1D9B	51.69	medium	0.53	TRUE	0.99
Q66K64_DCAF15	58.87	stable	0.76	TRUE	0.9
Q66LE6_PPP2R2D	57.93	stable	0.68	TRUE	0.95
Q66PJ3_ARL6IP4	55.33	stable	0.71	TRUE	0.72
Q67FW5_B3GNTL1	62.62	stable	0.71	TRUE	0.89
Q68CQ4_DIEXF	52.07	medium	0.62	TRUE	0.99
Q68D85_NCR3LG1	61.13	stable	0.77	TRUE	0.86
Q68D91_MBLAC2	58.03	stable	0.69	TRUE	0.92
Q68DH5_LMBRD2	62.66	stable	0.81	TRUE	0.73
Q68E01-2_INTS3	50.27	medium	0.49	TRUE	1
Q68EM7_ARHGAP17	50.69	medium	0.54	TRUE	0.99
Q69YL0_	55.08	medium	0.63	TRUE	0.93
Q69YN2_CWF19L1	52.15	medium	0.54	TRUE	0.99
Q69YU5_C12orf73		non-melter	0.75	TRUE	0.94
Q6AI08_HEATR6	51.63	medium	0.54	TRUE	0.99
Q6AI46_DKFZp781D08126	49.49	medium	0.47	TRUE	0.96
Q6DD87_ZNF787	51.06	medium	0.54	TRUE	0.94
Q6DKJ4_NXN	54.09	medium	0.64	TRUE	0.99
Q6DKK2_TTC19	52.45	medium	0.57	TRUE	0.97
Q6EEV4-2_POLR2M		non-melter	0.87	TRUE	0.1
Q6EMK4_VASN	54.7	medium	0.59	TRUE	0.87
Q6FI81-3_CIAPIN1	53.21	medium	0.61	TRUE	1
Q6FIF0-2_ZFAND6		non-melter	0.74	TRUE	0.79
Q6GMV2_SMYD5	54.6	medium	0.61	TRUE	0.99
Q6GMV3_PTRHD1	53.75	medium	0.64	TRUE	0.89
Q6GQQ9_OTUD7B	51.89	medium	0.55	TRUE	0.96
Q6I9Y2_THOC7	57.43	stable	0.65	TRUE	0.93
Q6IA69_NADSYN1	61.54	stable	0.84	TRUE	0.85
Q6IA86-4_ELP2	63.09	stable	0.87	TRUE	0.75
Q6IAA8_LAMTOR1	59.63	stable	0.69	TRUE	0.94
Q6IAN0_DHRS7B	52.42	medium	0.56	TRUE	1
Q6IBS0_TWF2	55.68	medium	0.63	TRUE	0.97
Q6ICB0_DESI1	49.16	medium	0.47	TRUE	0.99
Q6IEE7_TMEM132E	58.03	stable	0.66	TRUE	0.89
Q6IN85-2_SMEK1	58.02	stable	0.69	TRUE	0.99
Q6IQ22_RAB12	56.34	medium	0.64	TRUE	0.99
Q6IQ49-2_SDE2	54.47	stable	0.67	TRUE	0.97
Q6IS14_EIF5AL1	54.46	stable	0.69	TRUE	0.69
Q6IV72_ZNF425	55.04	stable	0.7	TRUE	0.93
Q6JHV3_USP3	50.51	medium	0.49	TRUE	0.95
Q6JQN1_ACAD10	52.2	medium	0.6	TRUE	0.99
Q6KC79-2_NIPBL		non-melter	1.09	TRUE	0.12
Q6N063_OGFOD2	51.87	medium	0.56	TRUE	0.99
Q6N069_NAA16	50.39	medium	0.48	TRUE	0.94
Q6NSI4-4_CXorf57		non-melter	1.19	TRUE	0.6
Q6NSJ2-2_PHLDB3	46.75	medium	0.38	TRUE	0.9
Q6NT16_SLC18B1	59.06	stable	0.66	TRUE	0.72
Q6NUK1_SLC25A24		non-melter	0.75	TRUE	0.8
Q6NUK4-2_REEP3	52.6	medium	0.61	TRUE	0.98
Q6NUM9_RETSAT	54.13	medium	0.61	TRUE	0.97
Q6NUP7_PPP4R4	51.96	medium	0.52	TRUE	0.94
Q6NUQ1_RINT1	49.89	medium	0.46	TRUE	0.99
Q6NUQ4-2_TMEM214	51.86	medium	0.53	TRUE	0.99
Q6NUS6-3_TCTN3	52.02	medium	0.58	TRUE	0.95
Q6NVU6_UFSP1	53.24	medium	0.57	TRUE	0.97
Q6NVY1_HIBCH	52.13	medium	0.54	TRUE	1
Q6NXE6_ARMC6	48.12	medium	0.44	TRUE	1
Q6NXT1_ANKRD54	52.06	medium	0.57	TRUE	0.9
Q6NXT6-2_TAPT1		non-melter	0.93	TRUE	0.3
Q6NYC1_JMJD6	52.47	medium	0.55	TRUE	0.98
Q6NYC8_PPP1R18	50.91	medium	0.54	TRUE	0.97
Q6NZI2_PTRF	51.97	medium	0.53	TRUE	1
Q6NZY4_ZCCHC8	61.77	stable	0.85	TRUE	0.61
Q6P087-2_RPUSD3	55.25	medium	0.64	TRUE	0.97
Q6P161_MRPL54		non-melter	0.81	TRUE	0.61
Q6P1J9_CDC73	49.29	medium	0.51	TRUE	0.96
Q6P1K2-4_PMF1	52.55	medium	0.58	TRUE	0.97
Q6P1L5_FAM117B	50.36	medium	0.58	TRUE	0.94
Q6P1L8_MRPL14	55.2	medium	0.64	TRUE	0.99
Q6P1M0_SLC27A4	51.08	medium	0.51	TRUE	0.98
Q6P1N0_CC2D1A	51.7	medium	0.56	TRUE	0.99
Q6P1Q9_METTL2B	51.07	medium	0.6	TRUE	0.96
Q6P1R4_DUS1L	49.47	medium	0.47	TRUE	0.99
Q6P2C8-2_MED27	50.72	medium	0.54	TRUE	0.97
Q6P2E9_EDC4	53	medium	0.57	TRUE	1
Q6P2H3-2_CEP85	48.42	medium	0.44	TRUE	0.99
Q6P2P2_PRMT10	53.41	medium	0.58	TRUE	0.98
Q6P3S6_FBXO42	53.77	medium	0.6	TRUE	0.98
Q6P3W7_SCYL2	55.23	medium	0.62	TRUE	1
Q6P3X3_TTC27	51.02	medium	0.54	TRUE	0.99
Q6P444_MTFR2	50.2	medium	0.55	TRUE	0.99
Q6P4A7_SFXN4		non-melter	0.77	TRUE	0.69
Q6P4E1_CASC4		non-melter	0.74	TRUE	0.92
Q6P4F2_FDX1L		non-melter	0.78	TRUE	0.68
Q6P4I2_WDR73	55.01	medium	0.61	TRUE	0.98
Q6P4R8-3_NFRKB		non-melter	1.04	TRUE	0.56
Q6P582_MZT2A		non-melter	0.74	TRUE	0.8
Q6P587_FAHD1		non-melter	0.81	TRUE	0.62
Q6P6B1_C8orf47	54.96	medium	0.61	TRUE	0.98
Q6P6B7-2_ANKRD16	50.9	medium	0.5	TRUE	0.98
Q6P6C2_ALKBH5	52.42	medium	0.62	TRUE	0.95
Q6P9B6_KIAA1609	53.14	medium	0.59	TRUE	0.96
Q6PCE3_PGM2L1	55.49	medium	0.63	TRUE	0.99
Q6PD62_CTR9	57.29	stable	0.81	TRUE	0.86
Q6PD74_AAGAB	51.57	medium	0.55	TRUE	0.99
Q6PGN9-2_PSRC1	51.84	medium	0.59	TRUE	0.96
Q6PGP7_TTC37	50.86	medium	0.51	TRUE	0.96
Q6PH81_C16orf87	49.2	medium	0.44	TRUE	0.98
Q6PHR2-3_ULK3	51.17	medium	0.53	TRUE	0.99
Q6PI48_DARS2	58.2	stable	0.7	TRUE	0.95
Q6PI78_TMEM65	60.39	stable	0.73	TRUE	0.94
Q6PID6_TTC33	55.26	medium	0.62	TRUE	0.97
Q6PII5-2_HAGHL	52	medium	0.61	TRUE	0.91
Q6PIW4-2_FIGNL1	49.53	medium	0.47	TRUE	1
Q6PJ69_TRIM65	50.98	medium	0.53	TRUE	0.99
Q6PJF5-2_RHBDF2	56.3	medium	0.64	TRUE	0.97
Q6PJG6_BRAT1	48.74	medium	0.45	TRUE	0.99
Q6PJT7-5_ZC3H14	54.02	medium	0.65	TRUE	0.96
Q6PKG0_LARP1	48.66	medium	0.45	TRUE	0.98
Q6PL24_TMED8	51.54	medium	0.54	TRUE	0.99
Q6PML9_SLC30A9	51.04	medium	0.5	TRUE	0.98
Q6QNY0_BLOC1S3		non-melter	0.72	TRUE	0.96
Q6QNY1_BLOC1S2	56.84	medium	0.63	TRUE	0.95
Q6RW13-2_AGTRAP		non-melter	0.77	TRUE	0.7
Q6SPF0_SAMD1	48.67	medium	0.44	TRUE	0.98
Q6UB28_METAP1D	59.96	stable	0.71	TRUE	0.9
Q6UB35_MTHFD1L	53.81	medium	0.59	TRUE	0.98
Q6ULP2-3_AFTPH	64.69	stable	0.72	TRUE	0.93
Q6UN15-3_FIP1L1		non-melter	1.14	TRUE	0.63
Q6UUV9-3_CRTC1		non-melter	0.78	TRUE	0.91
Q6UVJ0_SASS6	52.19	medium	0.58	TRUE	1
Q6UW63_KDELC1	52.18	medium	0.55	TRUE	0.98
Q6UWE0_LRSAM1	52.22	medium	0.55	TRUE	0.99
Q6UWI4_SHISA2		non-melter	0.79	TRUE	0.81
Q6UWP2_DHRS11	54.76	medium	0.61	TRUE	0.99
Q6UWP7-3_LCLAT1	60.83	stable	0.74	TRUE	0.93
Q6UWS5_PET117	59.49	stable	0.74	TRUE	0.84
Q6UX04_CWC27	52.64	medium	0.59	TRUE	0.98
Q6UX71_PLXDC2	56.97	medium	0.63	TRUE	0.65
Q6UXD5-6_SEZ6L2	61.39	stable	0.73	TRUE	0.97
Q6UXH1-4_CRELD2		non-melter	0.79	TRUE	0.8
Q6UXN9_WDR82	57.69	stable	0.68	TRUE	0.99
Q6UXV4_APOOL		non-melter	0.68	TRUE	0.81
Q6VY07_PACS1	54.55	medium	0.64	TRUE	0.97
Q6WCQ1_MPRIP	53	medium	0.6	TRUE	0.95
Q6WKZ4_RAB11FIP1	53.64	medium	0.61	TRUE	0.99
Q6XQN6_NAPRT1		non-melter	0.77	TRUE	0.58
Q6XUX3-2_DSTYK	49.55	medium	0.48	TRUE	0.93
Q6Y288_B3GALTL	54.08	medium	0.63	TRUE	0.93
Q6Y7W6-4_GIGYF2	50.91	medium	0.52	TRUE	1
Q6YHU6-3_THADA	53.07	medium	0.57	TRUE	0.99
Q6YN16_HSDL2	52.85	medium	0.56	TRUE	0.99
Q6YP21-3_CCBL2		non-melter	0.78	TRUE	0.79
Q6ZMG9_CERS6	53.34	medium	0.57	TRUE	0.99
Q6ZMR3_LDHAL6A		non-melter	0.75	TRUE	0.69
Q6ZN17_LIN28B	54.32	stable	0.67	TRUE	0.97
Q6ZN18-2_AEBP2	54.79	medium	0.59	TRUE	0.95
Q6ZNB6_NFXL1	51.16	medium	0.51	TRUE	0.99
Q6ZNW5_GDPGP1	52.93	medium	0.57	TRUE	0.99
Q6ZPD9_DPY19L3	57.11	stable	0.71	TRUE	0.75
Q6ZRP7_QSOX2	55.26	medium	0.61	TRUE	0.98
Q6ZS17-2_FAM65A	51.03	medium	0.51	TRUE	0.97
Q6ZSJ8_C1orf122		non-melter	0.78	TRUE	0.86
Q6ZT21-2_TMPPE		non-melter	0.7	TRUE	0.86
Q6ZT62_SH3BP1	51.18	medium	0.56	TRUE	0.9
Q6ZTW0_TPGS1	49.59	medium	0.49	TRUE	0.98
Q6ZU65_UBN2	52.98	medium	0.59	TRUE	0.99
Q6ZVM7-2_TOM1L2	53.14	medium	0.59	TRUE	0.99
Q6ZW49-4_PAXIP1	52.24	medium	0.53	TRUE	0.88
Q6ZWJ1_STXBP4	49.36	medium	0.46	TRUE	1
Q6ZWT7_MBOAT2	48.07	medium	0.43	TRUE	0.79
Q6ZXV5-2_TMTC3	55.2	stable	0.65	TRUE	0.95
Q709F0_ACAD11	56.9	stable	0.7	TRUE	0.94
Q70CQ2-3_USP34	61.69	stable	0.66	TRUE	0.87
Q70E73-7_RAPH1	52.6	medium	0.65	TRUE	0.96
Q70IA6_MOB2	53.14	medium	0.59	TRUE	1
Q70UQ0_IKBIP	57.25	stable	0.67	TRUE	0.98
Q70UQ0-4_IKBIP	58.16	stable	0.68	TRUE	0.99
Q70Z53-3_FRA10AC1	52.38	medium	0.57	TRUE	0.98
Q712K3_UBE2R2	58.53	stable	0.72	TRUE	0.92
Q71UI9_H2AFV	50.84	medium	0.61	TRUE	0.96
Q765P7_MTSS1L	51.93	medium	0.64	TRUE	0.91
Q7KYR7_BTN2A1	56.88	stable	0.67	TRUE	0.97
Q7KZ85_SUPT6H	52.47	medium	0.57	TRUE	0.98
Q7KZF4_SND1	49.8	medium	0.51	TRUE	0.99
Q7KZN9-2_COX15		non-melter	0.81	TRUE	0.68
Q7L014_DDX46	50.79	medium	0.51	TRUE	0.99
Q7L099-4_RUFY3	52.75	medium	0.59	TRUE	0.99
Q7L0J3-2_SV2A		non-melter	1.11	TRUE	0.69
Q7L0Y3_TRMT10C	56.22	medium	0.64	TRUE	0.96
Q7L1Q6_BZW1	51.74	medium	0.53	TRUE	0.98
Q7L266_ASRGL1		non-melter	0.76	TRUE	0.86
Q7L273_KCTD9	57.54	stable	0.69	TRUE	0.96
Q7L2H7_EIF3M	53.81	stable	0.69	TRUE	0.96
Q7L2J0_MEPCE	52.32	medium	0.57	TRUE	0.96
Q7L3S4_ZNF771	48.65	medium	0.43	TRUE	0.88
Q7L3T8_PARS2		non-melter	0.76	TRUE	0.98
Q7L4I2_RSRC2	52.49	medium	0.58	TRUE	0.99
Q7L523_RRAGA		non-melter	0.75	TRUE	0.7
Q7L592_NDUFAF7	53.69	stable	0.68	TRUE	0.7
Q7L5N7_LPCAT2	53.79	medium	0.6	TRUE	0.99
Q7L5Y1_ENOSF1	55.05	medium	0.61	TRUE	0.99
Q7L7X3_TAOK1	51.57	medium	0.54	TRUE	0.99
Q7L804_RAB11FIP2	53.54	medium	0.59	TRUE	0.96
Q7L8J4_SH3BP5L	53.38	medium	0.57	TRUE	1
Q7L8W6_ATPBD4	52.8	medium	0.57	TRUE	0.99
Q7LBC6_KDM3B	51.84	medium	0.55	TRUE	0.99
Q7LBR1_CHMP1B	55.14	stable	0.66	TRUE	0.97
Q7LG56_RRM2B		non-melter	0.88	TRUE	0.52
Q7RTP0_NIPA1	59.87	stable	0.69	TRUE	0.85
Q7RTP6_MICAL3	53.93	medium	0.63	TRUE	0.97
Q7RTS9_DYM	54.2	stable	0.72	TRUE	0.92
Q7RTV0_PHF5A		non-melter	1	TRUE	0.1
Q7Z2K8_GPRIN1		non-melter	0.71	TRUE	0.94
Q7Z2W4_ZC3HAV1	50.41	medium	0.51	TRUE	0.99
Q7Z2Z2_EFTUD1	52.48	medium	0.56	TRUE	0.99
Q7Z3C6-2_ATG9A	57.69	stable	0.68	TRUE	0.9
Q7Z3D4_LYSMD3	58.19	stable	0.66	TRUE	0.82
Q7Z3E2_C10orf118	51.97	medium	0.57	TRUE	0.98
Q7Z3K3-5_POGZ	51.72	medium	0.54	TRUE	0.99
Q7Z3T8_ZFYVE16	56.52	stable	0.66	TRUE	0.99
Q7Z417_NUFIP2		non-melter	0.76	TRUE	0.87
Q7Z422-2_SZRD1		non-melter	0.84	TRUE	0.54
Q7Z434_MAVS	59.05	stable	0.74	TRUE	0.88
Q7Z4G4-2_TRMT11	57.51	stable	0.68	TRUE	0.99
Q7Z4H3_HDDC2	59	stable	0.68	TRUE	0.97
Q7Z4H8_KDELC2	53.59	medium	0.58	TRUE	0.99
Q7Z4I7-4_LIMS2	52.13	medium	0.57	TRUE	0.99
Q7Z4K8-4_TRIM46		non-melter	0.74	TRUE	0.95
Q7Z4Q2_HEATR3	52.42	medium	0.57	TRUE	0.99
Q7Z4V5_HDGFRP2	53.68	medium	0.61	TRUE	0.96
Q7Z4W1_DCXR	56.71	stable	0.65	TRUE	0.94
Q7Z5G4-3_GOLGA7	61.44	stable	0.7	TRUE	0.83
Q7Z5K2_WAPAL	51.6	medium	0.56	TRUE	0.99
Q7Z5L2-2_R3HCC1L	52.46	medium	0.58	TRUE	0.92
Q7Z5L9_IRF2BP2	60.42	stable	0.73	TRUE	0.96
Q7Z5U6_WDR53	56.37	medium	0.64	TRUE	0.95
Q7Z5W3_BCDIN3D	57.29	stable	0.68	TRUE	0.97
Q7Z5Y7_KCTD20		non-melter	1	TRUE	0.14
Q7Z624_CAMKMT	48.59	medium	0.43	TRUE	0.96
Q7Z674_DKFZp779C2259	51.56	medium	0.52	TRUE	1
Q7Z6B0-2_CCDC91	54.59	medium	0.64	TRUE	0.94
Q7Z6E9-2_RBBP6	51.17	medium	0.53	TRUE	0.99
Q7Z6I8_C5orf24	60.73	stable	0.71	TRUE	0.84
Q7Z6J0_SH3RF1	51.51	medium	0.5	TRUE	0.96
Q7Z6J8_UBE3D	54.48	medium	0.61	TRUE	0.98
Q7Z6J9_TSEN54	52.34	medium	0.56	TRUE	0.97
Q7Z6L1_TECPR1	52.43	medium	0.59	TRUE	0.58
Q7Z6M1_RABEPK	58.08	stable	0.68	TRUE	0.97
Q7Z6M4_MTERFD2	52.99	medium	0.59	TRUE	1
Q7Z6V5-2_ADAT2	55.11	medium	0.62	TRUE	0.98
Q7Z6Z7-2_HUWE1	59.21	stable	0.77	TRUE	0.78
Q7Z7A3_CTU1	53.34	medium	0.57	TRUE	0.98
Q7Z7C8_TAF8	56.3	medium	0.63	TRUE	0.93
Q7Z7E8_UBE2Q1	53.98	medium	0.62	TRUE	0.97
Q7Z7F0-2_KIAA0907	52.94	medium	0.59	TRUE	0.98
Q7Z7H5-3_TMED4	57.92	stable	0.69	TRUE	0.96
Q7Z7L1_SLFN11	51.9	medium	0.56	TRUE	0.99
Q7Z7L8_C11orf96	58	medium	0.65	TRUE	0.89
Q7Z7N9_TMEM179B		non-melter	0.78	TRUE	0.91
Q86SF2_GALNT7	54.82	medium	0.61	TRUE	1
Q86SQ7_SDCCAG8	53.86	medium	0.63	TRUE	0.95
Q86SQ9-3_DHDDS	56.26	stable	0.7	TRUE	0.97
Q86SX6_GLRX5	53.35	medium	0.59	TRUE	0.97
Q86T03_TMEM55B	56.2	stable	0.65	TRUE	0.97
Q86TA1_MOB3B	51.65	medium	0.56	TRUE	1
Q86TB9-4_PATL1	53.96	medium	0.62	TRUE	0.99
Q86TG7-2_PEG10	48.64	medium	0.51	TRUE	0.99
Q86TI2_DPP9	53.4	medium	0.57	TRUE	0.96
Q86TN4_TRPT1	54.01	medium	0.6	TRUE	0.92
Q86TP1_PRUNE	51.81	medium	0.54	TRUE	0.99
Q86TU7_SETD3	54.38	medium	0.62	TRUE	1
Q86TV3_LGMN	53.61	medium	0.61	TRUE	0.99
Q86TW2-3_ADCK1	59.93	stable	0.77	TRUE	0.69
Q86U28_ISCA2	53.98	medium	0.64	TRUE	0.95
Q86U44_METTL3	53.48	medium	0.57	TRUE	1
Q86U70-3_LDB1	57.73	stable	0.7	TRUE	0.84
Q86U90_YRDC	54.62	medium	0.62	TRUE	1
Q86UA1_PRPF39	50.85	medium	0.53	TRUE	1
Q86UD0_SAPCD2	43.3	non-stable	0.3	TRUE	0.66
Q86UE4_MTDH		non-melter	0.74	TRUE	0.67
Q86UE8-2_TLK2	53.99	medium	0.59	TRUE	0.96
Q86UK7-3_ZNF598	51.07	medium	0.54	TRUE	1
Q86UL3_AGPAT6	56.62	stable	0.68	TRUE	0.97
Q86UN3_RTN4RL2	58.36	stable	0.71	TRUE	0.79
Q86UP2_KTN1	52.58	medium	0.57	TRUE	0.99
Q86UT6-2_NLRX1	56.34	medium	0.65	TRUE	0.93
Q86UU0-4_BCL9L		non-melter	0.9	TRUE	0.31
Q86UU1-2_PHLDB1	53.07	medium	0.59	TRUE	1
Q86UV5_USP48	50.27	medium	0.51	TRUE	0.99
Q86UX3_ABCC5	56.69	stable	0.66	TRUE	0.96
Q86UX7-2_FERMT3		non-melter	0.68	TRUE	0.35
Q86UY0_TXNDC5	57.54	stable	0.68	TRUE	0.99
Q86UY8-2_NT5DC3	59.54	stable	0.73	TRUE	0.91
Q86V21_AACS	48.74	medium	0.46	TRUE	0.99
Q86V48_LUZP1	51.3	medium	0.57	TRUE	0.99
Q86V85_GPR180	50.72	medium	0.49	TRUE	0.92
Q86VG3_C11orf74		non-melter	0.7	TRUE	0.91
Q86VN1-2_VPS36	53.78	medium	0.6	TRUE	0.99
Q86VP6_CAND1	63.96	stable	0.91	TRUE	0.74
Q86VQ1_GLCCI1	62.45	stable	0.73	TRUE	0.93
Q86VR2_FAM134C	60.99	stable	0.71	TRUE	0.9
Q86VS8_HOOK3	54.78	medium	0.62	TRUE	1
Q86VU5_COMTD1	54.07	medium	0.62	TRUE	0.99
Q86VW0_SESTD1	52.19	medium	0.56	TRUE	0.97
Q86VX9_MON1A	54.66	medium	0.61	TRUE	0.97
Q86W33_TPRA1	57.58	medium	0.62	TRUE	0.83
Q86W42_THOC6	62.55	stable	0.68	TRUE	0.78
Q86W50_METTL16	53.28	medium	0.57	TRUE	0.99
Q86W56_PARG	51.47	medium	0.53	TRUE	0.99
Q86W92-4_PPFIBP1	52.57	medium	0.61	TRUE	0.99
Q86WA6-2_BPHL	54.03	medium	0.6	TRUE	0.98
Q86WJ1-2_CHD1L	50.75	medium	0.52	TRUE	1
Q86WQ0_NR2C2AP	55.74	stable	0.67	TRUE	0.99
Q86WR0_CCDC25	52.59	medium	0.59	TRUE	0.99
Q86WR7_PROSER2	51.74	medium	0.56	TRUE	0.98
Q86WV6_TMEM173	53.39	medium	0.61	TRUE	0.96
Q86WV7_CCDC43	59.69	stable	0.75	TRUE	0.86
Q86X02_CDR2L	55.88	medium	0.65	TRUE	0.98
Q86X27_RALGPS2	53.09	medium	0.58	TRUE	0.99
Q86X53_ERICH1	49.69	medium	0.53	TRUE	0.99
Q86X55-1_CARM1	63.05	stable	0.89	TRUE	0.9
Q86X76-2_NIT1		non-melter	0.85	TRUE	0.53
Q86X83_COMMD2	51.46	medium	0.53	TRUE	0.99
Q86XK3-3_SFR1	51.9	medium	0.55	TRUE	0.99
Q86XP3_DDX42	51.1	medium	0.53	TRUE	1
Q86Y37_CACUL1	53.2	medium	0.63	TRUE	0.83
Q86Y56_HEATR2	49.84	medium	0.48	TRUE	1
Q86Y79_PTRH1	50.22	medium	0.47	TRUE	0.91
Q86Y82_STX12		non-melter	0.75	TRUE	0.66
Q86YC8_STRADA	61.9	stable	0.79	TRUE	0.9
Q86YH6_PDSS2	54.26	medium	0.61	TRUE	0.99
Q86YP4-2_GATAD2A	54.1	medium	0.62	TRUE	0.95
Q86YR5-4_GPSM1	48.79	medium	0.46	TRUE	0.99
Q86YS3-2_RAB11FIP4	53.24	medium	0.63	TRUE	0.9
Q86YV9_HPS6	49.76	medium	0.47	TRUE	0.99
Q8IU81_IRF2BP1	49.32	medium	0.47	TRUE	0.99
Q8IUC8-2_GALNT13	54.77	medium	0.61	TRUE	0.98
Q8IUH4_ZDHHC13	50.54	medium	0.52	TRUE	0.98
Q8IUI8_CRLF3	51.78	medium	0.55	TRUE	0.99
Q8IUR0_TRAPPC5	51.59	medium	0.52	TRUE	0.99
Q8IUW3_SPATA2L	50.18	medium	0.52	TRUE	0.97
Q8IUW5_RELL1		non-melter	0.79	TRUE	0.81
Q8IV08_PLD3	61.41	stable	0.72	TRUE	0.87
Q8IV38_ANKMY2	53.39	medium	0.59	TRUE	0.97
Q8IV63-3_VRK3	52.02	medium	0.53	TRUE	0.94
Q8IVB5_LIX1L	50.84	medium	0.54	TRUE	0.98
Q8IVD9_NUDCD3	51.67	medium	0.54	TRUE	0.99
Q8IVF2-3_AHNAK2		non-melter	0.76	TRUE	0.57
Q8IVH4_MMAA	52.3	medium	0.54	TRUE	0.99
Q8IVM0_CCDC50		non-melter	0.77	TRUE	0.84
