Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
P33992_MCM5	51.87	medium	0.42	TRUE	0.97
P33993_MCM7	47.98	non-stable	0.31	TRUE	0.98
P34059_GALNS		non-melter	0.84	TRUE	0.55
P34896-2_SHMT1	62.87	stable	0.78	TRUE	0.94
P34897-3_SHMT2	58.18	medium	0.62	TRUE	0.96
P34913_EPHX2	63.06	stable	0.79	TRUE	0.94
P34931_HSPA1L	61.76	stable	0.72	TRUE	0.94
P34932_HSPA4	52.15	medium	0.48	TRUE	0.99
P35052_GPC1	62.72	stable	0.78	TRUE	0.79
P35219_CA8	54.83	medium	0.53	TRUE	0.99
P35221_CTNNA1	58.47	medium	0.64	TRUE	0.99
P35237_SERPINB6	64.18	stable	0.86	TRUE	-0.05
P35240-5_NF2	51.79	medium	0.46	TRUE	0.99
P35241_RDX	62.52	stable	0.77	TRUE	0.99
P35244_RPA3	58.5	medium	0.64	TRUE	0.99
P35249_RFC4	48.67	non-stable	0.34	TRUE	0.97
P35250_RFC2	47.99	non-stable	0.32	TRUE	0.98
P35251-2_RFC1		non-melter	0.85	TRUE	0.69
P35268_RPL22	61.05	stable	0.71	TRUE	0.98
P35269_GTF2F1		non-melter	0.83	TRUE	0.94
P35270_SPR	50.45	medium	0.39	TRUE	0.99
P35520_CBS	54.05	medium	0.53	TRUE	0.98
P35556_FBN2		non-melter	0.88	TRUE	0.61
P35568_IRS1		non-melter	0.75	TRUE	0.88
P35573_AGL	52.35	medium	0.47	TRUE	0.98
P35579_MYH9	52.96	medium	0.5	TRUE	0.92
P35580_MYH10	57.81	medium	0.64	TRUE	0.97
P35580-4_MYH10	57.37	medium	0.61	TRUE	0.95
P35606_COPB2	56.7	medium	0.6	TRUE	0.92
P35611-2_ADD1	63.2	stable	0.74	TRUE	0.92
P35612_ADD2	61.76	stable	0.7	TRUE	0.94
P35637-2_FUS		non-melter	1	TRUE	0.29
P35658-2_NUP214	54.05	medium	0.57	TRUE	0.98
P35658-4_NUP214	53.54	medium	0.56	TRUE	0.99
P35659_DEK	55.6	medium	0.58	TRUE	0.98
P35754_GLRX		non-melter	0.98	TRUE	0.46
P35790-2_CHKA	53.68	medium	0.49	TRUE	0.99
P35813_PPM1A	51.74	medium	0.45	TRUE	0.99
P35998_PSMC2	57.09	medium	0.61	TRUE	0.94
P36404_ARL2	54.02	medium	0.54	TRUE	0.99
P36405_ARL3	59.44	stable	0.66	TRUE	0.98
P36507_MAP2K2	51.51	medium	0.42	TRUE	0.99
P36543_ATP6V1E1	53.51	medium	0.5	TRUE	0.99
P36551_CPOX	60.93	stable	0.71	TRUE	1
P36578_RPL4	54.98	medium	0.58	TRUE	0.79
P36639-4_NUDT1	56.62	medium	0.59	TRUE	0.94
P36871_PGM1	59.33	stable	0.66	TRUE	1
P36873_PPP1CC	55.32	medium	0.55	TRUE	1
P36915_GNL1	52.26	medium	0.46	TRUE	1
P36954_POLR2I		non-melter	1	TRUE	0.06
P36957_DLST		non-melter	0.99	TRUE	0.37
P36969-2_GPX4	52.7	medium	0.47	TRUE	0.97
P37108_SRP14	63.09	stable	0.79	TRUE	0.97
P37198_NUP62		non-melter	0.85	TRUE	0.91
P37235_HPCAL1	60.33	stable	0.66	TRUE	0.98
P37802_TAGLN2	57.83	medium	0.64	TRUE	0.96
P37837_TALDO1	51.86	medium	0.47	TRUE	0.97
P38117_ETFB	52.95	medium	0.47	TRUE	0.99
P38159_RBMX		non-melter	0.79	TRUE	0.86
P38398-4_BRCA1		non-melter	0.81	TRUE	0.95
P38432_COIL	64.41	stable	0.77	TRUE	0.96
P38571-2_LIPA	58.33	medium	0.63	TRUE	0.98
P38606_ATP6V1A	55.15	medium	0.53	TRUE	0.96
P38646_HSPA9	55.99	medium	0.56	TRUE	0.95
P38919_EIF4A3	50.17	medium	0.39	TRUE	0.99
P38935_IGHMBP2	60.92	stable	0.72	TRUE	0.13
P38936_CDKN1A	61.37	stable	0.71	TRUE	0.99
P39019_RPS19	52.75	medium	0.51	TRUE	0.99
P39023_RPL3	53.24	medium	0.51	TRUE	0.97
P39060-2_COL18A1	52.96	medium	0.47	TRUE	0.99
P39687_ANP32A		non-melter	0.92	TRUE	0.89
P39748_FEN1	46.75	non-stable	0.26	TRUE	0.97
P39880-3_CUX1	57.91	stable	0.68	TRUE	0.99
P40121-2_CAPG	52.92	medium	0.46	TRUE	0.95
P40123_CAP2		non-melter		FALSE	
P40189-3_IL6ST		non-melter	0.86	TRUE	0.78
P40199_CEACAM6		non-melter	0.85	TRUE	0.38
P40222_TXLNA	62.34	stable	0.72	TRUE	0.99
P40227_CCT6A	58.1	medium	0.62	TRUE	0.84
P40261_NNMT	56.04	medium	0.57	TRUE	0.98
P40306_PSMB10		non-melter	0.9	TRUE	0.06
P40337-3_VHL	48.06	medium	0.35	TRUE	0.98
P40426-4_PBX3	53.21	medium	0.5	TRUE	0.99
P40429_RPL13A	52.82	medium	0.48	TRUE	0.97
P40692_MLH1	45.05	non-stable	0.26	TRUE	0.96
P40763_STAT3	52.5	medium	0.47	TRUE	0.98
P40763-2_STAT3	52.57	medium	0.49	TRUE	1
P40818_USP8	50.5	medium	0.42	TRUE	0.99
P40925_MDH1	59.5	stable	0.67	TRUE	0.99
P40926_MDH2	61.35	stable	0.72	TRUE	0.99
P40937_RFC5	48.77	medium	0.35	TRUE	0.98
P40938_RFC3	47.03	non-stable	0.29	TRUE	0.98
P40939_HADHA	52.06	medium	0.45	TRUE	0.98
P41091_EIF2S3	56.96	medium	0.59	TRUE	0.99
P41134-2_ID1		non-melter	0.84	TRUE	0.71
P41162_ETV3		non-melter	0.78	TRUE	0.11
P41208_CETN2		non-melter	1.03	TRUE	0.36
P41212_ETV6	59.05	medium	0.64	TRUE	0.98
P41214_EIF2D	46.07	non-stable	0.27	TRUE	0.99
P41223_BUD31	52.01	medium	0.44	TRUE	0.97
P41227-2_NAA10	52.96	medium	0.5	TRUE	0.98
P41229-2_KDM5C	50.46	medium	0.41	TRUE	0.97
P41236_PPP1R2		non-melter	1.06	TRUE	0.52
P41240_CSK	49.78	medium	0.36	TRUE	0.99
P41250_GARS	64.16	stable	0.82	TRUE	0.89
P41252_IARS	49.15	medium	0.35	TRUE	0.96
P41567_EIF1		non-melter	0.86	TRUE	0.76
P41743_PRKCI	55.89	medium	0.58	TRUE	0.99
P42025_ACTR1B	60.2	stable	0.71	TRUE	0.86
P42126-2_ECI1		non-melter	0.97	TRUE	-0.03
P42166_TMPO	52.73	medium	0.56	TRUE	0.97
P42167_TMPO		non-melter	0.86	TRUE	0.57
P42224_STAT1	48.61	non-stable	0.34	TRUE	0.96
P42226_STAT6	52.71	medium	0.47	TRUE	0.99
P42285_SKIV2L2	53.08	medium	0.54	TRUE	0.91
P42330_AKR1C3	50.09	medium	0.37	TRUE	0.95
P42336_PIK3CA	56.43	medium	0.6	TRUE	0.95
P42338_PIK3CB	52.19	medium	0.48	TRUE	0.98
P42345_MTOR	51.38	medium	0.41	TRUE	0.94
P42566_EPS15	65.86	stable	0.88	TRUE	0.58
P42574_CASP3		non-melter	0.85	TRUE	0.75
P42575_CASP2	54.26	medium	0.52	TRUE	0.99
P42677_RPS27	53.99	medium	0.52	TRUE	0.98
P42684-6_ABL2	54.61	medium	0.56	TRUE	0.97
P42695_NCAPD3	52.52	medium	0.46	TRUE	0.99
P42704_LRPPRC	47.15	non-stable	0.29	TRUE	0.96
P42765_ACAA2	66.96	stable	0.9	TRUE	0.94
P42766_RPL35	52.76	medium	0.46	TRUE	0.99
P42773_CDKN2C	68.25	stable	0.83	TRUE	0.94
P42785_PRCP	60.11	stable	0.68	TRUE	0.98
P42858_HTT	52.14	medium	0.46	TRUE	0.98
P43034_PAFAH1B1	64.12	stable	0.82	TRUE	0.91
P43155-2_CRAT	47.66	non-stable	0.29	TRUE	1
P43243_MATR3	61.1	stable	0.68	TRUE	0.95
P43246_MSH2	47.52	non-stable	0.3	TRUE	0.93
P43353_ALDH3B1	49.92	medium	0.38	TRUE	0.98
P43378_PTPN9	47.33	non-stable	0.31	TRUE	0.99
P43487_RANBP1		non-melter	0.76	TRUE	0.63
P43490_NAMPT	59.79	stable	0.68	TRUE	0.98
P43686_PSMC4	56.46	medium	0.58	TRUE	0.9
P43897_TSFM	44.93	non-stable	0.22	TRUE	0.99
P45877_PPIC	51.26	medium	0.4	TRUE	0.99
P45954_ACADSB	48.89	non-stable	0.35	TRUE	0.99
P45973_CBX5	67.57	stable	0.73	TRUE	0.89
P45974-2_USP5	56.95	medium	0.6	TRUE	0.99
P45983-3_MAPK8	47.8	non-stable	0.3	TRUE	1
P45984-2_MAPK9	56.06	medium	0.59	TRUE	0.99
P45985_MAP2K4	47.83	non-stable	0.31	TRUE	0.92
P46013_MKI67		non-melter	0.92	TRUE	0.42
P46013-2_MKI67	50.7	medium	0.48	TRUE	0.98
P46019_PHKA2	52.82	medium	0.46	TRUE	0.98
P46020-2_PHKA1	49.57	medium	0.37	TRUE	0.99
P46060_RANGAP1	52.55	medium	0.47	TRUE	0.99
P46063_RECQL	50.74	medium	0.4	TRUE	0.99
P46087_NOP2		non-melter	0.91	TRUE	0.75
P46100-4_ATRX		non-melter	0.76	TRUE	0.96
P46108_CRK	57.72	medium	0.64	TRUE	0.97
P46109_CRKL	61.89	stable	0.73	TRUE	0.98
P46199_MTIF2	45.66	non-stable	0.26	TRUE	0.98
P46527_CDKN1B		non-melter	0.94	TRUE	0.15
P46734_MAP2K3	45.81	non-stable	0.23	TRUE	0.99
P46736-2_BRCC3	60.57	stable	0.69	TRUE	0.93
P46777_RPL5	49.8	medium	0.36	TRUE	0.92
P46778_RPL21	51.95	medium	0.46	TRUE	0.98
P46779_RPL28	52.06	medium	0.44	TRUE	0.99
P46781_RPS9	52.46	medium	0.44	TRUE	0.99
P46783_RPS10	51.69	medium	0.53	TRUE	0.95
P46821_MAP1B		non-melter	0.88	TRUE	0.84
P46926_GNPDA1	67.07	stable	0.91	TRUE	0.84
P46934-2_NEDD4		non-melter	0.85	TRUE	0.25
P46934-4_NEDD4	52.51	medium	0.47	TRUE	0.99
P46937_YAP1		non-melter	0.9	TRUE	0.43
P46937-2_YAP1	59.26	stable	0.71	TRUE	0.94
P46939_UTRN	51.54	medium	0.45	TRUE	0.99
P46940_IQGAP1	52.99	medium	0.5	TRUE	0.97
P46976-2_GYG1	63.42	stable	0.78	TRUE	0.94
P47224_RABIF	67.51	stable	0.78	TRUE	0.86
P47710-2_CSN1S1		non-melter		FALSE	
P47712_PLA2G4A	54.45	medium	0.58	TRUE	0.98
P47736_RAP1GAP	56.39	medium	0.61	TRUE	0.98
P47755_CAPZA2	59.86	stable	0.69	TRUE	0.98
P47756-2_CAPZB	61.13	stable	0.72	TRUE	0.99
P47813_EIF1AX	60.84	stable	0.71	TRUE	0.9
P47895_ALDH1A3	52.29	medium	0.45	TRUE	0.97
P47897_QARS	50.77	medium	0.39	TRUE	0.98
P47914_RPL29	59.43	stable	0.76	TRUE	0.76
P47929_LGALS7	53.28	medium	0.53	TRUE	0.1
P47974_ZFP36L2		non-melter	0.86	TRUE	0.18
P47985_UQCRFS1	57.38	medium	0.6	TRUE	0.98
P48059_LIMS1	63.21	stable	0.79	TRUE	0.95
P48147_PREP	51.6	medium	0.45	TRUE	0.99
P48163_ME1	59.87	stable	0.68	TRUE	0.94
P48169_GABRA4		non-melter	0.87	TRUE	0.44
P48200_IREB2	49.08	medium	0.37	TRUE	0.99
P48380-3_RFX3	55.28	medium	0.53	TRUE	0.97
P48436_SOX9		non-melter	0.97	TRUE	0.74
P48444_ARCN1	56.17	medium	0.57	TRUE	0.98
P48454-2_PPP3CC	59.87	stable	0.68	TRUE	0.99
P48506_GCLC	51.53	medium	0.44	TRUE	0.99
P48507_GCLM	51.33	medium	0.43	TRUE	0.97
P48552_NRIP1		non-melter	0.87	TRUE	0.71
P48553_TRAPPC10	53	medium	0.51	TRUE	0.97
P48634_PRRC2A		non-melter	0.98	TRUE	0.7
P48637_GSS	63.23	stable	0.79	TRUE	0.96
P48643_CCT5	57.79	medium	0.63	TRUE	0.93
P48681_NES		non-melter	0.96	TRUE	0.86
P48723_HSPA13	52.19	medium	0.46	TRUE	0.99
P48729_CSNK1A1	51.99	medium	0.45	TRUE	0.98
P48730-2_CSNK1D		non-melter	0.76	TRUE	0.9
P48735_IDH2	45.28	non-stable	0.25	TRUE	0.97
P48739_PITPNB	59.4	stable	0.67	TRUE	0.92
P49005_POLD2	53.54	medium	0.5	TRUE	0.98
P49006_MARCKSL1		non-melter	1.1	TRUE	0.58
P49116_NR2C2	58.84	medium	0.62	TRUE	0.98
P49137_MAPKAPK2	51.11	medium	0.41	TRUE	1
P49189_ALDH9A1	52.98	medium	0.47	TRUE	0.99
P49207_RPL34	56.41	medium	0.63	TRUE	0.87
P49247_RPIA	69.84	stable	0.95	TRUE	0.42
P49321_NASP		non-melter		FALSE	
P49327_FASN	51.92	medium	0.44	TRUE	0.96
P49354_FNTA	54.88	medium	0.53	TRUE	0.98
P49366_DHPS	63.75	stable	0.8	TRUE	0.92
P49368_CCT3	58.05	medium	0.63	TRUE	0.86
P49406_MRPL19	44.63	non-stable	0.25	TRUE	0.97
P49407-2_ARRB1	57.57	medium	0.65	TRUE	0.99
P49411_TUFM	48.41	non-stable	0.33	TRUE	1
P49419-2_ALDH7A1	51.3	medium	0.42	TRUE	0.89
P49427_CDC34	51.95	medium	0.45	TRUE	0.99
P49441_INPP1	51.82	medium	0.43	TRUE	0.98
P49454_CENPF		non-melter	1	TRUE	0.49
P49458_SRP9	63.85	stable	0.78	TRUE	0.96
P49459_UBE2A	63.83	stable	0.81	TRUE	0.81
P49585_PCYT1A	60.26	stable	0.69	TRUE	1
P49588_AARS	51.75	medium	0.45	TRUE	0.97
P49589-3_CARS	55.42	medium	0.57	TRUE	0.93
P49591_SARS	53.07	medium	0.51	TRUE	0.96
P49642_PRIM1	49.8	medium	0.37	TRUE	0.97
P49643_PRIM2	51.23	medium	0.42	TRUE	0.97
P49662-2_CASP4	54.29	medium	0.51	TRUE	0.98
P49674_CSNK1E		non-melter	0.87	TRUE	0.07
P49711_CTCF		non-melter	0.9	TRUE	0.73
P49720_PSMB3		non-melter	1.37	TRUE	0.61
P49721_PSMB2		non-melter	1.34	TRUE	0.56
P49736_MCM2	52.77	medium	0.49	TRUE	0.98
P49748_ACADVL	58.33	medium	0.64	TRUE	0.96
P49750-4_YLPM1		non-melter	0.77	TRUE	0.93
P49756_RBM25	67.7	stable	0.89	TRUE	0.66
P49757-4_NUMB	54.6	medium	0.54	TRUE	0.99
P49770_EIF2B2	55.31	medium	0.55	TRUE	0.99
P49773_HINT1	64.85	stable	0.78	TRUE	0.85
P49789_FHIT	58.97	medium	0.61	TRUE	0.92
P49790_NUP153		non-melter	0.97	TRUE	0.55
P49792_RANBP2	56.34	medium	0.59	TRUE	0.98
P49821-2_NDUFV1	52.47	medium	0.45	TRUE	0.95
P49840_GSK3A	51.66	medium	0.44	TRUE	0.99
P49841_GSK3B	50.57	medium	0.38	TRUE	0.99
P49848_TAF6	48.58	medium	0.38	TRUE	0.99
P49902_NT5C2	60.31	stable	0.7	TRUE	0.97
P49903_SEPHS1		non-melter	0.98	TRUE	0.75
P49914_MTHFS	49.17	non-stable	0.34	TRUE	0.97
P49915_GMPS	51.39	medium	0.42	TRUE	0.97
P49916_LIG3	49.78	medium	0.4	TRUE	1
P49959_MRE11A	58.55	medium	0.64	TRUE	0.97
P50053_KHK	65.43	stable	0.81	TRUE	0.9
P50135_HNMT	54.67	medium	0.53	TRUE	0.96
P50213_IDH3A	48.91	non-stable	0.33	TRUE	0.99
P50219_MNX1	63.72	stable	0.72	TRUE	0.89
P50224_SULT1A3	46.08	non-stable	0.27	TRUE	0.99
P50238_CRIP1		non-melter	0.9	TRUE	0.07
P50336_PPOX	50.71	medium	0.41	TRUE	1
P50395_GDI2	58.35	medium	0.63	TRUE	0.99
P50402_EMD		non-melter	0.87	TRUE	0.32
P50440-2_GATM	54.14	medium	0.54	TRUE	0.97
P50452_SERPINB8	67.22	stable	0.9	TRUE	0.75
P50453_SERPINB9	57.89	medium	0.63	TRUE	0.99
P50454_SERPINH1	52.28	medium	0.47	TRUE	0.94
P50502_ST13	58.27	stable	0.69	TRUE	0.98
P50542_PEX5	51.72	medium	0.5	TRUE	0.99
P50552_VASP	55.94	medium	0.58	TRUE	1
P50570-2_DNM2	51.48	medium	0.43	TRUE	0.98
P50570-3_DNM2	51.39	medium	0.43	TRUE	0.99
P50579_METAP2	64.74	stable	0.81	TRUE	0.95
P50583_NUDT2	50.36	medium	0.39	TRUE	0.98
P50613_CDK7	57.12	medium	0.62	TRUE	0.95
P50747_HLCS	52.63	medium	0.48	TRUE	1
P50748_KNTC1	52.89	medium	0.5	TRUE	0.9
P50749_RASSF2	49.25	medium	0.36	TRUE	1
P50750_CDK9	53.85	medium	0.54	TRUE	0.99
P50851_LRBA	53	medium	0.52	TRUE	0.93
P50895_BCAM		non-melter	0.85	TRUE	0.94
P50897_PPT1	47.85	non-stable	0.29	TRUE	1
P50990_CCT8	58.19	medium	0.65	TRUE	0.92
P50991_CCT4	55.73	medium	0.54	TRUE	0.87
P51003_PAPOLA	51.76	medium	0.45	TRUE	0.99
P51116_FXR2	51.46	medium	0.49	TRUE	0.99
P51148_RAB5C	59.77	stable	0.68	TRUE	0.99
P51149_RAB7A	58.92	stable	0.66	TRUE	0.99
P51151_RAB9A	52.52	medium	0.45	TRUE	0.99
P51153_RAB13	48.76	non-stable	0.34	TRUE	1
P51157-3_RAB28	48.64	non-stable	0.35	TRUE	0.99
P51161_FABP6		non-melter	0.83	TRUE	0.94
P51178_PLCD1	55.28	medium	0.53	TRUE	0.86
P51397_DAP	63.04	stable	0.74	TRUE	0.88
P51398-2_DAP3	52.41	medium	0.46	TRUE	0.99
P51452_DUSP3	56.29	medium	0.57	TRUE	0.97
P51513-4_NOVA1	54.98	medium	0.54	TRUE	0.97
P51530-3_DNA2	51.98	medium	0.45	TRUE	0.8
P51531-2_SMARCA2	55.27	medium	0.56	TRUE	0.99
P51553_IDH3G	52.69	medium	0.45	TRUE	0.97
P51570_GALK1	50.97	medium	0.41	TRUE	0.99
P51580_TPMT	57.03	medium	0.59	TRUE	0.97
P51587_BRCA2	65.61	stable	0.74	TRUE	0.96
P51589_CYP2J2	56.92	medium	0.6	TRUE	0.98
P51608_MECP2		non-melter	1.07	TRUE	0.36
P51610_HCFC1	57.25	medium	0.59	TRUE	0.94
P51610-4_HCFC1	58.46	stable	0.66	TRUE	0.99
P51617_IRAK1	46.11	non-stable	0.27	TRUE	0.98
P51649_ALDH5A1	56.05	medium	0.56	TRUE	0.96
P51659_HSD17B4	58.06	medium	0.61	TRUE	0.99
P51665_PSMD7	56.87	medium	0.61	TRUE	0.92
P51668_UBE2D1	53.58	medium	0.47	TRUE	0.99
P51688_SGSH		non-melter	0.95	TRUE	0.8
P51692_STAT5B	50.11	medium	0.37	TRUE	1
P51808_DYNLT3	60.48	stable	0.72	TRUE	0.85
P51812_RPS6KA3	51.11	medium	0.41	TRUE	0.99
P51817_PRKX	48.03	non-stable	0.33	TRUE	0.99
P51825-2_AFF1	66.36	stable	0.72	TRUE	0.96
P51857-2_AKR1D1	50.9	medium	0.4	TRUE	1
P51858_HDGF		non-melter	0.93	TRUE	0.01
P51948_MNAT1	60.44	stable	0.76	TRUE	0.94
P51991_HNRNPA3	54.88	medium	0.57	TRUE	0.58
P52272-2_HNRNPM	58.74	medium	0.63	TRUE	0.89
P52292_KPNA2	47.38	non-stable	0.3	TRUE	0.97
P52294_KPNA1	51.12	medium	0.43	TRUE	0.99
P52298_NCBP2	52.9	medium	0.51	TRUE	0.98
P52306_RAP1GDS1	54.65	medium	0.53	TRUE	0.99
P52306-4_RAP1GDS1	53.12	medium	0.51	TRUE	0.97
P52564_MAP2K6	51.76	medium	0.42	TRUE	0.99
P52565_ARHGDIA	55.83	medium	0.56	TRUE	0.96
P52594-2_AGFG1	62.04	stable	0.75	TRUE	0.96
P52597_HNRNPF	54.66	medium	0.53	TRUE	0.81
P52630-4_STAT2	51.84	medium	0.46	TRUE	0.99
P52655_GTF2A1	69.76	stable	0.89	TRUE	0.92
P52657_GTF2A2	65.36	stable	0.76	TRUE	0.56
P52701_MSH6	45.32	non-stable	0.28	TRUE	0.96
P52732_KIF11	49.28	medium	0.38	TRUE	0.95
P52735-3_VAV2	51.52	medium	0.44	TRUE	0.91
P52739-2_ZNF131	63.62	stable	0.72	TRUE	0.93
P52747-2_ZNF143		non-melter	0.77	TRUE	0.89
P52758_HRSP12	67.27	stable	0.87	TRUE	0.66
P52788_SMS	59.3	stable	0.67	TRUE	0.98
P52815_MRPL12		non-melter	0.83	TRUE	0.8
P52824_DGKQ	48.93	medium	0.39	TRUE	0.99
P52888_THOP1	61.42	stable	0.72	TRUE	0.96
P52895_AKR1C2	48.12	non-stable	0.34	TRUE	0.99
P52907_CAPZA1	61.99	stable	0.74	TRUE	0.99
P52943_CRIP2		non-melter	0.83	TRUE	0.19
P52948-5_NUP98	52.54	medium	0.53	TRUE	0.99
P53004_BLVRA	52.47	medium	0.45	TRUE	0.99
P53350_PLK1	50.65	medium	0.39	TRUE	0.99
P53365_ARFIP2	52.22	medium	0.45	TRUE	0.98
P53367_ARFIP1	51.6	medium	0.46	TRUE	0.99
P53367-2_ARFIP1	58.73	medium	0.64	TRUE	0.97
P53384-2_NUBP1	52.75	medium	0.47	TRUE	0.99
P53396_ACLY	52.73	medium	0.47	TRUE	0.95
P53396-2_ACLY	52.63	medium	0.48	TRUE	0.87
P53582_METAP1	45.81	non-stable	0.28	TRUE	0.99
P53597_SUCLG1	51.12	medium	0.41	TRUE	1
P53602_MVD	52.67	medium	0.47	TRUE	0.99
P53609_PGGT1B	55.09	medium	0.55	TRUE	0.99
P53611_RABGGTB	53.37	medium	0.48	TRUE	0.99
P53618_COPB1	54.16	medium	0.53	TRUE	0.95
P53621_COPA	53.08	medium	0.5	TRUE	0.92
P53634_CTSC	66.44	stable	0.83	TRUE	0.99
P53675-2_CLTCL1	52.78	medium	0.48	TRUE	0.85
P53680_AP2S1	53.21	medium	0.5	TRUE	0.98
P53778_MAPK12	55.05	medium	0.55	TRUE	1
P53803_POLR2K	69.11	stable	0.92	TRUE	0.8
P53814-5_SMTN		non-melter	0.74	TRUE	0.92
P53990-2_IST1	53.89	medium	0.5	TRUE	0.99
P53992_SEC24C	52.51	medium	0.48	TRUE	0.99
P53999_SUB1		non-melter		FALSE	
P54136_RARS	47.26	non-stable	0.29	TRUE	0.99
P54253_ATXN1	59.83	stable	0.67	TRUE	0.99
P54259_ATN1		non-melter	0.88	TRUE	0.86
P54277-3_PMS1	55.11	medium	0.53	TRUE	0.95
P54278_PMS2	48.22	non-stable	0.34	TRUE	0.99
P54577_YARS	49.35	medium	0.36	TRUE	0.99
P54578_USP14	53.51	medium	0.51	TRUE	0.98
P54619-2_PRKAG1	55.47	medium	0.54	TRUE	0.98
P54646_PRKAA2	55.18	medium	0.55	TRUE	0.99
P54652_HSPA2	52.42	medium	0.48	TRUE	0.99
P54687_BCAT1	62.6	stable	0.75	TRUE	0.99
P54727_RAD23B		non-melter	1.1	TRUE	0.54
P54802_NAGLU	59.73	stable	0.69	TRUE	0.93
P54819_AK2	61.96	stable	0.75	TRUE	0.97
P54886-2_ALDH18A1	51.24	medium	0.43	TRUE	0.98
P54920_NAPA	57.93	medium	0.64	TRUE	0.97
P54922_ADPRH	52.67	medium	0.52	TRUE	0.97
P55010_EIF5	54.51	medium	0.52	TRUE	0.99
P55036_PSMD4	66.24	stable	0.85	TRUE	0.86
P55039_DRG2	54.23	medium	0.5	TRUE	0.94
P55060-3_CSE1L	52.88	medium	0.48	TRUE	0.98
P55072_VCP	69.43	stable	0.98	TRUE	0.58
P55081_MFAP1		non-melter	1.23	TRUE	0.81
P55145_MANF		non-melter	0.86	TRUE	0.22
P55196_MLLT4	58.09	stable	0.69	TRUE	0.99
P55196-3_MLLT4	55.89	medium	0.57	TRUE	0.99
P55199_ELL	54.57	medium	0.61	TRUE	0.96
P55210_CASP7	54.96	medium	0.53	TRUE	0.99
P55211-2_CASP9	51.46	medium	0.43	TRUE	0.99
P55212_CASP6	65.86	stable	0.75	TRUE	0.95
P55263_ADK	52.83	medium	0.46	TRUE	1
P55265-5_ADAR	61.45	stable	0.72	TRUE	0.98
P55268_LAMB2	55.01	medium	0.55	TRUE	0.99
P55327-2_TPD52		non-melter	1.17	TRUE	0.57
P55347-2_PKNOX1	61.05	stable	0.69	TRUE	0.96
P55735_SEC13	55.05	medium	0.52	TRUE	0.89
P55769_NHP2L1	49.88	medium	0.38	TRUE	0.98
P55789_GFER	65.71	stable	0.66	TRUE	0.77
P55795_HNRNPH2	50.37	medium	0.42	TRUE	0.99
P55809_OXCT1	53.47	medium	0.48	TRUE	1
P55854_SUMO3		non-melter	0.93	TRUE	0.03
P55884_EIF3B	53.57	medium	0.49	TRUE	0.99
P56181-2_NDUFV3		non-melter	0.82	TRUE	0.74
P56192_MARS	48.39	non-stable	0.34	TRUE	0.98
P56211_ARPP19	68.69	stable	0.83	TRUE	0.88
P56277_CMC4		non-melter	0.9	TRUE	0.1
P56282-2_POLE2	49.07	non-stable	0.34	TRUE	0.99
P56377_AP1S2	55.13	medium	0.56	TRUE	0.8
P56524_HDAC4	58.57	stable	0.67	TRUE	0.96
P56537_EIF6	60.42	stable	0.69	TRUE	0.97
P56545_CTBP2	50.5	medium	0.4	TRUE	0.99
P56945_BCAR1	57.36	medium	0.65	TRUE	0.99
P56962_STX17	53.91	medium	0.5	TRUE	0.98
P57060_RWDD2B	49.25	non-stable	0.33	TRUE	0.97
P57076_C21orf59	47.47	non-stable	0.28	TRUE	0.81
P57081_WDR4	55.02	medium	0.53	TRUE	0.95
P57105_SYNJ2BP	63.86	stable	0.73	TRUE	0.95
P57737-3_CORO7	47.98	non-stable	0.32	TRUE	1
P57740_NUP107	51.85	medium	0.51	TRUE	1
P57764_GSDMD	52.34	medium	0.49	TRUE	0.98
P57768_SNX16	60.63	stable	0.71	TRUE	0.99
P57772_EEFSEC	47.76	non-stable	0.31	TRUE	1
P58546_MTPN	65.52	stable	0.73	TRUE	0.71
P59780_AP3S2	52.91	medium	0.57	TRUE	0.93
P59998_ARPC4	60.11	stable	0.68	TRUE	0.87
P60174-1_TPI1	62.33	stable	0.76	TRUE	0.97
P60228_EIF3E	47.89	non-stable	0.32	TRUE	0.98
P60468_SEC61B		non-melter	0.93	TRUE	0.01
P60510_PPP4C	65.84	stable	0.83	TRUE	0.99
P60520_GABARAPL2	60.19	stable	0.69	TRUE	0.99
P60660_MYL6	64.08	stable	0.72	TRUE	0.88
P60660-2_MYL6	69.12	stable	0.86	TRUE	0.87
P60709_ACTB	55.71	medium	0.56	TRUE	0.99
P60763_RAC3	52.78	medium	0.45	TRUE	0.99
P60842_EIF4A1	50.78	medium	0.39	TRUE	0.98
P60866_RPS20	48.43	non-stable	0.33	TRUE	0.89
P60880-2_SNAP25		non-melter	0.86	TRUE	0.4
P60891_PRPS1	61.07	stable	0.73	TRUE	0.66
P60900_PSMA6		non-melter	1.34	TRUE	0.39
P60903_S100A10	53.15	medium	0.51	TRUE	0.95
P60953_CDC42	55.87	medium	0.56	TRUE	0.99
P60981_DSTN	54.04	medium	0.49	TRUE	0.94
P60983_GMFB		non-melter	0.93	TRUE	0.02
P61006_RAB8A	57.19	medium	0.59	TRUE	1
P61011_SRP54	53.04	medium	0.47	TRUE	0.8
P61019_RAB2A	61.15	stable	0.71	TRUE	0.99
P61020_RAB5B	61.03	stable	0.72	TRUE	0.98
